G3:1.0 C3:0.5 ||| D4:0.5 E4:0.5 F4:0.5 ||| 0.5
G3:0.5 C4:0.5 ||| C5:1.0 ||| 0.013698630137
G3:0.5 C4:0.5 ||| E5:1.0 ||| 0.00523560209424
G3:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.0714285714286
B3:0.5 A3:2.0 ||| B4:0.5 C5:2.0 ||| 0.0909090909091
D3:1.0 E3:1.0 ||| G4:1.0 G4:1.0 ||| 0.0390625
D3:1.0 E3:1.0 ||| A4:1.0 G4:1.0 ||| 0.0104166666667
D3:1.0 E3:1.0 ||| D4:1.0 C4:1.0 ||| 0.375
D3:1.0 E3:1.0 ||| B3:1.0 C4:1.0 ||| 0.25
D3:1.0 E3:1.0 ||| G4:1.0 E4:1.0 ||| 0.0909090909091
D3:1.0 E3:1.0 ||| F4:1.0 E4:1.0 ||| 0.0579710144928
R:1.0 D4:1.0 ||| R:1.0 G5:1.0 ||| 0.142857142857
R:1.0 D4:1.0 ||| G5:1.0 G5:1.0 ||| 0.015625
R:1.0 D4:1.0 ||| R:1.0 B4:1.0 ||| 0.428571428571
R:1.0 D4:1.0 ||| R:1.0 D5:1.0 ||| 0.0909090909091
E3:2.0 R:1.0 ||| C5:2.0 R:1.0 ||| 0.0666666666667
E3:2.0 R:1.0 ||| E4:2.0 R:1.0 ||| 0.166666666667
D3:0.5 G3:1.0 ||| D4:1.5 ||| 0.0384615384615
D3:0.5 G3:1.0 ||| F#4:1.0 G4:0.5 ||| 0.25
D3:0.5 G3:1.0 ||| F4:0.5 E4:1.0 ||| 0.0322580645161
D3:0.5 G3:1.0 ||| B4:0.5 C5:1.0 ||| 0.1
R:1.0 R:1.0 ||| G4:1.0 G5:1.0 ||| 0.2
G3:1.0 G4:1.0 ||| E5:0.5 F5:0.5 D5:1.0 ||| 0.2
G3:1.0 G4:1.0 ||| E5:0.5 D5:0.5 D5:1.0 ||| 0.111111111111
G3:1.0 G4:1.0 ||| C5:1.0 E5:1.0 ||| 0.0625
B3:0.5 E4:1.0 ||| D5:0.5 C5:1.0 ||| 0.0434782608696
B3:0.5 E4:1.0 ||| B4:0.5 A4:1.0 ||| 0.04
D4:0.5 C4:0.5 ||| E5:0.5 E5:0.5 ||| 0.166666666667
D4:0.5 C4:0.5 ||| B-4:0.5 A4:0.5 ||| 0.4
D4:0.5 C4:0.5 ||| F5:0.5 G5:0.5 ||| 0.03125
D4:0.5 C4:0.5 ||| B4:1.0 ||| 0.0192307692308
D4:0.5 C4:0.5 ||| C5:0.5 C5:0.5 ||| 0.111111111111
D4:0.5 C4:0.5 ||| G5:1.0 ||| 0.0281690140845
D4:0.5 C4:0.5 ||| G5:0.5 F5:0.5 ||| 0.0625
D4:0.5 C4:0.5 ||| E5:0.5 F5:0.5 ||| 0.0983606557377
D4:0.5 C4:0.5 ||| G4:0.5 C5:0.5 ||| 0.25
D4:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.0357142857143
D4:0.5 C4:0.5 ||| B-4:1.0 ||| 0.0645161290323
D4:0.5 C4:0.5 ||| F5:0.5 E5:0.5 ||| 0.0576923076923
D4:0.5 C4:0.5 ||| E5:1.0 ||| 0.0628272251309
D4:0.5 C4:0.5 ||| D5:0.5 G5:0.5 ||| 0.333333333333
D4:0.5 C4:0.5 ||| A4:1.0 ||| 0.225663716814
D4:0.5 C4:0.5 ||| C5:1.0 ||| 0.0171232876712
D4:0.5 C4:0.5 ||| D5:0.5 E5:0.5 ||| 0.0204081632653
D4:0.5 C4:0.5 ||| F5:1.0 ||| 0.0298507462687
D4:0.5 C4:0.5 ||| D5:1.0 ||| 0.0557620817844
D4:0.5 C4:0.5 ||| F#4:1.0 ||| 0.166666666667
D4:0.5 C4:0.5 ||| G4:1.0 ||| 0.0346534653465
D4:0.5 C4:0.5 ||| E4:0.5 E4:0.5 ||| 0.25
D4:0.5 C4:0.5 ||| B4:0.5 C5:0.5 ||| 0.352941176471
D4:0.5 C4:0.5 ||| E5:0.5 D5:0.5 ||| 0.0181818181818
D4:0.5 C4:0.5 ||| A4:0.5 A4:0.5 ||| 0.133333333333
D4:0.5 C4:0.5 ||| G4:0.5 G4:0.5 ||| 0.04
D4:0.5 C4:0.5 ||| D4:1.0 ||| 0.00757575757576
D4:0.5 C4:0.5 ||| A4:0.5 B4:0.5 ||| 0.09375
D4:0.5 C4:0.5 ||| B4:0.5 A4:0.5 ||| 0.103448275862
D-4:1.0 E-4:1.0 ||| B-4:1.0 C5:1.0 ||| 0.25
B-3:0.5 C4:0.5 ||| E-5:1.0 ||| 0.047619047619
B-3:0.5 C4:0.5 ||| B-4:1.0 ||| 0.0645161290323
B-3:0.5 C4:0.5 ||| D5:1.0 ||| 0.00371747211896
B-3:0.5 C4:0.5 ||| E5:0.5 F5:0.5 ||| 0.016393442623
B-3:0.5 C4:0.5 ||| C5:0.5 C5:0.5 ||| 0.166666666667
D4:0.5 C#4:1.0 ||| D5:0.5 E5:1.0 ||| 0.025641025641
D3:2.0 E3:1.0 ||| G4:2.0 G4:1.0 ||| 0.157894736842
F4:2.0 F4:0.5 ||| C5:2.0 D5:0.5 ||| 0.166666666667
C3:0.5 A3:1.0 ||| E4:0.5 D4:1.0 ||| 0.1
G3:0.5 F3:0.5 ||| E4:0.5 D4:0.5 ||| 0.259259259259
G3:0.5 F3:0.5 ||| G4:1.0 ||| 0.0891089108911
G3:0.5 F3:0.5 ||| A4:1.0 ||| 0.0265486725664
G3:0.5 F3:0.5 ||| E4:0.5 F4:0.5 ||| 0.1
G3:0.5 F3:0.5 ||| D4:0.5 D4:0.5 ||| 0.222222222222
G3:0.5 F3:0.5 ||| C5:0.5 B4:0.5 ||| 0.0227272727273
G3:0.5 F3:0.5 ||| D4:0.5 E4:0.5 ||| 0.142857142857
G3:0.5 F3:0.5 ||| B3:1.0 ||| 0.2
G3:0.5 F3:0.5 ||| B4:1.0 ||| 0.0288461538462
G3:0.5 F3:0.5 ||| C5:1.0 ||| 0.013698630137
G3:0.5 F3:0.5 ||| E4:1.0 ||| 0.0377358490566
G3:0.5 F3:0.5 ||| D4:1.0 ||| 0.401515151515
G3:0.5 F3:0.5 ||| B-4:1.0 ||| 0.0645161290323
G3:0.5 F3:0.5 ||| E-4:1.0 ||| 0.142857142857
G3:0.5 F3:0.5 ||| C5:0.5 B-4:0.5 ||| 0.230769230769
A3:1.0 A3:1.0 ||| D5:1.0 C5:1.0 ||| 0.0151515151515
A3:1.0 A3:1.0 ||| C5:1.0 B4:1.0 ||| 0.0190476190476
A3:1.0 A3:1.0 ||| G4:1.0 F#4:1.0 ||| 0.571428571429
A3:1.0 A3:1.0 ||| C5:1.0 C5:1.0 ||| 0.0653594771242
A3:1.0 A3:1.0 ||| E4:1.0 C5:1.0 ||| 0.4
A3:1.0 A3:1.0 ||| E5:1.0 D5:1.0 ||| 0.00689655172414
A3:1.0 A3:1.0 ||| E4:1.0 D4:1.0 ||| 0.0909090909091
A3:1.0 A3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0909090909091
A3:1.0 A3:1.0 ||| E4:1.0 E4:0.5 F4:0.5 ||| 0.333333333333
A3:1.0 A3:1.0 ||| F4:1.0 F4:1.0 ||| 0.1
A3:1.0 A3:1.0 ||| E5:1.0 F5:0.5 E5:0.5 ||| 0.4
A3:1.0 A3:1.0 ||| C5:1.0 A4:1.0 ||| 0.0666666666667
A3:1.0 A3:1.0 ||| G4:1.0 F4:1.0 ||| 0.089552238806
A3:1.0 A3:1.0 ||| C5:1.0 D5:1.0 ||| 0.0112994350282
A3:1.0 A3:1.0 ||| D5:1.0 D5:1.0 ||| 0.0108695652174
A3:1.0 A3:1.0 ||| F4:0.5 E4:1.0 D4:0.5 ||| 0.333333333333
A3:1.0 A3:1.0 ||| E4:1.0 F4:1.0 ||| 0.136363636364
A3:1.0 A3:1.0 ||| F4:1.0 E4:1.0 ||| 0.202898550725
A3:1.0 A3:1.0 ||| E5:1.0 C5:1.0 ||| 0.0227272727273
B-3:1.0 E-3:0.5 ||| F4:1.0 A-4:0.5 ||| 0.4
E3:0.25 F3:1.0 ||| D4:1.25 ||| 0.6
E3:0.5 A3:0.25 ||| E4:0.75 ||| 0.333333333333
G4:1.5 C5:0.5 ||| E5:1.0 F5:1.0 ||| 0.0253164556962
B3:3.0 D3:1.0 ||| G4:3.0 G4:1.0 ||| 0.142857142857
E-4:0.5 D-4:0.5 ||| B-4:1.0 ||| 0.0322580645161
E-4:0.5 D-4:0.5 ||| C5:1.0 ||| 0.0102739726027
B-3:1.0 F4:2.0 ||| D5:1.0 C5:2.0 ||| 0.0416666666667
D4:1.0 G3:1.5 ||| D5:1.0 E5:0.5 F5:0.5 G5:0.5 ||| 0.333333333333
F#3:1.0 D3:2.0 ||| A4:1.0 G4:2.0 ||| 0.375
C4:1.0 F#3:0.5 ||| A4:0.5 B4:0.5 C5:0.5 ||| 0.2
C4:1.0 F#3:0.5 ||| G4:1.0 A4:0.5 ||| 0.0217391304348
A3:1.0 G3:2.0 ||| D5:2.0 E5:1.0 ||| 0.0416666666667
A3:1.0 G3:2.0 ||| C5:1.0 B4:2.0 ||| 0.0714285714286
A3:1.0 G3:2.0 ||| C5:1.0 C5:2.0 ||| 0.333333333333
G#3:0.5 G3:0.5 ||| G#4:1.0 ||| 0.222222222222
E4:0.25 F4:0.25 ||| G5:0.5 ||| 0.285714285714
E4:0.25 F4:0.25 ||| B4:0.5 ||| 0.105263157895
E4:0.25 F4:0.25 ||| E5:0.5 ||| 0.0588235294118
E4:0.25 F4:0.25 ||| D5:0.5 ||| 0.133333333333
B-4:0.5 G4:0.5 ||| E5:1.0 ||| 0.00523560209424
E4:1.0 B3:1.0 ||| C5:1.0 D5:1.0 ||| 0.0395480225989
D-4:1.0 C4:1.0 ||| G5:1.0 E5:1.0 ||| 0.0555555555556
D-4:1.0 C4:1.0 ||| B-4:1.0 G4:1.0 ||| 0.333333333333
D3:1.0 F3:0.5 ||| G4:1.0 A4:0.5 ||| 0.0217391304348
A3:0.5 E4:0.5 ||| C5:1.0 ||| 0.00342465753425
D4:0.25 E4:0.25 ||| E5:0.5 ||| 0.117647058824
D4:0.25 E4:0.25 ||| B4:0.5 ||| 0.0526315789474
D4:0.25 E4:0.25 ||| F5:0.5 ||| 0.2
D4:0.25 E4:0.25 ||| C5:0.5 ||| 0.0333333333333
D4:0.25 E4:0.25 ||| D5:0.5 ||| 0.0444444444444
F4:0.25 E-4:0.25 ||| E-5:0.5 ||| 0.375
F4:0.25 E-4:0.25 ||| C5:0.5 ||| 0.366666666667
E3:1.0 D3:1.0 ||| C4:1.0 G4:1.0 ||| 0.190476190476
E3:1.0 D3:1.0 ||| G4:1.0 G4:1.0 ||| 0.015625
E3:1.0 D3:1.0 ||| E4:1.0 F4:1.0 ||| 0.0227272727273
E3:1.0 D3:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.125
E3:1.0 D3:1.0 ||| C4:1.0 D4:1.0 ||| 0.416666666667
E3:1.0 D3:1.0 ||| E4:2.0 ||| 0.2
D4:0.5 B-3:0.5 ||| F4:0.5 E4:0.5 ||| 0.037037037037
C3:0.5 A3:0.5 ||| F4:1.0 ||| 0.0215053763441
D3:1.0 A3:1.0 ||| G4:1.0 F4:1.0 ||| 0.0298507462687
D3:1.0 A3:1.0 ||| G4:1.0 G4:1.0 ||| 0.0078125
B4:1.0 C5:1.0 ||| G5:1.0 G5:1.0 ||| 0.015625
G4:1.0 G4:1.0 ||| C5:1.0 C5:1.0 ||| 0.0130718954248
G4:1.0 G4:1.0 ||| A5:1.0 G5:0.5 F5:0.5 ||| 0.25
G4:1.0 G4:1.0 ||| E5:1.0 D5:1.0 ||| 0.2
G4:1.0 G4:1.0 ||| D5:1.0 F5:1.0 ||| 0.222222222222
G4:1.0 G4:1.0 ||| G5:0.5 F5:0.5 E5:0.5 F5:0.5 ||| 0.111111111111
G4:1.0 G4:1.0 ||| G5:0.5 F5:0.5 E5:1.0 ||| 0.533333333333
G4:1.0 G4:1.0 ||| E5:0.5 D5:0.5 D5:1.0 ||| 0.222222222222
G4:1.0 G4:1.0 ||| E5:1.0 E5:1.0 ||| 0.230769230769
G4:1.0 G4:1.0 ||| D5:1.0 C5:1.0 ||| 0.0454545454545
G4:1.0 G4:1.0 ||| F5:0.5 E5:1.0 D5:0.5 ||| 0.111111111111
G4:1.0 G4:1.0 ||| A5:1.0 D5:1.0 ||| 0.333333333333
G4:1.0 G4:1.0 ||| D5:1.0 D5:1.0 ||| 0.217391304348
G4:1.0 G4:1.0 ||| F5:1.0 E5:1.0 ||| 0.128712871287
G4:1.0 G4:1.0 ||| E5:1.0 C5:1.0 ||| 0.0454545454545
G4:1.0 G4:1.0 ||| G5:1.0 G5:1.0 ||| 0.109375
G4:1.0 G4:1.0 ||| E5:0.5 F5:0.5 G5:1.0 ||| 0.2
G4:1.0 G4:1.0 ||| B4:1.0 C5:0.5 B4:0.5 ||| 0.133333333333
G4:1.0 G4:1.0 ||| C5:0.5 D5:0.5 E5:1.0 ||| 0.0384615384615
G4:1.0 G4:1.0 ||| D5:1.0 E5:0.5 F#5:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| C5:1.0 D5:1.0 ||| 0.00564971751412
G4:1.0 G4:1.0 ||| G5:1.0 D5:1.0 ||| 0.4
G4:1.0 G4:1.0 ||| G5:1.0 E5:1.0 ||| 0.333333333333
G4:1.0 G4:1.0 ||| E5:1.0 G5:1.0 ||| 0.5
G4:1.0 G4:1.0 ||| D5:0.5 C5:0.5 D5:1.0 ||| 0.166666666667
G4:1.0 G4:1.0 ||| D5:1.0 E5:1.0 ||| 0.254777070064
G4:1.0 G4:1.0 ||| F5:0.5 E5:0.5 D5:0.5 C5:0.5 ||| 0.6
G4:1.0 G4:1.0 ||| F5:1.0 E5:0.5 D5:0.5 ||| 0.153846153846
G4:1.0 G4:1.0 ||| D5:1.0 C5:0.5 B4:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| D5:1.0 G5:1.0 ||| 0.3
G4:1.0 G4:1.0 ||| D5:1.0 E5:0.5 F5:0.5 ||| 0.111111111111
B-3:0.5 G3:0.5 ||| F4:0.5 G4:0.5 ||| 0.125
B-3:0.5 G3:0.5 ||| E4:1.0 ||| 0.0188679245283
G3:1.0 G3:1.0 ||| C4:1.0 G4:1.0 ||| 0.047619047619
G3:1.0 G3:1.0 ||| C5:1.0 C5:1.0 ||| 0.0392156862745
G3:1.0 G3:1.0 ||| E4:1.0 E4:1.0 ||| 0.545454545455
G3:1.0 G3:1.0 ||| D4:1.0 D4:1.0 ||| 0.5
G3:1.0 G3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0416666666667
G3:1.0 G3:1.0 ||| G4:1.0 A4:1.0 ||| 0.113636363636
G3:1.0 G3:1.0 ||| E4:1.0 G4:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| F4:1.0 E4:1.0 ||| 0.217391304348
G3:1.0 G3:1.0 ||| D5:1.0 C5:1.0 ||| 0.00757575757576
G3:1.0 G3:1.0 ||| G4:1.0 E4:1.0 ||| 0.727272727273
G3:1.0 G3:1.0 ||| D4:1.0 C4:1.0 ||| 0.375
G3:1.0 G3:1.0 ||| G4:1.0 C5:1.0 ||| 0.0133333333333
G3:1.0 G3:1.0 ||| F4:0.5 E4:1.0 D4:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| E4:1.0 A4:1.0 ||| 0.285714285714
G3:1.0 G3:1.0 ||| E4:1.0 F4:1.0 ||| 0.0227272727273
G3:1.0 G3:1.0 ||| E4:0.5 F4:0.5 G4:1.0 ||| 0.3
G3:1.0 G3:1.0 ||| C5:1.0 B4:1.0 ||| 0.0761904761905
G3:1.0 G3:1.0 ||| B4:1.0 C5:0.5 B4:0.5 ||| 0.133333333333
G3:1.0 G3:1.0 ||| G4:1.5 F4:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| E4:1.0 E4:0.5 F4:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| E4:1.0 C4:1.0 ||| 0.266666666667
G3:1.0 G3:1.0 ||| G4:1.0 F4:0.5 E4:0.5 ||| 0.285714285714
G3:1.0 G3:1.0 ||| C5:1.0 D5:1.0 ||| 0.0169491525424
G3:1.0 G3:1.0 ||| D4:0.5 E4:0.5 F4:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| B4:0.5 C5:0.5 D5:1.0 ||| 0.6
G3:1.0 G3:1.0 ||| B-4:1.0 C5:1.0 ||| 0.125
G3:1.0 G3:1.0 ||| B4:1.0 B4:1.0 ||| 0.0714285714286
G3:1.0 G3:1.0 ||| G4:1.0 G4:1.0 ||| 0.03125
G3:1.0 G3:1.0 ||| D4:1.0 E4:1.0 ||| 0.55
G3:1.0 G3:1.0 ||| E4:1.0 D4:1.0 ||| 0.409090909091
G3:1.0 G3:1.0 ||| B4:1.0 C5:1.0 ||| 0.157303370787
G3:1.0 G3:1.0 ||| F4:1.0 G4:1.0 ||| 0.0909090909091
G3:1.0 G3:1.0 ||| C5:0.5 B4:0.5 A4:1.0 ||| 0.166666666667
G3:1.0 G3:1.0 ||| G4:1.0 F4:1.0 ||| 0.164179104478
G3:1.0 G3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.3
G3:1.0 G3:1.0 ||| F4:1.0 E4:0.5 D4:0.5 ||| 0.25
G3:1.0 G3:1.0 ||| D4:1.0 G4:1.0 ||| 0.526315789474
G3:1.0 G3:1.0 ||| A4:1.0 B4:1.0 ||| 0.0133333333333
G3:1.0 G3:1.0 ||| B4:1.0 A4:1.0 ||| 0.107692307692
G3:1.0 G3:1.0 ||| D5:1.0 G4:1.0 ||| 0.25
G4:1.5 G4:0.5 ||| E5:0.5 F5:0.5 G5:1.0 ||| 0.0222222222222
G4:1.5 G4:0.5 ||| D5:1.0 E5:1.0 ||| 0.00636942675159
D4:0.5 E-4:0.5 ||| G5:1.0 ||| 0.00704225352113
D4:0.5 E-4:0.5 ||| B-4:1.0 ||| 0.0322580645161
D4:0.5 E-4:0.5 ||| D5:1.0 ||| 0.00371747211896
G4:1.0 F4:1.0 ||| C5:1.0 A4:1.0 ||| 0.0666666666667
G4:1.0 F4:1.0 ||| C5:1.0 C5:1.0 ||| 0.0392156862745
G4:1.0 F4:1.0 ||| E5:1.0 F5:1.0 ||| 0.189873417722
G4:1.0 F4:1.0 ||| G5:1.0 A5:1.0 ||| 0.0434782608696
G4:1.0 F4:1.0 ||| E5:1.0 D5:1.0 ||| 0.0413793103448
G4:1.0 F4:1.0 ||| C5:1.0 C5:0.5 D5:0.5 ||| 0.222222222222
G4:1.0 F4:1.0 ||| D5:1.0 F5:1.0 ||| 0.111111111111
G4:1.0 F4:1.0 ||| F5:0.5 E5:1.0 D5:0.5 ||| 0.111111111111
G4:1.0 F4:1.0 ||| C5:1.0 D5:1.0 ||| 0.00564971751412
G4:1.0 F4:1.0 ||| D5:2.0 ||| 0.0384615384615
G4:1.0 F4:1.0 ||| D5:1.0 D5:1.0 ||| 0.0869565217391
G4:1.0 F4:1.0 ||| D5:1.0 C5:0.5 D5:0.5 ||| 0.333333333333
G4:1.0 F4:1.0 ||| G5:1.0 G5:1.0 ||| 0.015625
G4:1.0 F4:1.0 ||| E5:1.0 C5:1.0 ||| 0.0681818181818
F3:1.0 C4:1.0 ||| F4:1.0 E4:1.0 ||| 0.0144927536232
E4:1.0 F4:0.5 ||| C5:1.0 C5:0.5 ||| 0.046875
E4:1.0 F4:0.5 ||| G5:1.0 F5:0.5 ||| 0.0526315789474
E4:1.0 F4:0.5 ||| B4:1.0 B4:0.5 ||| 0.666666666667
E4:1.0 F4:0.5 ||| C5:1.5 ||| 0.0952380952381
E4:1.0 F4:0.5 ||| E5:1.0 D5:0.5 ||| 0.0142857142857
E4:1.0 F4:0.5 ||| G5:1.0 A5:0.5 ||| 0.25
E4:1.0 F4:0.5 ||| C5:1.0 G5:0.5 ||| 0.4
E4:1.0 F4:0.5 ||| D5:0.5 C5:0.5 D5:0.5 ||| 0.0909090909091
E4:1.0 F4:0.5 ||| G5:1.0 G5:0.5 ||| 0.0666666666667
E4:1.0 F4:0.5 ||| C5:1.0 D5:0.5 ||| 0.0425531914894
C4:0.5 C#4:0.5 ||| A4:1.0 ||| 0.00442477876106
G3:1.0 E4:0.5 ||| G4:1.0 C5:0.5 ||| 0.0322580645161
G3:1.0 E4:0.5 ||| C5:1.0 C5:0.5 ||| 0.03125
F3:0.5 F3:0.5 ||| A4:0.5 G4:0.5 ||| 0.0833333333333
F3:0.5 F3:0.5 ||| A4:1.0 ||| 0.00884955752212
F3:0.5 F3:0.5 ||| E4:0.25 F4:0.25 D4:0.5 ||| 0.333333333333
C4:0.5 A-4:0.5 ||| C5:1.0 ||| 0.013698630137
D4:0.5 G4:1.0 ||| F5:0.5 E5:0.5 D5:0.5 ||| 0.125
D4:0.5 G4:1.0 ||| G5:1.0 A5:0.5 ||| 0.15
D4:0.5 G4:1.0 ||| F5:0.5 E5:1.0 ||| 0.0185185185185
D4:0.5 G4:1.0 ||| D5:0.5 D5:1.0 ||| 0.0357142857143
F#3:1.0 D3:3.0 ||| A4:1.0 G4:3.0 ||| 0.2
A4:0.5 B4:0.5 ||| E5:1.0 ||| 0.0104712041885
A4:0.5 B4:0.5 ||| F5:1.0 ||| 0.0149253731343
A4:0.5 B4:0.5 ||| D5:1.0 ||| 0.00743494423792
A4:0.5 B4:0.5 ||| D5:0.5 D5:0.5 ||| 0.0416666666667
B4:1.0 A4:1.0 ||| E5:1.0 E5:0.5 F5:0.5 ||| 0.0714285714286
B4:1.0 A4:1.0 ||| G5:1.0 F5:1.0 ||| 0.0188679245283
B4:1.0 A4:1.0 ||| E5:1.0 E5:1.0 ||| 0.0153846153846
B4:1.0 A4:1.0 ||| G4:1.0 G5:1.0 ||| 0.2
B4:1.0 A4:1.0 ||| D5:1.0 F5:1.0 ||| 0.111111111111
G3:1.0 D4:0.5 ||| C5:1.0 A4:0.5 ||| 0.125
G3:1.0 D4:0.5 ||| E5:1.0 D5:0.5 ||| 0.0142857142857
G3:1.0 D4:0.5 ||| G4:1.0 A4:0.5 ||| 0.0652173913043
G3:1.0 D4:0.5 ||| B4:1.0 A4:0.5 ||| 0.129032258065
G3:1.0 D4:0.5 ||| C5:0.5 B4:0.5 A4:0.5 ||| 0.115384615385
F#4:1.0 B3:0.5 ||| C5:1.0 D5:0.5 ||| 0.0212765957447
A4:1.0 G4:2.0 ||| F5:1.0 G5:2.0 ||| 0.25
A4:1.0 G4:2.0 ||| F5:1.0 E5:2.0 ||| 0.142857142857
A4:1.0 G4:2.0 ||| C5:0.5 D5:0.5 E5:1.0 D5:1.0 ||| 0.25
G3:2.0 G3:1.0 ||| C5:2.0 B4:1.0 ||| 0.25
G3:2.0 G3:1.0 ||| B4:2.0 A4:1.0 ||| 0.25
