3
BAR 1.0 BAR 2.0 1.0 BAR ||| 1.5 ||| 0.0833308334333
BAR 2.0 1.0 BAR 3.0 BAR ||| 2.0 ||| 0.541661458385
BAR 2.0 1.0 BAR 3.0 BAR ||| 0.5 ||| 0.0208333333333
BAR 2.0 1.0 BAR 3.0 BAR ||| 3.0 ||| 0.145832083346
BAR 2.0 1.0 BAR 3.0 BAR ||| <UNK> ||| 2.08331250021e-07
BAR 3.0 BAR 2.0 1.0 BAR ||| 1.5 ||| 0.0208333333333
BAR 3.0 BAR 2.0 1.0 BAR ||| 1.0 ||| 0.166665208348
BAR 3.0 BAR 2.0 1.0 BAR ||| 0.5 ||| 0.0208333333333
BAR 3.0 BAR 2.0 1.0 BAR ||| 3.0 ||| 0.0208333333333
BAR 3.0 BAR 2.0 1.0 BAR ||| 2.0 ||| 0.770825833408
BAR 3.0 BAR 2.0 1.0 BAR ||| <UNK> ||| 2.08331250021e-07
BAR 1.0 1.0 2.0 BAR ||| 1.5 ||| 0.00330035780801
BAR 1.0 1.0 2.0 BAR ||| 1.0 ||| 0.54455362579
BAR 1.0 1.0 2.0 BAR ||| 4.0 ||| 0.0825081531224
BAR 1.0 1.0 2.0 BAR ||| 0.5 ||| 0.0495049050747
BAR 1.0 1.0 2.0 BAR ||| 3.0 ||| 0.0990097771462
BAR 1.0 1.0 2.0 BAR ||| 2.0 ||| 0.221121794923
BAR 1.0 1.0 2.0 BAR ||| <UNK> ||| 3.30032480477e-08
1.0 BAR 3.0 1.0 BAR ||| 1.0 ||| 0.791664097231
1.0 BAR 3.0 1.0 BAR ||| 0.5 ||| 0.194443865743
1.0 BAR 3.0 1.0 BAR ||| 3.0 ||| 0.013888912037
1.0 BAR 3.0 1.0 BAR ||| <UNK> ||| 6.94442129637e-08
0.5 BAR 2.0 1.0 ||| 0.5 ||| 0.0697671687414
0.5 BAR 2.0 1.0 ||| 1.0 ||| 0.720926325062
0.5 BAR 2.0 1.0 ||| END ||| 0.209301273667
0.5 BAR 2.0 1.0 ||| <UNK> ||| 1.16278420772e-07
2.0 BAR 2.0 2.0 BAR ||| 2.0 ||| 0.347819262902
2.0 BAR 2.0 2.0 BAR ||| 1.0 ||| 0.217387202354
2.0 BAR 2.0 2.0 BAR ||| 4.0 ||| 0.434773969935
2.0 BAR 2.0 2.0 BAR ||| <UNK> ||| 4.34773535161e-07
0.5 0.5 0.5 ||| 1.5 ||| 0.0199203204711
0.5 0.5 0.5 ||| 1.0 ||| 0.35856509119
0.5 0.5 0.5 ||| 0.25 ||| 0.00796815209278
0.5 0.5 0.5 ||| 0.5 ||| 0.581672234252
0.5 0.5 0.5 ||| 2.0 ||| 0.0318724888494
0.5 0.5 0.5 ||| <UNK> ||| 3.98405612611e-08
BAR 0.5 0.5 1.0 ||| <UNK> ||| 3.50876602032e-08
BAR 0.5 0.5 1.0 ||| 1.0 ||| 0.768419793539
BAR 0.5 0.5 1.0 ||| 2.0 ||| 0.101754249677
BAR 0.5 0.5 1.0 ||| 0.5 ||| 0.0947367176364
BAR 0.5 0.5 1.0 ||| 1.5 ||| 0.0350876952909
0.5 1.5 0.5 BAR ||| 2.0 ||| 0.619033945891
0.5 1.5 0.5 BAR ||| 1.0 ||| 0.142854353805
0.5 1.5 0.5 BAR ||| 4.0 ||| 0.0476184353881
0.5 1.5 0.5 BAR ||| 3.0 ||| 0.190472313014
0.5 1.5 0.5 BAR ||| <UNK> ||| 4.76179592086e-07
2.0 BAR 1.0 1.0 ||| <UNK> ||| 3.28946849031e-08
2.0 BAR 1.0 1.0 ||| 1.0 ||| 0.842103966415
2.0 BAR 1.0 1.0 ||| 2.0 ||| 0.0394736547784
2.0 BAR 1.0 1.0 ||| 0.5 ||| 0.0921051506234
2.0 BAR 1.0 1.0 ||| 1.5 ||| 0.0263157808172
BAR 1.0 1.0 0.5 ||| 0.25 ||| 0.0479451609121
BAR 1.0 1.0 0.5 ||| 0.5 ||| 0.948628611843
BAR 1.0 1.0 0.5 ||| 1.0 ||| 0.0034246861512
BAR 1.0 1.0 0.5 ||| <UNK> ||| 3.42465190468e-08
0.5 0.5 BAR 1.0 ||| 1.0 ||| 0.897161628945
0.5 0.5 BAR 1.0 ||| 2.0 ||| 0.0106383152256
0.5 0.5 BAR 1.0 ||| 0.5 ||| 0.0886523668329
0.5 0.5 BAR 1.0 ||| 0.75 ||| 0.00354612871581
0.5 0.5 BAR 1.0 ||| <UNK> ||| 3.54609325488e-08
1.0 1.0 BAR 3.0 ||| 0.5 ||| 0.0749998375005
1.0 1.0 BAR 3.0 ||| <UNK> ||| 6.24998125006e-08
1.0 1.0 BAR 3.0 ||| 1.0 ||| 0.656248093756
1.0 1.0 BAR 3.0 ||| END ||| 0.268749256252
BAR 1.0 1.0 1.0 ||| 1.0 ||| 0.839870607689
BAR 1.0 1.0 1.0 ||| 0.25 ||| 0.00230734143631
BAR 1.0 1.0 1.0 ||| 0.5 ||| 0.131518203448
BAR 1.0 1.0 1.0 ||| 0.75 ||| 0.00276880880063
BAR 1.0 1.0 1.0 ||| END ||| 0.0235348401953
BAR 1.0 1.0 1.0 ||| <UNK> ||| 4.61467364327e-09
1.0 BAR 0.5 0.5 ||| 1.5 ||| 0.0288808524808
1.0 BAR 0.5 0.5 ||| 1.0 ||| 0.747291159929
1.0 BAR 0.5 0.5 ||| 0.5 ||| 0.15884452619
1.0 BAR 0.5 0.5 ||| 0.75 ||| 0.00722024019597
1.0 BAR 0.5 0.5 ||| 2.0 ||| 0.0577616688606
1.0 BAR 0.5 0.5 ||| <UNK> ||| 3.61010204748e-08
BAR 1.0 BAR 1.0 1.0 ||| <UNK> ||| 6.17282121633e-08
BAR 1.0 BAR 1.0 1.0 ||| 0.5 ||| 0.135802128488
BAR 1.0 BAR 1.0 1.0 ||| 2.0 ||| 0.0308641678099
BAR 1.0 BAR 1.0 1.0 ||| 1.0 ||| 0.827158104717
BAR 1.0 BAR 1.0 1.0 ||| 1.5 ||| 0.00617288294454
2.0 BAR 2.0 1.0 BAR ||| 1.5 ||| 0.0217391209831
2.0 BAR 2.0 1.0 BAR ||| 1.0 ||| 0.43477828927
2.0 BAR 2.0 1.0 BAR ||| 0.5 ||| 0.0869558317652
2.0 BAR 2.0 1.0 BAR ||| 3.0 ||| 0.0217391209831
2.0 BAR 2.0 1.0 BAR ||| 2.0 ||| 0.43477828927
2.0 BAR 2.0 1.0 BAR ||| <UNK> ||| 2.1738903594e-07
0.5 1.0 1.0 BAR ||| <UNK> ||| 4.01605651523e-08
0.5 1.0 1.0 BAR ||| 1.5 ||| 0.0401606053129
0.5 1.0 1.0 BAR ||| 1.0 ||| 0.662649365174
0.5 1.0 1.0 BAR ||| 0.75 ||| 0.0160642662215
0.5 1.0 1.0 BAR ||| 0.25 ||| 0.0040160966758
0.5 1.0 1.0 BAR ||| 0.5 ||| 0.0923693400109
0.5 1.0 1.0 BAR ||| 3.0 ||| 0.0803211704652
0.5 1.0 1.0 BAR ||| 2.0 ||| 0.0843372269804
0.5 1.0 1.0 BAR ||| 4.0 ||| 0.0200803227367
1.0 2.0 BAR 3.0 ||| 0.5 ||| 0.0333331333365
1.0 2.0 BAR 3.0 ||| 1.0 ||| 0.333328333413
1.0 2.0 BAR 3.0 ||| END ||| 0.63332353349
1.0 2.0 BAR 3.0 ||| <UNK> ||| 3.33328000085e-07
0.75 0.25 BAR 2.0 ||| 1.0 ||| 0.666615004133
0.75 0.25 BAR 2.0 ||| 2.0 ||| 0.166655000933
0.75 0.25 BAR 2.0 ||| END ||| 0.166655000933
0.75 0.25 BAR 2.0 ||| <UNK> ||| 1.666533344e-06
0.5 0.5 1.0 ||| 1.0 ||| 0.838426233866
0.5 0.5 1.0 ||| <UNK> ||| 4.36680307395e-08
0.5 0.5 1.0 ||| 0.5 ||| 0.144104545108
0.5 0.5 1.0 ||| END ||| 0.0174672559638
1.0 1.0 1.0 ||| END ||| 0.374978751275
1.0 1.0 1.0 ||| 2.0 ||| 0.124993750375
1.0 1.0 1.0 ||| 1.0 ||| 0.499971251725
1.0 1.0 1.0 ||| <UNK> ||| 1.2499250045e-06
BAR 1.5 0.5 1.0 ||| 1.0 ||| 0.788727202971
BAR 1.5 0.5 1.0 ||| <UNK> ||| 1.40844118237e-07
BAR 1.5 0.5 1.0 ||| 0.5 ||| 0.140844259081
BAR 1.5 0.5 1.0 ||| END ||| 0.0704221999626
BAR 1.0 1.0 ||| <UNK> ||| 1.20481230952e-07
BAR 1.0 1.0 ||| 1.0 ||| 0.951801845001
BAR 1.0 1.0 ||| 2.0 ||| 0.0120482435764
BAR 1.0 1.0 ||| 0.5 ||| 0.0240963666716
BAR 1.0 1.0 ||| 1.5 ||| 0.0120482435764
1.0 0.5 1.0 ||| 1.0 ||| 0.2499725033
1.0 0.5 1.0 ||| 0.5 ||| 0.499942506899
1.0 0.5 1.0 ||| END ||| 0.2499725033
1.0 0.5 1.0 ||| <UNK> ||| 2.499700036e-06
BAR 1.0 ||| 1.0 ||| 0.892468619517
BAR 1.0 ||| 2.0 ||| 0.0215053728755
BAR 1.0 ||| 0.5 ||| 0.086021168923
BAR 1.0 ||| <UNK> ||| 1.07526326746e-07
0.5 BAR 0.5 0.5 ||| 1.5 ||| 0.0441174827001
0.5 BAR 0.5 0.5 ||| 1.0 ||| 0.573525510408
0.5 BAR 0.5 0.5 ||| 0.5 ||| 0.338233053649
0.5 BAR 0.5 0.5 ||| 0.75 ||| 0.0294117041527
0.5 BAR 0.5 0.5 ||| 2.0 ||| 0.0147059256052
0.5 BAR 0.5 0.5 ||| <UNK> ||| 1.47057785474e-07
0.25 0.5 0.5 BAR ||| 2.0 ||| 0.454526529751
0.25 0.5 0.5 BAR ||| 1.0 ||| 0.0909060331913
0.25 0.5 0.5 BAR ||| 3.0 ||| 0.454526529751
0.25 0.5 0.5 BAR ||| <UNK> ||| 9.090512414e-07
BAR 2.0 1.0 1.0 BAR ||| 1.5 ||| 0.00388351094352
BAR 2.0 1.0 1.0 BAR ||| 1.0 ||| 0.897086561939
BAR 2.0 1.0 1.0 BAR ||| 4.0 ||| 0.0116504939957
BAR 2.0 1.0 1.0 BAR ||| 0.5 ||| 0.0485436634933
BAR 2.0 1.0 1.0 BAR ||| 3.0 ||| 0.00582525670656
BAR 2.0 1.0 1.0 BAR ||| 2.0 ||| 0.033009697389
BAR 2.0 1.0 1.0 BAR ||| <UNK> ||| 1.94174576303e-08
BAR 1.0 1.0 1.0 BAR ||| 1.5 ||| 0.0547944088951
BAR 1.0 1.0 1.0 BAR ||| 1.0 ||| 0.273971770504
BAR 1.0 1.0 1.0 BAR ||| 0.5 ||| 0.0342465312443
BAR 1.0 1.0 1.0 BAR ||| 3.0 ||| 0.164383089699
BAR 1.0 1.0 1.0 BAR ||| 2.0 ||| 0.472601254462
BAR 1.0 1.0 1.0 BAR ||| <UNK> ||| 6.84929255027e-08
0.25 0.25 BAR 1.0 ||| 0.5 ||| 0.374989375319
0.25 0.25 BAR 1.0 ||| 1.0 ||| 0.437487500375
0.25 0.25 BAR 1.0 ||| 0.75 ||| 0.18749500015
0.25 0.25 BAR 1.0 ||| <UNK> ||| 6.24981250562e-07
0.5 1.0 BAR 1.0 ||| 1.0 ||| 0.849997512507
0.5 1.0 BAR 1.0 ||| 2.0 ||| 0.0499999125003
0.5 1.0 BAR 1.0 ||| 0.5 ||| 0.0999997625007
0.5 1.0 BAR 1.0 ||| <UNK> ||| 6.24998125006e-08
BAR 1.0 0.5 0.5 ||| 1.5 ||| 0.0204081639595
BAR 1.0 0.5 0.5 ||| 1.0 ||| 0.625849352355
BAR 1.0 0.5 0.5 ||| 2.0 ||| 0.15986371859
BAR 1.0 0.5 0.5 ||| 0.5 ||| 0.1938772685
BAR 1.0 0.5 0.5 ||| <UNK> ||| 3.40135499099e-08
1.0 BAR 2.0 1.0 BAR ||| 1.5 ||| 0.0498441933794
1.0 BAR 2.0 1.0 BAR ||| 1.0 ||| 0.239875061869
1.0 BAR 2.0 1.0 BAR ||| 0.5 ||| 0.0311526325444
1.0 BAR 2.0 1.0 BAR ||| 3.0 ||| 0.158878298251
1.0 BAR 2.0 1.0 BAR ||| 2.0 ||| 0.520248474395
1.0 BAR 2.0 1.0 BAR ||| <UNK> ||| 3.11526013917e-08
1.0 1.0 BAR 4.0 BAR ||| 2.0 ||| 0.166664333371
1.0 1.0 BAR 4.0 BAR ||| 1.0 ||| 0.733321933516
1.0 1.0 BAR 4.0 BAR ||| 4.0 ||| 0.0999987333536
1.0 1.0 BAR 4.0 BAR ||| <UNK> ||| 3.33328000085e-07
0.5 0.25 0.25 ||| <UNK> ||| 2.1276378454e-07
0.5 0.25 0.25 ||| 1.0 ||| 0.340422268028
0.5 0.25 0.25 ||| 2.0 ||| 0.148934861942
0.5 0.25 0.25 ||| 0.5 ||| 0.40425140339
0.5 0.25 0.25 ||| 1.5 ||| 0.106382105034
0.25 0.25 0.5 BAR ||| 0.5 ||| 0.199982801651
0.25 0.25 0.5 BAR ||| 1.0 ||| 0.399963603494
0.25 0.25 0.5 BAR ||| 3.0 ||| 0.399963603494
0.25 0.25 0.5 BAR ||| <UNK> ||| 1.99980801843e-06
0.5 BAR 1.0 1.0 ||| 1.5 ||| 0.0130719075996
0.5 BAR 1.0 1.0 ||| 1.0 ||| 0.761436746766
0.5 BAR 1.0 1.0 ||| 2.0 ||| 0.101307063309
0.5 BAR 1.0 1.0 ||| 0.5 ||| 0.124182844419
0.5 BAR 1.0 1.0 ||| <UNK> ||| 3.26796872998e-08
0.5 0.5 1.0 BAR ||| 1.5 ||| 0.0156739889545
0.5 0.5 1.0 BAR ||| 1.0 ||| 0.460814384981
0.5 0.5 1.0 BAR ||| 0.5 ||| 0.159874398935
0.5 0.5 1.0 BAR ||| 3.0 ||| 0.112852526115
0.5 0.5 1.0 BAR ||| 2.0 ||| 0.250783353053
0.5 0.5 1.0 BAR ||| <UNK> ||| 3.13479152132e-08
1.5 0.25 0.25 BAR ||| 2.0 ||| 0.199991400413
1.5 0.25 0.25 BAR ||| 1.0 ||| 0.0999962001824
1.5 0.25 0.25 BAR ||| 3.0 ||| 0.699967401565
1.5 0.25 0.25 BAR ||| <UNK> ||| 9.99952002304e-07
BAR 1.5 0.5 1.0 BAR ||| 1.5 ||| 0.206893472108
BAR 1.5 0.5 1.0 BAR ||| 1.0 ||| 0.448268787275
BAR 1.5 0.5 1.0 BAR ||| 0.5 ||| 0.0344825327029
BAR 1.5 0.5 1.0 BAR ||| 3.0 ||| 0.0689647205839
BAR 1.5 0.5 1.0 BAR ||| 2.0 ||| 0.241375659989
BAR 1.5 0.5 1.0 BAR ||| <UNK> ||| 3.4482187881e-07
1.0 BAR 1.0 1.0 ||| 1.5 ||| 0.0222976244775
1.0 BAR 1.0 1.0 ||| 1.0 ||| 0.746000800737
1.0 BAR 1.0 1.0 ||| 0.5 ||| 0.0979156388757
1.0 BAR 1.0 1.0 ||| 0.75 ||| 0.00193892829341
1.0 BAR 1.0 1.0 ||| 2.0 ||| 0.131846799183
1.0 BAR 1.0 1.0 ||| <UNK> ||| 4.84730861527e-09
1.5 0.5 BAR 2.0 ||| <UNK> ||| 3.84608284155e-07
1.5 0.5 BAR 2.0 ||| 0.5 ||| 0.0769220414392
1.5 0.5 BAR 2.0 ||| 2.0 ||| 0.0384612130238
1.5 0.5 BAR 2.0 ||| 1.0 ||| 0.807677781333
1.5 0.5 BAR 2.0 ||| END ||| 0.0769220414392
BAR 2.0 2.0 BAR 4.0 BAR ||| 2.0 ||| 0.124996875094
BAR 2.0 2.0 BAR 4.0 BAR ||| 4.0 ||| 0.749978125656
BAR 2.0 2.0 BAR 4.0 BAR ||| 3.0 ||| 0.124996875094
BAR 2.0 2.0 BAR 4.0 BAR ||| <UNK> ||| 6.24981250562e-07
2.0 BAR 2.0 1.0 ||| 1.0 ||| 0.929406633939
2.0 BAR 2.0 1.0 ||| <UNK> ||| 1.17646394467e-07
2.0 BAR 2.0 1.0 ||| 0.5 ||| 0.0588233148801
2.0 BAR 2.0 1.0 ||| END ||| 0.0117647570931
0.5 0.5 2.0 BAR ||| 1.0 ||| 0.307689659788
0.5 0.5 2.0 BAR ||| 4.0 ||| 0.0769225591764
0.5 0.5 2.0 BAR ||| 0.5 ||| 0.0192307840235
0.5 0.5 2.0 BAR ||| 3.0 ||| 0.28845906807
0.5 0.5 2.0 BAR ||| 2.0 ||| 0.307689659788
0.5 0.5 2.0 BAR ||| <UNK> ||| 1.92305917176e-07
0.5 BAR 2.0 2.0 BAR ||| 1.0 ||| 0.894714765101
0.5 BAR 2.0 2.0 BAR ||| 0.5 ||| 0.0526307756436
0.5 BAR 2.0 2.0 BAR ||| 3.0 ||| 0.0526307756436
0.5 BAR 2.0 2.0 BAR ||| <UNK> ||| 5.26302493411e-07
0.25 1.0 1.0 ||| 1.0 ||| 0.533316933858
0.25 1.0 1.0 ||| <UNK> ||| 6.66645334016e-07
0.25 1.0 1.0 ||| 0.5 ||| 0.399987867055
0.25 1.0 1.0 ||| END ||| 0.0666652000469
BAR 1.0 2.0 1.0 BAR ||| 2.0 ||| 0.2499908337
BAR 1.0 2.0 1.0 BAR ||| 1.0 ||| 0.416650833967
BAR 1.0 2.0 1.0 BAR ||| 3.0 ||| 0.333320833833
BAR 1.0 2.0 1.0 BAR ||| <UNK> ||| 8.33300001333e-07
1.0 BAR 3.0 BAR 2.0 ||| 0.5 ||| 0.0277776851864
1.0 BAR 3.0 BAR 2.0 ||| 1.0 ||| 0.916654722381
1.0 BAR 3.0 BAR 2.0 ||| END ||| 0.0555550925988
1.0 BAR 3.0 BAR 2.0 ||| <UNK> ||| 2.77774074123e-07
1.0 2.0 BAR 4.0 BAR ||| 1.5 ||| 0.0666652000469
1.0 2.0 BAR 4.0 BAR ||| 1.0 ||| 0.666646000661
1.0 2.0 BAR 4.0 BAR ||| 4.0 ||| 0.133329733449
1.0 2.0 BAR 4.0 BAR ||| 3.0 ||| 0.0666652000469
1.0 2.0 BAR 4.0 BAR ||| 2.0 ||| 0.0666652000469
1.0 2.0 BAR 4.0 BAR ||| <UNK> ||| 6.66645334016e-07
1.0 1.0 1.0 BAR ||| 1.5 ||| 0.0302879818579
1.0 1.0 1.0 BAR ||| 1.0 ||| 0.622641366004
1.0 1.0 1.0 BAR ||| 4.0 ||| 0.0143992070945
1.0 1.0 1.0 BAR ||| 0.25 ||| 0.000496529176597
1.0 1.0 1.0 BAR ||| 0.5 ||| 0.0705064429776
1.0 1.0 1.0 BAR ||| 3.0 ||| 0.0655412008641
1.0 1.0 1.0 BAR ||| 0.75 ||| 0.000993053387952
1.0 1.0 1.0 BAR ||| 2.0 ||| 0.195134020028
1.0 1.0 1.0 BAR ||| <UNK> ||| 4.96524211355e-09
1.0 0.5 0.5 BAR ||| 1.5 ||| 0.0438144045595
1.0 0.5 0.5 BAR ||| 1.0 ||| 0.58762816479
1.0 0.5 0.5 BAR ||| 3.0 ||| 0.0360824553619
1.0 0.5 0.5 BAR ||| 0.5 ||| 0.10566999814
1.0 0.5 0.5 BAR ||| 0.75 ||| 0.00257734217236
1.0 0.5 0.5 BAR ||| 2.0 ||| 0.224226552503
1.0 0.5 0.5 BAR ||| <UNK> ||| 2.5773163992e-08
BAR 1.0 BAR ||| <UNK> ||| 4.60828473743e-08
BAR 1.0 BAR ||| 1.0 ||| 0.866357576721
BAR 1.0 BAR ||| 2.0 ||| 0.0552994629321
BAR 1.0 BAR ||| 0.5 ||| 0.0645160324069
BAR 1.0 BAR ||| 1.5 ||| 0.0138249002952
BAR 2.0 1.0 BAR 1.0 ||| <UNK> ||| 7.99996928012e-08
BAR 2.0 1.0 BAR 1.0 ||| 1.0 ||| 0.503998144647
BAR 2.0 1.0 BAR 1.0 ||| 2.0 ||| 0.367998666885
BAR 2.0 1.0 BAR 1.0 ||| 0.5 ||| 0.0719998035208
BAR 2.0 1.0 BAR 1.0 ||| 1.5 ||| 0.0559998649605
0.25 1.0 0.5 ||| 0.5 ||| 0.714238166526
0.25 1.0 0.5 ||| <UNK> ||| 1.4284734761e-06
0.25 1.0 0.5 ||| 1.0 ||| 0.142848776084
0.25 1.0 0.5 ||| 0.25 ||| 0.142848776084
0.5 0.5 BAR 2.0 ||| 0.5 ||| 0.0173913187145
0.5 0.5 BAR 2.0 ||| 1.0 ||| 0.765214284323
0.5 0.5 BAR 2.0 ||| 2.0 ||| 0.208694868056
0.5 0.5 BAR 2.0 ||| END ||| 0.00869570283533
0.5 0.5 BAR 2.0 ||| <UNK> ||| 8.69561587917e-08
1.0 BAR 2.0 1.0 ||| 0.5 ||| 0.0722890971114
1.0 BAR 2.0 1.0 ||| 1.0 ||| 0.862649628743
1.0 BAR 2.0 1.0 ||| END ||| 0.0650601898099
1.0 BAR 2.0 1.0 ||| <UNK> ||| 2.40963576717e-08
0.25 0.25 1.0 ||| 1.0 ||| 0.730756124502
0.25 0.25 1.0 ||| 2.0 ||| 0.115382869855
0.25 0.25 1.0 ||| 0.5 ||| 0.15384369827
0.25 0.25 1.0 ||| <UNK> ||| 3.84608284155e-07
BAR 3.0 BAR 3.0 BAR 3.0 BAR ||| 1.0 ||| 0.26086455587
BAR 3.0 BAR 3.0 BAR 3.0 BAR ||| 0.5 ||| 0.0434777882896
BAR 3.0 BAR 3.0 BAR 3.0 BAR ||| 3.0 ||| 0.695638091031
BAR 3.0 BAR 3.0 BAR 3.0 BAR ||| <UNK> ||| 4.34773535161e-07
BAR 1.0 2.0 BAR 3.0 BAR ||| 2.0 ||| 0.380944149848
BAR 1.0 2.0 BAR 3.0 BAR ||| 1.0 ||| 0.428562109057
BAR 1.0 2.0 BAR 3.0 BAR ||| 3.0 ||| 0.190472313014
BAR 1.0 2.0 BAR 3.0 BAR ||| <UNK> ||| 4.76179592086e-07
BAR 4.0 BAR 2.0 2.0 BAR ||| 2.0 ||| 0.615362663532
BAR 4.0 BAR 2.0 2.0 BAR ||| 1.0 ||| 0.230761479576
BAR 4.0 BAR 2.0 2.0 BAR ||| 4.0 ||| 0.153841242785
BAR 4.0 BAR 2.0 2.0 BAR ||| <UNK> ||| 7.69202367913e-07
1.0 BAR 1.5 0.5 ||| 1.0 ||| 0.709087905798
1.0 BAR 1.5 0.5 ||| 2.0 ||| 0.22727182645
1.0 BAR 1.5 0.5 ||| 0.5 ||| 0.0636361768603
1.0 BAR 1.5 0.5 ||| <UNK> ||| 9.09086942166e-08
0.25 1.0 1.0 BAR ||| 1.0 ||| 0.545431653891
0.25 1.0 1.0 BAR ||| 0.5 ||| 0.272716281471
0.25 1.0 1.0 BAR ||| 3.0 ||| 0.181811157331
0.25 1.0 1.0 BAR ||| <UNK> ||| 9.090512414e-07
BAR 2.0 0.5 0.5 BAR ||| 2.0 ||| 0.399963603494
BAR 2.0 0.5 0.5 BAR ||| 0.5 ||| 0.199982801651
BAR 2.0 0.5 0.5 BAR ||| 3.0 ||| 0.399963603494
BAR 2.0 0.5 0.5 BAR ||| <UNK> ||| 1.99980801843e-06
0.5 1.0 1.0 ||| 1.0 ||| 0.846152053606
0.5 1.0 1.0 ||| <UNK> ||| 4.52487705004e-08
0.5 1.0 1.0 ||| 0.5 ||| 0.0859727091995
0.5 1.0 1.0 ||| END ||| 0.0678732009994
1.0 BAR 1.0 2.0 BAR ||| 2.0 ||| 0.535709872487
1.0 BAR 1.0 2.0 BAR ||| 1.0 ||| 0.0535711479616
1.0 BAR 1.0 2.0 BAR ||| 3.0 ||| 0.410710943906
1.0 BAR 1.0 2.0 BAR ||| <UNK> ||| 1.78569897972e-07
1.0 1.5 0.5 BAR ||| 1.0 ||| 0.579706257116
1.0 1.5 0.5 BAR ||| 4.0 ||| 0.159419325779
1.0 1.5 0.5 BAR ||| 0.5 ||| 0.115941367364
1.0 1.5 0.5 BAR ||| 3.0 ||| 0.0144927977313
1.0 1.5 0.5 BAR ||| 2.0 ||| 0.130434020169
