G3:1.0 C3:0.5 ||| B3:1.0 A3:0.5 ||| 0.285714285714
G4:1.0 A4:0.5 ||| E4:0.5 D4:0.5 C4:0.5 ||| 0.0588235294118
G4:1.0 A4:0.5 ||| B4:0.5 C5:0.5 D5:0.5 ||| 0.285714285714
G4:1.0 A4:0.5 ||| B4:0.5 C5:1.0 ||| 0.03125
G4:1.0 A4:0.5 ||| D5:1.0 C5:0.5 ||| 0.0588235294118
G4:1.0 A4:0.5 ||| C5:0.5 B4:0.5 A4:0.5 ||| 0.0833333333333
G4:1.0 A4:0.5 ||| C5:1.0 C5:0.5 ||| 0.303571428571
G4:1.0 A4:0.5 ||| C5:1.5 ||| 0.0666666666667
G4:1.0 A4:0.5 ||| C5:1.0 D5:0.5 ||| 0.416666666667
G4:1.0 A4:0.5 ||| D5:0.5 C5:0.5 C5:0.5 ||| 0.5
D4:0.5 B3:1.0 ||| A4:0.5 G4:1.0 ||| 0.0606060606061
D4:0.5 B3:1.0 ||| F#4:0.5 G4:1.0 ||| 0.0666666666667
D4:0.5 B3:1.0 ||| F4:0.5 F4:0.5 E4:0.5 ||| 0.2
D4:0.5 B3:1.0 ||| F#4:0.5 D4:1.0 ||| 0.133333333333
D3:1.0 E-3:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
D3:1.0 E-3:1.0 ||| G3:1.0 A3:1.0 ||| 0.2
A3:0.5 G3,G3:0.5 ||| D4:0.5 E4:0.5 ||| 0.030303030303
F#3:0.5 G3:1.0 ||| E4:0.5 D4:1.0 ||| 0.05
F#3:0.5 G3:1.0 ||| E4:0.5 D4:0.5 E4:0.5 ||| 0.333333333333
F#3:0.5 G3:1.0 ||| D4:0.5 D4:1.0 ||| 0.047619047619
F#3:0.5 G3:1.0 ||| A3:0.5 B3:1.0 ||| 0.5
F#3:0.5 G3:1.0 ||| A3:0.5 B3:0.5 C4:0.5 ||| 0.2
C#4:0.5 D4:1.0 ||| A4:0.5 A4:0.5 G4:0.5 ||| 0.142857142857
C#4:0.5 D4:1.0 ||| G4:0.5 F4:1.0 ||| 0.0384615384615
C#4:0.5 D4:1.0 ||| B-4:0.5 A4:0.5 G4:0.5 ||| 0.25
C#4:0.5 D4:1.0 ||| A4:1.0 G4:0.5 ||| 0.030303030303
G3:0.5 C4:0.5 ||| G4:0.5 F4:0.5 ||| 0.025641025641
G3:0.5 C4:0.5 ||| E4:1.0 ||| 0.0384615384615
G3:0.5 C4:0.5 ||| G4:1.0 ||| 0.00711743772242
G3:0.5 C4:0.5 ||| E-4:1.0 ||| 0.0909090909091
C4:1.0 E3:0.5 ||| F4:1.0 E4:0.5 ||| 0.0909090909091
D3:1.0 E3:1.0 ||| B3:1.0 B3:1.0 ||| 0.12
D3:1.0 E3:1.0 ||| G3:1.0 G3:1.0 ||| 0.0555555555556
D3:1.0 E3:1.0 ||| B3:1.0 G3:1.0 ||| 0.5
D3:1.0 E3:1.0 ||| A3:0.5 B3:0.5 C4:1.0 ||| 0.2
D3:1.0 E3:1.0 ||| B3:1.0 C4:0.5 D4:0.5 ||| 0.1
D3:1.0 E3:1.0 ||| C4:1.0 B3:1.0 ||| 0.0153846153846
F3:0.5 A3:0.5 ||| C4:1.0 ||| 0.0238095238095
F3:0.5 A3:0.5 ||| D4:0.5 C4:0.5 ||| 0.025
E3:2.0 R:1.0 ||| C4:2.0 R:1.0 ||| 0.1
G#3:0.5 E#3:0.5 ||| D#4:1.0 ||| 0.166666666667
F3:1.5 D3:0.5 ||| C4:1.0 D4:1.0 ||| 0.0408163265306
G3:1.0 G4:1.0 ||| E4:1.0 G4:0.5 A4:0.5 ||| 0.333333333333
E-4:0.5 G4:0.5 ||| B-4:1.0 ||| 0.272727272727
E-4:0.5 G4:0.5 ||| D5:1.0 ||| 0.0277777777778
D4:0.5 C4:0.5 ||| A4:0.5 G4:0.5 ||| 0.0281690140845
D4:0.5 C4:0.5 ||| B-4:0.5 A4:0.5 ||| 0.0769230769231
D4:0.5 C4:0.5 ||| B4:1.0 ||| 0.00892857142857
D4:0.5 C4:0.5 ||| G#4:0.5 A4:0.5 ||| 0.375
D4:0.5 C4:0.5 ||| B3:0.5 C4:0.5 ||| 0.111111111111
D4:0.5 C4:0.5 ||| F#4:1.0 ||| 0.725490196078
D4:0.5 C4:0.5 ||| E4:1.0 ||| 0.0288461538462
D4:0.5 C4:0.5 ||| F4:0.5 G4:0.5 ||| 0.1
D4:0.5 C4:0.5 ||| F#4:0.5 E4:0.5 ||| 0.4
D4:0.5 C4:0.5 ||| G4:0.5 F#4:0.5 ||| 0.0789473684211
D4:0.5 C4:0.5 ||| A4:1.0 ||| 0.0551724137931
D4:0.5 C4:0.5 ||| F4:1.0 ||| 0.148148148148
D4:0.5 C4:0.5 ||| D4:0.5 E4:0.5 ||| 0.0606060606061
D4:0.5 C4:0.5 ||| C5:1.0 ||| 0.00581395348837
D4:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.0983606557377
D4:0.5 C4:0.5 ||| F4:0.5 E4:0.5 ||| 0.236842105263
D4:0.5 C4:0.5 ||| G4:1.0 ||| 0.103202846975
D4:0.5 C4:0.5 ||| A3:1.0 ||| 0.0344827586207
D4:0.5 C4:0.5 ||| B4:0.5 B4:0.5 ||| 0.166666666667
D4:0.5 C4:0.5 ||| E4:0.5 E4:0.5 ||| 0.0666666666667
D4:0.5 C4:0.5 ||| A4:0.5 A4:0.5 ||| 0.0384615384615
D4:0.5 C4:0.5 ||| G4:0.5 G4:0.5 ||| 0.0727272727273
D4:0.5 C4:0.5 ||| B4:0.5 A4:0.5 ||| 0.333333333333
B-3:0.5 C4:0.5 ||| G4:0.5 F4:0.5 ||| 0.025641025641
B-3:0.5 C4:0.5 ||| G4:1.0 ||| 0.00355871886121
B-3:0.5 C4:0.5 ||| B-4:0.5 A-4:0.5 ||| 0.25
B-3:0.5 C4:0.5 ||| E-4:0.5 F4:0.5 ||| 0.2
B-3:0.5 C4:0.5 ||| F4:1.0 ||| 0.0185185185185
B-3:0.5 C4:0.5 ||| E-4:1.0 ||| 0.0454545454545
B-3:0.5 C4:0.5 ||| F4:0.5 F4:0.5 ||| 0.0909090909091
D4:0.5 C#4:1.0 ||| A4:0.5 A4:1.0 ||| 0.0666666666667
D3:2.0 E3:1.0 ||| B3:2.0 C4:1.0 ||| 0.4
G3:2.0 G3:0.5 ||| E4:2.0 G4:0.5 ||| 0.333333333333
C3:0.5 A3:1.0 ||| C4:0.5 C4:1.0 ||| 0.0357142857143
G3:0.5 F3:0.5 ||| G3:0.5 C4:0.5 ||| 0.125
G3:0.5 F3:0.5 ||| E-4:0.5 D4:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| E-4:0.5 E-4:0.5 ||| 0.4
G3:0.5 F3:0.5 ||| E-4:0.5 F4:0.5 ||| 0.2
G3:0.5 F3:0.5 ||| E4:0.5 D4:0.5 ||| 0.0666666666667
G3:0.5 F3:0.5 ||| F4:1.0 ||| 0.0185185185185
G3:0.5 F3:0.5 ||| B-3:1.0 ||| 0.111111111111
G3:0.5 F3:0.5 ||| B3:1.0 ||| 0.688311688312
G3:0.5 F3:0.5 ||| G3:1.0 ||| 0.047619047619
G3:0.5 F3:0.5 ||| D4:0.5 B3:0.5 ||| 0.285714285714
G3:0.5 F3:0.5 ||| C4:0.5 C4:0.5 ||| 0.0454545454545
G3:0.5 F3:0.5 ||| D4:1.0 ||| 0.089552238806
G3:0.5 F3:0.5 ||| C4:1.0 ||| 0.0654761904762
G3:0.5 F3:0.5 ||| C#4:0.5 D4:0.5 ||| 0.25
G3:0.5 F3:0.5 ||| F4:0.5 E4:0.5 ||| 0.0263157894737
G3:0.5 F3:0.5 ||| C4:0.5 B3:0.5 ||| 0.192307692308
A3:1.0 A3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0816326530612
A3:1.0 A3:1.0 ||| G4:1.0 F#4:1.0 ||| 0.0384615384615
A3:1.0 A3:1.0 ||| C#4:1.0 C4:1.0 ||| 0.333333333333
A3:1.0 A3:1.0 ||| D4:1.0 E4:1.0 ||| 0.0172413793103
A3:1.0 A3:1.0 ||| E4:1.0 D4:1.0 ||| 0.175438596491
A3:1.0 A3:1.0 ||| E4:1.0 E4:1.0 ||| 0.130434782609
A3:1.0 A3:1.0 ||| F4:1.0 F4:1.0 ||| 0.027027027027
A3:1.0 A3:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
A3:1.0 A3:1.0 ||| D4:1.0 D4:1.0 ||| 0.038961038961
A3:1.0 A3:1.0 ||| A4:1.0 F4:1.0 ||| 0.1
A3:1.0 A3:1.0 ||| F4:0.5 E4:0.5 D4:1.0 ||| 0.0526315789474
A3:1.0 A3:1.0 ||| E4:1.0 E4:0.5 D4:0.5 ||| 0.230769230769
A3:1.0 A3:1.0 ||| A4:1.0 A4:1.0 ||| 0.012987012987
A3:1.0 A3:1.0 ||| E4:0.5 D4:0.5 C4:1.0 ||| 0.0909090909091
A3:1.0 A3:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.0454545454545
A3:1.0 A3:1.0 ||| C4:1.0 C4:1.0 ||| 0.0909090909091
A3:1.0 A3:1.0 ||| D4:1.0 C#4:1.0 ||| 0.166666666667
A3:1.0 A3:1.0 ||| G4:1.0 F4:0.5 E4:0.5 ||| 0.111111111111
A3:1.0 A3:1.0 ||| E4:1.0 D4:0.5 C4:0.5 ||| 0.166666666667
A3:1.0 A3:1.0 ||| E4:1.0 F4:1.0 ||| 0.046511627907
A3:1.0 A3:1.0 ||| E4:1.5 D4:0.5 ||| 0.4
C4:0.25 D4:1.0 ||| A4:0.25 B4:1.0 ||| 0.25
E-4:0.5 D-4:0.5 ||| A-4:1.0 ||| 0.5
E-4:0.5 D-4:0.5 ||| G4:1.0 ||| 0.00355871886121
G3:1.0 G3:3.0 ||| F4:1.0 E4:3.0 ||| 0.142857142857
E3:1.0 A3:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.136363636364
E3:1.0 A3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0204081632653
E3:1.0 A3:1.0 ||| C4:1.0 C4:1.0 ||| 0.0363636363636
E3:1.0 A3:1.0 ||| G3:1.0 C4:1.0 ||| 0.368421052632
E3:1.0 A3:1.0 ||| A3:1.0 A3:1.0 ||| 0.285714285714
E3:1.0 A3:1.0 ||| B3:1.0 C4:0.5 D4:0.5 ||| 0.1
E3:1.0 A3:1.0 ||| G3:1.0 D4:1.0 ||| 0.333333333333
C4:1.0 F#3:0.5 ||| E4:1.0 D4:0.5 ||| 0.0454545454545
C4:1.0 F#3:0.5 ||| D4:1.0 D4:0.5 ||| 0.0344827586207
B3:1.0 B4:1.0 ||| F#4:1.0 D4:1.0 ||| 0.2
C#4:1.0 A4:1.0 ||| A4:1.0 C5:1.0 ||| 0.125
E4:0.25 D4:0.5 ||| C5:0.25 C5:0.5 ||| 0.285714285714
D-4:1.0 C4:1.0 ||| B-4:1.0 B-4:1.0 ||| 0.0909090909091
D3:1.0 F3:0.5 ||| B3:1.0 D4:0.5 ||| 0.333333333333
D4:0.25 E4:0.25 ||| A3:0.5 ||| 0.142857142857
D4:0.25 E4:0.25 ||| A4:0.5 ||| 0.115384615385
D4:0.25 E4:0.25 ||| C5:0.5 ||| 0.12
D4:0.25 E4:0.25 ||| G4:0.5 ||| 0.0571428571429
C#4:2.0 C4:0.5 ||| A4:2.0 G4:0.5 ||| 0.333333333333
F4:0.25 E-4:0.25 ||| A4:0.5 ||| 0.269230769231
F4:0.25 E-4:0.25 ||| F4:0.5 ||| 0.272727272727
A3:0.25 G3:0.25 ||| C4:0.5 ||| 0.117647058824
E3:1.0 D3:1.0 ||| C4:0.5 B3:0.5 C4:1.0 ||| 0.133333333333
E3:1.0 D3:1.0 ||| A3:1.0 G3:1.0 ||| 0.363636363636
E3:1.0 D3:1.0 ||| A3:1.0 D4:1.0 ||| 0.333333333333
E3:1.0 D3:1.0 ||| A3:1.0 A3:1.0 ||| 0.142857142857
E3:1.0 D3:1.0 ||| G3:1.0 G3:1.0 ||| 0.222222222222
C4:0.25 D4:0.25 ||| D4:0.5 ||| 0.0384615384615
C4:0.25 D4:0.25 ||| G4:0.5 ||| 0.142857142857
C4:0.25 D4:0.25 ||| F4:0.5 ||| 0.181818181818
C3:0.5 A3:0.5 ||| C4:1.0 ||| 0.0119047619048
D3:1.0 A3:1.0 ||| D4:1.0 E4:1.0 ||| 0.0172413793103
D3:1.0 A3:1.0 ||| B3:1.0 C4:0.5 D4:0.5 ||| 0.2
B4:1.0 C5:1.0 ||| D5:1.0 E5:1.0 ||| 0.25
A3:1.0 G3:1.0 ||| C4:0.5 B3:0.5 C4:1.0 ||| 0.133333333333
A3:1.0 G3:1.0 ||| G4:0.5 F#4:0.5 G4:0.5 A4:0.5 ||| 0.333333333333
A3:1.0 G3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0144927536232
A3:1.0 G3:1.0 ||| D4:1.0 D4:1.0 ||| 0.155844155844
A3:1.0 G3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0204081632653
A3:1.0 G3:1.0 ||| D4:1.0 C4:1.0 ||| 0.0869565217391
A3:1.0 G3:1.0 ||| F#4:1.0 G4:1.0 ||| 0.0740740740741
A3:1.0 G3:1.0 ||| F4:1.0 E4:1.0 ||| 0.0512820512821
A3:1.0 G3:1.0 ||| C4:1.0 B3:1.0 ||| 0.0923076923077
A3:1.0 G3:1.0 ||| F#4:1.0 E4:1.0 ||| 0.285714285714
A3:1.0 G3:1.0 ||| D4:2.0 ||| 0.2
A3:1.0 G3:1.0 ||| C4:1.0 C4:0.5 D4:0.5 ||| 0.25
A3:1.0 G3:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.157894736842
A3:1.0 G3:1.0 ||| D4:1.0 C#4:1.0 ||| 0.5
A3:1.0 G3:1.0 ||| A3:0.5 B3:0.5 C4:1.0 ||| 0.15
A3:1.0 G3:1.0 ||| C4:1.0 C4:1.0 ||| 0.0454545454545
A3:1.0 G3:1.0 ||| D4:1.0 D4:0.5 C4:0.5 ||| 0.111111111111
A3:1.0 G3:1.0 ||| A4:1.0 F4:1.0 ||| 0.1
A3:1.0 G3:1.0 ||| E4:1.0 C4:1.0 ||| 0.222222222222
A3:1.0 G3:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.263157894737
A3:1.0 G3:1.0 ||| C#4:1.0 C4:1.0 ||| 0.333333333333
A3:1.0 G3:1.0 ||| D4:1.0 E4:1.0 ||| 0.0172413793103
A3:1.0 G3:1.0 ||| E4:1.0 E4:0.5 D4:0.5 ||| 0.0769230769231
A3:1.0 G3:1.0 ||| F4:0.5 E4:0.5 C4:1.0 ||| 0.5
B-3:0.5 G3:0.5 ||| F4:0.5 C4:0.5 ||| 0.333333333333
B-3:0.5 G3:0.5 ||| C4:0.5 C4:0.5 ||| 0.0227272727273
G3:1.0 G3:1.0 ||| G3:0.5 A3:0.5 B3:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.157894736842
G3:1.0 G3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0724637681159
G3:1.0 G3:1.0 ||| D4:1.0 D4:1.0 ||| 0.0649350649351
G3:1.0 G3:1.0 ||| C4:1.0 D4:1.0 ||| 0.244897959184
G3:1.0 G3:1.0 ||| C4:1.0 C4:0.5 B3:0.25 A3:0.25 ||| 0.25
G3:1.0 G3:1.0 ||| C5:0.5 B4:0.5 C5:1.0 ||| 0.105263157895
G3:1.0 G3:1.0 ||| F4:1.0 E4:1.0 ||| 0.0769230769231
G3:1.0 G3:1.0 ||| C4:1.0 B3:1.0 ||| 0.338461538462
G3:1.0 G3:1.0 ||| D4:0.5 C4:0.25 B3:0.25 C4:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| D4:1.0 C4:0.5 D4:0.5 ||| 0.5
G3:1.0 G3:1.0 ||| B3:1.0 E4:1.0 ||| 0.5625
G3:1.0 G3:1.0 ||| D4:1.0 C4:1.0 ||| 0.478260869565
G3:1.0 G3:1.0 ||| B3:1.0 C4:1.0 ||| 0.777777777778
G3:1.0 G3:1.0 ||| B3:1.0 C4:0.5 D4:0.5 ||| 0.1
G3:1.0 G3:1.0 ||| C4:1.0 C4:0.5 D4:0.5 ||| 0.375
G3:1.0 G3:1.0 ||| C4:1.0 C4:1.0 ||| 0.163636363636
G3:1.0 G3:1.0 ||| E4:1.0 F4:1.0 ||| 0.0232558139535
G3:1.0 G3:1.0 ||| C4:0.5 B3:0.5 C4:1.0 ||| 0.133333333333
G3:1.0 G3:1.0 ||| E4:0.5 D4:0.5 C4:1.0 ||| 0.0909090909091
G3:1.0 G3:1.0 ||| B3:1.0 B3:1.0 ||| 0.32
G3:1.0 G3:1.0 ||| B3:1.0 D4:1.0 ||| 0.1
G3:1.0 G3:1.0 ||| E4:1.0 E4:0.5 F4:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.0909090909091
G3:1.0 G3:1.0 ||| D4:1.0 D4:0.5 C4:0.5 ||| 0.555555555556
G3:1.0 G3:1.0 ||| B3:0.5 A3:0.5 B3:1.0 ||| 0.166666666667
G3:1.0 G3:1.0 ||| E4:1.0 C4:1.0 ||| 0.111111111111
G3:1.0 G3:1.0 ||| C4:1.0 B3:0.5 A3:0.5 ||| 0.2
G3:1.0 G3:1.0 ||| E4:1.0 D4:0.5 C4:0.5 ||| 0.0833333333333
G3:1.0 G3:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.0526315789474
G3:1.0 G3:1.0 ||| G4:1.0 G4:0.5 F4:0.5 ||| 0.0454545454545
G3:1.0 G3:1.0 ||| C#4:1.0 C4:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| G4:1.0 G4:1.0 ||| 0.00338983050847
G3:1.0 G3:1.0 ||| D4:1.0 E4:1.0 ||| 0.275862068966
G3:1.0 G3:1.0 ||| E4:1.0 D4:1.0 ||| 0.19298245614
G3:1.0 G3:1.0 ||| B-3:1.0 B-3:1.0 ||| 0.0769230769231
G3:1.0 G3:1.0 ||| F4:1.0 F4:1.0 ||| 0.027027027027
G3:1.0 G3:1.0 ||| G4:1.0 F4:1.0 ||| 0.0277777777778
G3:1.0 G3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.107142857143
G3:1.0 G3:1.0 ||| D4:1.0 G4:1.0 ||| 0.0238095238095
G4:1.5 G4:0.5 ||| D5:0.5 C5:0.5 B4:1.0 ||| 0.0909090909091
D4:0.5 E-4:0.5 ||| B-4:1.0 ||| 0.0454545454545
D4:0.5 E-4:0.5 ||| G4:1.0 ||| 0.00355871886121
G4:1.0 F4:1.0 ||| E4:0.5 D4:0.5 C4:1.0 ||| 0.0909090909091
G4:1.0 F4:1.0 ||| C5:1.0 C5:1.0 ||| 0.0703125
G4:1.0 F4:1.0 ||| B4:1.0 C5:1.0 ||| 0.030303030303
G4:1.0 F4:1.0 ||| B-4:1.0 A4:1.0 ||| 0.0769230769231
G4:1.0 F4:1.0 ||| C5:1.0 B4:0.5 A4:0.5 ||| 0.333333333333
G4:1.0 F4:1.0 ||| C5:1.0 C5:0.5 B4:0.5 ||| 0.15
G4:1.0 F4:1.0 ||| C4:1.0 D4:1.0 ||| 0.0408163265306
G4:1.0 F4:1.0 ||| C5:1.0 A4:1.0 ||| 0.25
G4:1.0 F4:1.0 ||| C5:1.0 B4:1.0 ||| 0.0428571428571
G4:1.0 F4:1.0 ||| G4:0.5 A4:0.5 B4:1.0 ||| 0.0434782608696
G4:1.0 F4:1.0 ||| C5:0.5 C5:1.0 C5:0.5 ||| 0.333333333333
G4:1.0 F4:1.0 ||| G4:2.0 ||| 0.0384615384615
G4:1.0 F4:1.0 ||| B-4:1.0 B-4:1.0 ||| 0.272727272727
F4:1.5 E4:0.5 ||| A4:1.0 B4:1.0 ||| 0.0322580645161
F4:1.5 E4:0.5 ||| B-4:0.5 A4:0.5 G4:1.0 ||| 0.75
E4:1.0 F4:0.5 ||| C#5:1.0 D5:0.5 ||| 0.142857142857
E4:1.0 F4:0.5 ||| G4:0.5 C5:1.0 ||| 0.1
E4:1.0 F4:0.5 ||| B4:0.5 C5:1.0 ||| 0.03125
E4:1.0 F4:0.5 ||| B-4:1.0 A4:0.5 ||| 0.111111111111
E4:1.0 F4:0.5 ||| G4:1.0 G4:0.5 ||| 0.0384615384615
E4:1.0 F4:0.5 ||| G4:1.0 C5:0.5 ||| 0.0740740740741
E4:1.0 F4:0.5 ||| A4:1.0 A4:0.5 ||| 0.0769230769231
E4:1.0 F4:0.5 ||| G4:1.0 A4:0.5 ||| 0.192307692308
E4:1.0 F4:0.5 ||| C5:1.0 C5:0.5 ||| 0.0892857142857
D4:1.0 G#3:0.5 ||| F4:0.5 E4:0.5 D4:0.5 ||| 0.0588235294118
G3:1.0 E4:0.5 ||| E4:0.5 F4:0.5 G4:0.5 ||| 0.2
G3:1.0 E4:0.5 ||| E4:1.0 G4:0.5 ||| 0.333333333333
F3:0.5 F3:0.5 ||| C4:0.5 B3:0.5 ||| 0.0192307692308
F3:0.5 F3:0.5 ||| C4:1.0 ||| 0.0119047619048
F3:0.5 F3:0.5 ||| C4:0.5 C4:0.5 ||| 0.0454545454545
F3:0.5 F3:0.5 ||| A3:0.5 G3:0.5 ||| 0.125
C4:3.0 G3:1.0 ||| E4:3.0 D4:1.0 ||| 0.4
D4:0.5 G4:1.0 ||| B4:0.5 C5:1.0 ||| 0.09375
D4:0.5 G4:1.0 ||| B4:1.0 C5:0.5 ||| 0.0666666666667
D4:0.25 E4:0.5 ||| G4:0.25 G4:0.5 ||| 0.333333333333
A4:0.5 B4:0.5 ||| F#4:1.0 ||| 0.0392156862745
A4:0.5 B4:0.5 ||| D5:1.0 ||| 0.0277777777778
A4:0.5 B4:0.5 ||| C5:0.5 D5:0.5 ||| 0.129032258065
B4:1.0 A4:1.0 ||| D4:1.0 E4:0.5 D4:0.5 ||| 0.2
B4:1.0 A4:1.0 ||| D5:1.0 C5:0.5 B4:0.5 ||| 0.25
B4:1.0 A4:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
G3:1.0 D4:0.5 ||| D4:0.5 E4:0.5 F4:0.5 ||| 0.571428571429
G3:1.0 D4:0.5 ||| E4:1.0 F4:0.5 ||| 0.0833333333333
G3:1.0 D4:0.5 ||| C4:1.0 F4:0.5 ||| 0.4
F#4:1.0 B3:0.5 ||| A4:1.0 A4:0.5 ||| 0.0384615384615
A4:1.0 G4:2.0 ||| C5:1.0 B4:1.0 C5:1.0 ||| 0.333333333333
A4:1.0 G4:2.0 ||| C5:1.0 C5:2.0 ||| 0.166666666667
G3:2.0 G3:1.0 ||| C4:2.0 B3:1.0 ||| 0.666666666667
G3:2.0 G3:1.0 ||| B3:2.0 B3:1.0 ||| 0.5
G3:2.0 G3:1.0 ||| C4:2.0 D4:1.0 ||| 0.2
G3:2.0 G3:1.0 ||| C4:2.0 C4:1.0 ||| 0.307692307692
G3:2.0 G3:1.0 ||| E4:2.0 E4:1.0 ||| 0.2
G3:2.0 G3:1.0 ||| D4:2.0 E4:1.0 ||| 0.166666666667
A4:0.5 D4:1.0 ||| D4:0.5 E4:0.5 F4:0.5 ||| 0.142857142857
A4:0.5 D4:1.0 ||| C5:0.5 D5:1.0 ||| 0.125
C3:1.0 B2:1.0 ||| G3:1.0 G3:1.0 ||| 0.0555555555556
B-4:1.0 A4:1.0 ||| E5:1.0 D5:1.0 ||| 0.25
B-4:1.0 A4:1.0 ||| D5:1.0 E5:1.0 ||| 0.25
F4:1.0 G4:1.0 ||| C5:1.0 C5:1.0 ||| 0.078125
F4:1.0 G4:1.0 ||| C5:1.0 B-4:1.0 ||| 0.25
F4:1.0 G4:1.0 ||| B4:1.0 C5:1.0 ||| 0.106060606061
F4:1.0 G4:1.0 ||| E5:1.0 D5:1.0 ||| 0.25
F4:1.0 G4:1.0 ||| A4:1.0 G4:1.0 ||| 0.03
F4:1.0 G4:1.0 ||| A4:1.0 C5:1.0 ||| 0.125
F4:1.0 G4:1.0 ||| C5:1.0 B4:1.0 ||| 0.0142857142857
F4:1.0 G4:1.0 ||| D5:1.0 E5:1.0 ||| 0.25
F4:1.0 G4:1.0 ||| B4:1.0 G4:1.0 ||| 0.0434782608696
F4:1.0 G4:1.0 ||| C5:0.5 C5:1.0 C5:0.5 ||| 0.333333333333
F4:1.0 G4:1.0 ||| D5:1.0 D5:1.0 ||| 0.125
F4:1.0 G4:1.0 ||| A4:0.5 B4:0.5 C5:0.5 B4:0.5 ||| 0.25
F4:1.0 G4:1.0 ||| C5:0.5 B4:0.5 C5:1.0 ||| 0.473684210526
F4:1.0 G4:1.0 ||| A4:0.5 B4:0.5 C5:1.0 ||| 0.642857142857
F4:1.0 G4:1.0 ||| A4:1.0 B-4:1.0 ||| 0.222222222222
F4:1.0 G4:1.0 ||| F4:1.0 E4:1.0 ||| 0.025641025641
F4:1.0 G4:1.0 ||| B4:0.5 A4:0.5 B4:1.0 ||| 0.166666666667
C4:1.0 C4:2.0 ||| F4:1.0 E4:1.0 E4:1.0 ||| 0.333333333333
C4:1.0 C4:2.0 ||| C5:0.5 B-4:0.5 A4:2.0 ||| 0.166666666667
C4:1.0 C4:2.0 ||| G4:1.0 A4:1.0 G4:1.0 ||| 0.0833333333333
C4:1.0 C4:2.0 ||| G4:1.0 A4:2.0 ||| 0.272727272727
C4:1.0 C4:2.0 ||| G4:1.0 G4:1.0 A4:1.0 ||| 0.166666666667
