G4:1.0 F#4:0.5 ||| C5:0.5 A4:1.0 ||| 0.142857142857
G4:1.0 A4:0.5 ||| F5:1.0 E5:0.5 ||| 0.025641025641
G4:1.0 A4:0.5 ||| E5:1.0 C5:0.5 ||| 0.166666666667
G4:1.0 A4:0.5 ||| C5:1.0 F5:0.5 ||| 0.25
G4:1.0 A4:0.5 ||| G5:1.0 C5:0.5 ||| 0.4
G4:1.0 A4:0.5 ||| D5:1.0 D5:0.5 ||| 0.05
G4:1.0 A4:0.5 ||| C5:1.5 ||| 0.0714285714286
G4:1.0 A4:0.5 ||| C5:1.0 D5:0.5 ||| 0.258064516129
D4:0.5 B3:1.0 ||| A4:0.5 G4:1.0 ||| 0.05
D4:0.5 B3:1.0 ||| E4:0.5 D4:1.0 ||| 0.0416666666667
G3:0.5 G3:0.5 ||| D4:0.5 E4:0.5 ||| 0.125
B-3:0.5 A3:1.0 ||| G4:0.5 F4:1.0 ||| 0.0952380952381
E#4:0.5 D#4:0.5 ||| A#4:1.0 ||| 0.571428571429
G4:0.5 A4:0.25 ||| F5:0.75 ||| 0.0714285714286
G4:0.5 A4:0.25 ||| A4:0.75 ||| 0.0333333333333
D5:0.5 D5:1.0 ||| A5:0.5 B5:1.0 ||| 0.5
D5:0.5 D5:1.0 ||| A5:0.5 G5:1.0 ||| 0.0714285714286
G3:0.5 C4:0.5 ||| G4:0.5 F4:0.5 ||| 0.0243902439024
G3:0.5 C4:0.5 ||| E4:1.0 ||| 0.0344827586207
G3:0.5 C4:0.5 ||| G4:0.5 G4:0.5 ||| 0.0769230769231
A4:1.0 D5:1.0 ||| F5:2.0 ||| 0.0322580645161
A4:1.0 D5:1.0 ||| D5:1.0 D5:1.0 ||| 0.0105263157895
R:1.0 D4:1.0 ||| R:1.0 B4:1.0 ||| 0.125
R:1.0 D4:1.0 ||| R:1.0 G4:1.0 ||| 0.2
E5:0.5 F5:0.5 ||| A5:1.0 ||| 0.0232558139535
E5:0.5 F5:0.5 ||| G5:0.5 A5:0.5 ||| 0.181818181818
C4:1.5 G3:0.5 ||| E4:0.5 F4:0.5 G4:1.0 ||| 0.0666666666667
F#4:0.5 G#4:1.0 ||| D5:0.5 C5:1.0 ||| 0.015625
F#4:0.5 G#4:1.0 ||| E5:1.5 ||| 0.111111111111
E-4:0.5 G4:0.5 ||| C5:1.0 ||| 0.00411522633745
D4:0.5 C4:0.5 ||| A4:0.5 G4:0.5 ||| 0.0416666666667
D4:0.5 C4:0.5 ||| G4:0.5 F4:0.5 ||| 0.0975609756098
D4:0.5 C4:0.5 ||| C4:0.5 D4:0.5 ||| 0.1
D4:0.5 C4:0.5 ||| B4:1.0 ||| 0.049504950495
D4:0.5 C4:0.5 ||| G5:1.0 ||| 0.00854700854701
D4:0.5 C4:0.5 ||| E4:0.5 D4:0.5 ||| 0.0454545454545
D4:0.5 C4:0.5 ||| E5:0.5 F5:0.5 ||| 0.0277777777778
D4:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.193548387097
D4:0.5 C4:0.5 ||| F4:0.5 E4:0.5 ||| 0.129032258065
D4:0.5 C4:0.5 ||| E4:1.0 ||| 0.241379310345
D4:0.5 C4:0.5 ||| C5:0.5 D5:0.5 ||| 0.0185185185185
D4:0.5 C4:0.5 ||| A4:1.0 ||| 0.104575163399
D4:0.5 C4:0.5 ||| F4:1.0 ||| 0.0779220779221
D4:0.5 C4:0.5 ||| C5:0.5 B4:0.5 ||| 0.0434782608696
D4:0.5 C4:0.5 ||| D4:0.5 E4:0.5 ||| 0.0625
D4:0.5 C4:0.5 ||| C5:1.0 ||| 0.0123456790123
D4:0.5 C4:0.5 ||| D5:0.5 E5:0.5 ||| 0.0227272727273
D4:0.5 C4:0.5 ||| D5:1.0 ||| 0.00803212851406
D4:0.5 C4:0.5 ||| F#4:1.0 ||| 0.666666666667
D4:0.5 C4:0.5 ||| G4:1.0 ||| 0.0649350649351
D4:0.5 C4:0.5 ||| D4:1.0 ||| 0.0652173913043
D4:0.5 C4:0.5 ||| B4:0.5 A4:0.5 ||| 0.108108108108
C5:0.5 G4:1.0 ||| F5:1.0 E5:0.5 ||| 0.025641025641
B-3:0.5 C4:0.5 ||| A4:1.0 ||| 0.0130718954248
B-3:0.5 C4:0.5 ||| G4:1.0 ||| 0.004329004329
B-3:0.5 C4:0.5 ||| F4:1.0 ||| 0.012987012987
B-3:0.5 C4:0.5 ||| E-4:1.0 ||| 0.2
D4:0.5 C#4:1.0 ||| F4:0.5 E4:1.0 ||| 0.0645161290323
A3:1.0 A3:1.0 ||| C4:1.0 D4:1.0 ||| 0.133333333333
A3:1.0 A3:1.0 ||| E4:0.5 F4:0.5 G4:1.0 ||| 0.0666666666667
A3:1.0 A3:1.0 ||| G4:1.0 F4:1.0 ||| 0.0344827586207
A3:1.0 A3:1.0 ||| D4:1.0 G4:1.0 ||| 0.0833333333333
G4:0.5 A-4:0.5 ||| B-4:1.0 ||| 0.0294117647059
G4:0.5 A-4:0.5 ||| E-5:1.0 ||| 0.030303030303
G4:0.5 A-4:0.5 ||| C5:1.0 ||| 0.00411522633745
G4:0.5 A-4:0.5 ||| B-4:0.5 C5:0.5 ||| 0.1
A-4:0.5 E-4:0.5 ||| C5:0.5 C5:0.5 ||| 0.153846153846
C4:0.25 D4:1.0 ||| F5:1.25 ||| 0.333333333333
A-4:0.25 G4:0.25 ||| C5:0.5 ||| 0.133333333333
A-4:0.25 G4:0.25 ||| D5:0.5 ||| 0.0425531914894
A4:0.25 G4:0.5 ||| B4:0.25 C5:0.5 ||| 0.25
G3:0.5 G4:1.0 ||| C5:0.5 B4:0.5 A4:0.5 ||| 0.111111111111
E3:1.0 A3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0666666666667
A4:1.0 G#4:0.5 ||| E5:1.5 ||| 0.166666666667
A4:1.0 G#4:0.5 ||| D5:0.5 E5:0.5 F5:0.5 ||| 0.0833333333333
A4:1.0 G#4:0.5 ||| E5:1.0 F5:0.5 ||| 0.0238095238095
A4:1.0 G#4:0.5 ||| C5:0.5 B4:1.0 ||| 0.0285714285714
B3:0.5 E4:1.0 ||| G4:0.5 A4:1.0 ||| 0.0769230769231
B3:0.5 E4:1.0 ||| B4:0.5 A4:1.0 ||| 0.0227272727273
E4:1.0 G#4:1.0 ||| E5:1.0 D5:1.0 ||| 0.0062893081761
D5:0.25 C5:0.25 ||| E5:0.5 ||| 0.1
D5:0.25 C5:0.25 ||| F5:0.5 ||| 0.176470588235
D4:1.0 E-4:2.0 ||| F4:1.0 G4:2.0 ||| 0.25
A4:0.5 G#4:1.0 ||| C5:0.5 B4:1.0 ||| 0.0285714285714
B-4:0.5 G4:0.5 ||| G5:1.0 ||| 0.00854700854701
B-4:0.5 G4:0.5 ||| B-4:1.0 ||| 0.0294117647059
D-4:1.0 C4:1.0 ||| G4:1.0 F4:1.0 ||| 0.0172413793103
A3:0.5 E4:0.5 ||| E4:0.5 F4:0.5 ||| 0.1
D4:0.25 E4:0.25 ||| A4:0.5 ||| 0.0882352941176
D4:0.25 E4:0.25 ||| D5:0.5 ||| 0.0425531914894
D4:0.25 E4:0.25 ||| F4:0.5 ||| 0.0909090909091
D4:0.25 E4:0.25 ||| G4:0.5 ||| 0.125
F4:1.0 F#4:0.5 ||| C5:1.0 D5:0.5 ||| 0.0161290322581
C5:1.0 B4:0.5 ||| E5:0.5 F5:0.5 G5:0.5 ||| 0.161290322581
C5:1.0 B4:0.5 ||| G5:0.5 F5:1.0 ||| 0.0714285714286
C5:1.0 B4:0.5 ||| E5:1.0 F5:0.5 ||| 0.190476190476
C5:1.0 B4:0.5 ||| E5:0.5 F5:1.0 ||| 0.2
C5:1.0 B4:0.5 ||| E5:0.5 D5:1.0 ||| 0.0714285714286
C5:1.0 B4:0.5 ||| F5:1.5 ||| 0.166666666667
C5:1.0 B4:0.5 ||| F5:1.0 G5:0.5 ||| 0.166666666667
C5:1.0 B4:0.5 ||| B4:1.0 C5:0.5 ||| 0.0322580645161
C5:1.0 B4:0.5 ||| E5:1.0 D5:0.5 ||| 0.0727272727273
C5:1.0 B4:0.5 ||| F5:0.5 D5:1.0 ||| 0.2
C5:1.0 B4:0.5 ||| G5:1.0 D5:0.5 ||| 0.571428571429
C5:1.0 B4:0.5 ||| F5:1.0 E5:0.5 ||| 0.025641025641
C5:1.0 B4:0.5 ||| C5:0.5 D5:1.0 ||| 0.131578947368
C5:1.0 B4:0.5 ||| D5:1.5 ||| 0.193548387097
C5:1.0 B4:0.5 ||| A5:1.0 G5:0.5 ||| 0.0833333333333
C5:1.0 B4:0.5 ||| D5:0.5 E5:0.5 F5:0.5 ||| 0.0833333333333
C5:1.0 B4:0.5 ||| G5:1.0 G5:0.5 ||| 0.0740740740741
A3:0.25 G3:0.25 ||| C4:0.5 ||| 0.2
A3:0.5 B3:2.0 ||| E4:0.5 D4:2.0 ||| 0.166666666667
E-5:1.0 E-5:1.0 ||| G5:1.0 F5:1.0 ||| 0.0169491525424
B4:1.0 C5:1.0 ||| E5:1.0 E5:1.0 ||| 0.0128205128205
B4:1.0 C5:1.0 ||| E5:1.0 D5:1.0 ||| 0.0125786163522
B4:1.0 C5:1.0 ||| A5:1.0 G5:1.0 ||| 0.047619047619
B4:1.0 C5:1.0 ||| D5:1.0 F5:1.0 ||| 0.125
B4:1.0 C5:1.0 ||| F5:1.0 G5:1.0 ||| 0.0645161290323
B4:1.0 C5:1.0 ||| G5:1.5 F5:0.5 ||| 0.4
B4:1.0 C5:1.0 ||| G5:0.5 F5:0.5 E5:0.5 D5:0.5 ||| 0.25
B4:1.0 C5:1.0 ||| G5:1.0 F5:0.5 E5:0.5 ||| 0.0769230769231
B4:1.0 C5:1.0 ||| G5:0.5 F5:0.5 E5:1.0 ||| 0.2
B4:1.0 C5:1.0 ||| G5:1.0 E5:0.5 F5:0.5 ||| 0.25
B4:1.0 C5:1.0 ||| D5:1.0 C5:1.0 ||| 0.025641025641
B4:1.0 C5:1.0 ||| G5:1.0 F5:1.0 ||| 0.0508474576271
B4:1.0 C5:1.0 ||| E5:1.0 F5:1.0 ||| 0.030303030303
B4:1.0 C5:1.0 ||| F5:1.0 E5:0.5 D5:0.5 ||| 0.25
B4:1.0 C5:1.0 ||| F5:1.0 E5:1.0 ||| 0.0467289719626
B4:1.0 C5:1.0 ||| D5:1.0 D5:1.0 ||| 0.0210526315789
B4:1.0 C5:1.0 ||| G4:1.0 C5:1.0 ||| 0.0119047619048
B4:1.0 C5:1.0 ||| G5:1.0 G5:1.0 ||| 0.147540983607
B4:1.0 C5:1.0 ||| D5:1.0 E5:0.5 F#5:0.5 ||| 0.25
B4:1.0 C5:1.0 ||| D5:1.0 E5:0.5 D5:0.5 ||| 0.285714285714
B4:1.0 C5:1.0 ||| D5:1.0 C5:0.5 D5:0.5 ||| 0.1
B4:1.0 C5:1.0 ||| G5:1.0 E5:1.0 ||| 0.0909090909091
B4:1.0 C5:1.0 ||| G5:1.0 A5:1.0 ||| 0.0769230769231
B4:1.0 C5:1.0 ||| D5:1.0 E5:1.0 ||| 0.174193548387
B4:1.0 C5:1.0 ||| D5:1.0 G5:1.0 ||| 0.0714285714286
B4:1.0 C5:1.0 ||| G5:2.0 ||| 0.142857142857
B4:1.0 C5:1.0 ||| D5:1.0 E5:0.5 F5:0.5 ||| 0.0666666666667
B4:0.5 D5:0.5 ||| G5:1.0 ||| 0.00854700854701
B4:0.5 D5:0.5 ||| F5:1.0 ||| 0.00787401574803
C4:0.5 B4:0.5 ||| F5:1.0 ||| 0.00787401574803
A3:1.0 G3:1.0 ||| F#4:1.0 G4:1.0 ||| 0.0714285714286
A3:1.0 G3:1.0 ||| F4:1.0 G4:1.0 ||| 0.0344827586207
A3:1.0 G3:1.0 ||| F4:1.0 F4:1.0 ||| 0.0416666666667
A3:1.0 G3:1.0 ||| C4:1.0 D4:1.0 ||| 0.133333333333
A3:1.0 G3:1.0 ||| E4:1.0 C4:1.0 ||| 0.142857142857
A3:1.0 G3:1.0 ||| D4:1.0 A3:1.0 ||| 0.333333333333
A3:1.0 G3:1.0 ||| E4:1.0 F4:1.0 ||| 0.04
A3:1.0 G3:1.0 ||| F4:1.0 G4:0.5 F4:0.5 ||| 0.4
A3:1.0 G3:1.0 ||| C4:1.0 B3:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| C4:1.0 D4:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| G4:0.5 F4:0.5 E4:0.5 D4:0.5 ||| 0.4
G3:1.0 G3:1.0 ||| F4:1.0 E4:1.0 ||| 0.0217391304348
G3:1.0 G3:1.0 ||| C4:1.0 C4:1.0 ||| 0.384615384615
C4:0.5 B-3:0.25 ||| F4:0.75 ||| 0.1
C4:1.5 D4:0.5 ||| C4:2.0 ||| 0.142857142857
C4:1.5 D4:0.5 ||| F4:1.0 E4:1.0 ||| 0.0217391304348
D4:0.5 E-4:0.5 ||| A4:1.0 ||| 0.00653594771242
D4:0.5 E-4:0.5 ||| G4:1.0 ||| 0.004329004329
G4:1.0 F4:1.0 ||| C5:1.0 C5:1.0 ||| 0.01875
G4:1.0 F4:1.0 ||| E5:1.0 D5:1.0 ||| 0.0314465408805
G4:1.0 F4:1.0 ||| G4:1.0 A4:1.0 ||| 0.0740740740741
G4:1.0 F4:1.0 ||| C5:2.0 ||| 0.151515151515
G4:1.0 F4:1.0 ||| B-4:1.0 B-4:1.0 ||| 0.272727272727
G4:1.0 F4:1.0 ||| A4:1.0 D5:1.0 ||| 0.142857142857
G4:1.0 F4:1.0 ||| E5:1.0 F5:1.0 ||| 0.0909090909091
G4:1.0 F4:1.0 ||| C5:1.0 A4:1.0 ||| 0.166666666667
G4:1.0 F4:1.0 ||| C5:1.0 B4:0.5 A4:0.5 ||| 0.333333333333
G4:1.0 F4:1.0 ||| B-4:1.0 A4:1.0 ||| 0.125
G4:1.0 F4:1.0 ||| E5:1.0 C5:1.0 ||| 0.127659574468
G4:1.0 F4:1.0 ||| D5:0.5 E5:0.5 F5:1.0 ||| 0.1
G4:1.0 F4:1.0 ||| C5:1.0 B4:1.0 ||| 0.04
G4:1.0 F4:1.0 ||| C5:1.0 D5:1.0 ||| 0.0308641975309
G4:1.0 F4:1.0 ||| B4:0.5 C5:0.5 D5:1.0 ||| 0.333333333333
G4:1.0 F4:1.0 ||| B4:1.0 C5:1.0 ||| 0.0106382978723
G4:1.0 F4:1.0 ||| G4:1.0 G4:1.0 ||| 0.00787401574803
G4:1.0 F4:1.0 ||| D5:1.0 E5:1.0 ||| 0.00645161290323
G4:1.0 F4:1.0 ||| C5:0.5 B4:0.5 A4:1.0 ||| 0.111111111111
G4:1.0 F4:1.0 ||| A4:2.0 ||| 0.0588235294118
G4:1.0 F4:1.0 ||| G5:1.0 C5:1.0 ||| 0.333333333333
G4:1.0 F4:1.0 ||| A4:1.0 A4:1.0 ||| 0.0454545454545
G4:1.0 F4:1.0 ||| B4:1.0 A4:1.0 ||| 0.123076923077
F4:1.0 B-4:0.5 ||| F5:1.0 E5:0.5 ||| 0.025641025641
F4:1.0 B-4:0.5 ||| B-4:1.0 E-5:0.5 ||| 0.666666666667
E4:1.0 F4:0.5 ||| C5:1.0 B4:0.5 ||| 0.0909090909091
E4:1.0 F4:0.5 ||| C5:1.0 A4:0.5 ||| 0.125
E4:1.0 F4:0.5 ||| G4:1.0 F4:0.5 ||| 0.0344827586207
E4:1.0 F4:0.5 ||| G4:1.0 G4:0.5 ||| 0.0816326530612
E4:1.0 F4:0.5 ||| A4:1.5 ||| 0.117647058824
E4:1.0 F4:0.5 ||| C5:1.0 C5:0.5 ||| 0.0208333333333
E4:1.0 F4:0.5 ||| C5:1.0 D5:0.5 ||| 0.0806451612903
C4:0.5 C#4:0.5 ||| D4:0.5 E4:0.5 ||| 0.0625
C4:0.5 C#4:0.5 ||| G4:1.0 ||| 0.004329004329
C5:0.5 E5:0.5 ||| A5:1.0 ||| 0.0232558139535
E4:0.5 D4:1.5 ||| G4:0.5 F4:1.0 E4:0.5 ||| 0.333333333333
D4:0.5 G4:1.0 ||| A4:0.5 G4:1.0 ||| 0.0166666666667
D4:0.5 G4:1.0 ||| A4:1.0 C5:0.5 ||| 0.333333333333
D4:0.5 G4:1.0 ||| B4:1.0 A4:0.5 ||| 0.0909090909091
D4:0.5 G4:1.0 ||| D5:0.5 D5:1.0 ||| 0.0769230769231
A4:0.5 B4:0.5 ||| G5:1.0 ||| 0.017094017094
A4:0.5 B4:0.5 ||| F5:1.0 ||| 0.220472440945
A4:0.5 B4:0.5 ||| C5:0.5 C5:0.5 ||| 0.025641025641
A4:0.5 B4:0.5 ||| B4:0.5 B4:0.5 ||| 0.25
A4:0.5 B4:0.5 ||| C5:0.5 D5:0.5 ||| 0.240740740741
A4:0.5 B4:0.5 ||| D5:0.5 D5:0.5 ||| 0.25
A4:0.5 B4:0.5 ||| A5:0.5 G5:0.5 ||| 0.2
A4:0.5 B4:0.5 ||| G5:0.5 F5:0.5 ||| 0.0416666666667
A4:0.5 B4:0.5 ||| F5:0.5 G5:0.5 ||| 0.125
A4:0.5 B4:0.5 ||| G5:0.5 G5:0.5 ||| 0.166666666667
A4:0.5 B4:0.5 ||| E5:0.5 D5:0.5 ||| 0.05
A4:0.5 B4:0.5 ||| G5:0.5 D5:0.5 ||| 0.2
A4:0.5 B4:0.5 ||| C5:1.0 ||| 0.0288065843621
A4:0.5 B4:0.5 ||| D5:0.5 E5:0.5 ||| 0.0227272727273
A4:0.5 B4:0.5 ||| F5:0.5 E5:0.5 ||| 0.0392156862745
A4:0.5 B4:0.5 ||| E5:1.0 ||| 0.0397350993377
A4:0.5 B4:0.5 ||| B4:0.5 C5:0.5 ||| 0.0666666666667
A4:0.5 B4:0.5 ||| D5:1.0 ||| 0.0923694779116
A4:0.5 B4:0.5 ||| A5:1.0 ||| 0.162790697674
A4:0.5 B4:0.5 ||| G4:1.0 ||| 0.004329004329
A-4:0.5 B-4:0.5 ||| F5:1.0 ||| 0.00787401574803
B4:1.0 A4:1.0 ||| E5:1.0 E5:1.0 ||| 0.0128205128205
B4:1.0 A4:1.0 ||| E5:1.0 E5:0.5 F5:0.5 ||| 0.105263157895
B4:1.0 A4:1.0 ||| E5:1.0 D5:1.0 ||| 0.0125786163522
B4:1.0 A4:1.0 ||| A5:1.0 G5:1.0 ||| 0.0952380952381
B4:1.0 A4:1.0 ||| E5:0.5 D5:1.0 C5:0.5 ||| 0.5
B4:1.0 A4:1.0 ||| C5:1.0 C5:1.0 ||| 0.0125
B4:1.0 A4:1.0 ||| D5:1.0 C5:1.0 ||| 0.111111111111
B4:1.0 A4:1.0 ||| G5:1.0 F5:1.0 ||| 0.0508474576271
B4:1.0 A4:1.0 ||| E5:1.0 F5:1.0 ||| 0.040404040404
B4:1.0 A4:1.0 ||| E5:1.0 F5:0.5 E5:0.5 ||| 0.4
B4:1.0 A4:1.0 ||| D5:1.0 D5:1.0 ||| 0.0210526315789
B4:1.0 A4:1.0 ||| G4:1.0 C5:1.0 ||| 0.0119047619048
B4:1.0 A4:1.0 ||| E5:1.0 C5:1.0 ||| 0.106382978723
B4:1.0 A4:1.0 ||| G5:1.0 G5:1.0 ||| 0.0655737704918
B4:1.0 A4:1.0 ||| E5:2.0 ||| 0.2
B4:1.0 A4:1.0 ||| D5:0.5 E5:0.5 F5:1.0 ||| 0.3
B4:1.0 A4:1.0 ||| E5:0.5 D5:0.5 C5:1.0 ||| 0.272727272727
B4:1.0 A4:1.0 ||| D5:1.0 G5:1.0 ||| 0.0714285714286
B4:1.0 A4:1.0 ||| C5:1.0 D5:1.0 ||| 0.00617283950617
B4:1.0 A4:1.0 ||| G5:1.0 D5:1.0 ||| 0.111111111111
B4:1.0 A4:1.0 ||| D5:1.0 C5:0.5 D5:0.5 ||| 0.1
B4:1.0 A4:1.0 ||| B4:1.0 C5:1.0 ||| 0.0106382978723
B4:1.0 A4:1.0 ||| D5:1.0 E5:1.0 ||| 0.00645161290323
B4:1.0 A4:1.0 ||| C5:2.0 ||| 0.0606060606061
G3:2.0 G3:1.0 ||| C4:2.0 C4:1.0 ||| 0.428571428571
G4:0.25 A-4:0.25 ||| C5:0.5 ||| 0.1
F4:1.0 E-4:1.0 ||| G4:2.0 ||| 0.047619047619
F4:1.0 E-4:1.0 ||| F4:1.0 G4:1.0 ||| 0.0344827586207
F4:1.0 E-4:1.0 ||| B-4:1.0 B-4:1.0 ||| 0.0909090909091
F4:1.0 E-4:1.0 ||| B-4:1.0 G4:1.0 ||| 0.769230769231
B-4:1.0 A4:1.0 ||| D5:1.0 C5:1.0 ||| 0.017094017094
B-4:1.0 A4:1.0 ||| E5:0.5 F5:0.5 G5:1.0 ||| 0.0208333333333
B-4:1.0 A4:1.0 ||| G5:1.0 F5:1.0 ||| 0.101694915254
B-4:1.0 A4:1.0 ||| E5:1.0 E5:1.0 ||| 0.0128205128205
B-4:1.0 A4:1.0 ||| E5:1.0 F5:1.0 ||| 0.020202020202
B-4:1.0 A4:1.0 ||| E5:1.0 D5:1.0 ||| 0.0062893081761
B-4:1.0 A4:1.0 ||| C5:1.0 C5:1.0 ||| 0.03125
B-4:1.0 A4:1.0 ||| C5:2.0 ||| 0.030303030303
B-4:1.0 A4:1.0 ||| G5:2.0 ||| 0.142857142857
B-4:1.0 A4:1.0 ||| G5:1.0 G5:1.0 ||| 0.016393442623
B-4:1.0 A4:1.0 ||| E5:1.0 C5:1.0 ||| 0.0212765957447
A3:1.0 D3:1.0 ||| C4:1.0 B3:1.0 ||| 0.2
C4:1.0 C4:2.0 ||| G4:1.0 F4:2.0 ||| 0.333333333333
C4:1.0 C4:2.0 ||| G4:1.0 A4:2.0 ||| 0.6
C4:1.0 C4:2.0 ||| E4:1.0 D4:2.0 ||| 0.25
E4:2.0 F4:0.5 ||| G4:2.0 A4:0.5 ||| 0.166666666667
G3:2.0 A3:1.0 ||| E4:2.0 F4:1.0 ||| 0.333333333333
D4:1.0 D4:1.0 ||| G4:1.0 F#4:1.0 ||| 0.75
D4:1.0 D4:1.0 ||| C4:1.0 G4:1.0 ||| 0.0869565217391
D4:1.0 D4:1.0 ||| C5:1.0 C5:1.0 ||| 0.01875
D4:1.0 D4:1.0 ||| A4:1.0 G4:1.0 ||| 0.0674157303371
D4:1.0 D4:1.0 ||| G4:1.0 A4:1.0 ||| 0.0493827160494
D4:1.0 D4:1.0 ||| A4:0.5 B4:0.5 C5:1.0 ||| 0.166666666667
D4:1.0 D4:1.0 ||| F#4:1.0 G4:1.0 ||| 0.428571428571
D4:1.0 D4:1.0 ||| F4:1.0 E4:1.0 ||| 0.130434782609
D4:1.0 D4:1.0 ||| D5:1.0 C5:1.0 ||| 0.00854700854701
D4:1.0 D4:1.0 ||| A4:1.0 D5:1.0 ||| 0.142857142857
D4:1.0 D4:1.0 ||| G4:1.0 E4:1.0 ||| 0.0869565217391
D4:1.0 D4:1.0 ||| D4:1.0 C4:1.0 ||| 0.030303030303
D4:1.0 D4:1.0 ||| A4:1.0 B4:0.5 C5:0.5 ||| 0.25
D4:1.0 D4:1.0 ||| B4:1.0 G4:1.0 ||| 0.0384615384615
D4:1.0 D4:1.0 ||| F4:0.5 E4:1.0 D4:0.5 ||| 0.0833333333333
D4:1.0 D4:1.0 ||| D5:0.5 C5:0.5 B4:1.0 ||| 0.125
D4:1.0 D4:1.0 ||| C5:1.0 B4:1.0 ||| 0.06
D4:1.0 D4:1.0 ||| B4:1.0 C5:0.5 B4:0.5 ||| 0.181818181818
D4:1.0 D4:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.333333333333
D4:1.0 D4:1.0 ||| G4:1.0 D5:1.0 ||| 0.111111111111
D4:1.0 D4:1.0 ||| B4:1.0 B4:1.0 ||| 0.0384615384615
D4:1.0 D4:1.0 ||| G4:1.0 G4:1.0 ||| 0.110236220472
D4:1.0 D4:1.0 ||| D4:1.0 E4:1.0 ||| 0.0434782608696
D4:1.0 D4:1.0 ||| F4:1.0 G4:1.0 ||| 0.0344827586207
D4:1.0 D4:1.0 ||| F4:1.0 F4:1.0 ||| 0.208333333333
D4:1.0 D4:1.0 ||| C5:0.5 B4:0.5 A4:1.0 ||| 0.111111111111
D4:1.0 D4:1.0 ||| F5:0.5 E5:0.5 D5:1.0 ||| 0.0588235294118
D4:1.0 D4:1.0 ||| G4:1.0 F4:1.0 ||| 0.051724137931
D4:1.0 D4:1.0 ||| A4:1.0 A4:1.0 ||| 0.0227272727273
D4:1.0 D4:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.1
D4:1.0 D4:1.0 ||| G4:2.0 ||| 0.0952380952381
D4:1.0 D4:1.0 ||| A4:1.0 B4:1.0 ||| 0.117647058824
D4:1.0 D4:1.0 ||| B4:1.0 A4:1.0 ||| 0.0615384615385
G4:2.0 F#4:1.0 ||| E5:2.0 D5:1.0 ||| 0.181818181818
G4:2.0 F#4:1.0 ||| B4:1.0 A4:2.0 ||| 0.285714285714
G4:2.0 F#4:1.0 ||| C5:1.0 B4:1.0 A4:1.0 ||| 0.2
