G4:1.0 F#4:0.5 ||| A3:1.5 ||| 0.2
D4:0.5 C4:0.5 ||| A2:1.0 ||| 0.0847457627119
D4:0.5 C4:0.5 ||| A3:0.5 G3:0.5 ||| 0.0322580645161
D4:0.5 C4:0.5 ||| F#3:1.0 ||| 0.25
D4:0.5 C4:0.5 ||| F2:1.0 ||| 0.0416666666667
D4:0.5 C4:0.5 ||| C3:0.5 G2:0.5 ||| 0.2
D4:0.5 C4:0.5 ||| D2:1.0 ||| 0.117647058824
D4:0.5 C4:0.5 ||| C3:0.5 F3:0.5 ||| 0.157894736842
D4:0.5 C4:0.5 ||| B2:1.0 ||| 0.0666666666667
D4:0.5 C4:0.5 ||| B-2:1.0 ||| 0.0909090909091
D4:0.5 C4:0.5 ||| C3:0.5 E3:0.5 ||| 0.25
D4:0.5 C4:0.5 ||| A2:0.5 E3:0.5 ||| 0.4
D4:0.5 C4:0.5 ||| D3:0.5 E3:0.5 ||| 0.015625
C5:0.5 G4:1.0 ||| A3:0.5 B3:0.5 C4:0.5 ||| 0.04
B-3:0.5 C4:0.5 ||| F2:1.0 ||| 0.0833333333333
B-3:0.5 C4:0.5 ||| D3:1.0 ||| 0.00632911392405
B-3:0.5 C4:0.5 ||| E-3:1.0 ||| 0.0666666666667
B4:0.25 C5:0.5 ||| A3:0.75 ||| 0.2
B4:0.25 C5:0.5 ||| D3:0.75 ||| 0.0588235294118
G3:0.5 F3:0.5 ||| G2:1.0 ||| 0.0333333333333
E4:2.0 C5:1.0 ||| C3:2.0 C4:0.5 B3:0.5 ||| 0.142857142857
E4:2.0 C5:1.0 ||| C3:2.0 C3:1.0 ||| 0.0588235294118
A-4:0.25 G4:0.25 ||| A-3:0.5 ||| 0.315789473684
A-4:0.25 G4:0.25 ||| E3:0.5 ||| 0.03125
A-4:0.25 G4:0.25 ||| F3:0.5 ||| 0.0625
A-4:0.25 G4:0.25 ||| D-4:0.5 ||| 0.333333333333
A4:0.25 G4:0.5 ||| B-3:0.75 ||| 0.333333333333
E3:1.0 A3:1.0 ||| A2:1.0 G2:1.0 ||| 0.1
E3:1.0 A3:1.0 ||| G2:1.0 F2:1.0 ||| 0.25
A4:1.0 G#4:0.5 ||| C#3:1.0 D3:0.5 ||| 0.111111111111
A4:1.0 G#4:0.5 ||| E3:1.5 ||| 0.375
A4:1.0 G#4:0.5 ||| C4:1.0 B3:0.5 ||| 0.0769230769231
E4:1.0 G#4:1.0 ||| C4:1.0 B3:1.0 ||| 0.0212765957447
D5:0.25 C5:0.25 ||| D4:0.5 ||| 0.444444444444
D5:0.25 C5:0.25 ||| A-3:0.5 ||| 0.0526315789474
D5:0.25 C5:0.25 ||| B3:0.5 ||| 0.333333333333
D5:0.25 C5:0.25 ||| C4:0.5 ||| 0.0833333333333
D5:0.25 C5:0.25 ||| B-3:0.5 ||| 0.166666666667
B-4:0.5 G4:0.5 ||| E-3:1.0 ||| 0.0666666666667
B-4:0.5 G4:0.5 ||| G3:1.0 ||| 0.00636942675159
D-4:1.0 C4:1.0 ||| E3:1.0 F3:1.0 ||| 0.0178571428571
C5:1.0 C4:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F3:0.5 ||| 0.0625
D4:0.25 E4:0.25 ||| C3:0.5 ||| 0.1
D4:0.25 E4:0.25 ||| D3:0.5 ||| 0.03125
D4:0.25 E4:0.25 ||| E3:0.5 ||| 0.0625
D4:0.25 E4:0.25 ||| F3:0.5 ||| 0.03125
D4:0.25 E4:0.25 ||| G3:0.5 ||| 0.0444444444444
F4:0.25 E-4:0.25 ||| A-3:0.5 ||| 0.105263157895
F4:0.25 E-4:0.25 ||| F3:0.5 ||| 0.28125
A3:0.5 B3:2.0 ||| F3:0.5 G3:2.0 ||| 0.125
B4:1.0 C5:1.0 ||| G3:1.0 C3:1.0 ||| 0.107142857143
B4:1.0 C5:1.0 ||| G3:1.0 A3:0.5 B3:0.5 ||| 0.153846153846
B4:1.0 C5:1.0 ||| E4:1.0 A3:1.0 ||| 0.25
B4:1.0 C5:1.0 ||| E3:0.5 F3:0.5 G3:1.0 ||| 0.0384615384615
B4:1.0 C5:1.0 ||| D3:1.0 E3:1.0 ||| 0.0333333333333
B4:1.0 C5:1.0 ||| G3:1.0 C4:0.5 B3:0.5 ||| 0.538461538462
B4:1.0 C5:1.0 ||| E3:0.5 D3:0.5 C3:1.0 ||| 0.111111111111
B4:1.0 C5:1.0 ||| F3:1.0 C4:1.0 ||| 0.166666666667
B4:1.0 C5:1.0 ||| G#3:1.0 A3:1.0 ||| 0.1
B4:1.0 C5:1.0 ||| G3:1.0 A3:1.0 ||| 0.186046511628
B4:1.0 C5:1.0 ||| G3:0.5 F3:0.5 E3:0.5 F3:0.5 ||| 0.166666666667
B4:1.0 C5:1.0 ||| G3:0.5 F3:0.5 E3:0.5 C3:0.5 ||| 0.3
B4:1.0 C5:1.0 ||| G3:1.0 F#3:1.0 ||| 0.0555555555556
B4:1.0 C5:1.0 ||| E3:1.0 A3:1.0 ||| 0.190476190476
B4:1.0 C5:1.0 ||| F3:0.5 D3:0.5 G3:1.0 ||| 0.181818181818
B4:1.0 C5:1.0 ||| A3:0.5 G3:0.5 F3:0.5 E3:0.5 ||| 0.04
B4:1.0 C5:1.0 ||| F3:1.0 E3:1.0 ||| 0.0384615384615
B4:1.0 C5:1.0 ||| G#3:1.0 A3:0.5 G3:0.5 ||| 0.111111111111
B4:1.0 C5:1.0 ||| G3:0.5 F3:0.5 E3:1.0 ||| 0.1
B4:1.0 C5:1.0 ||| D3:1.0 E3:0.5 F3:0.5 ||| 0.142857142857
B4:1.0 C5:1.0 ||| C4:1.0 G3:0.5 F3:0.5 ||| 0.285714285714
B4:1.0 C5:1.0 ||| A3:1.0 E4:0.5 D4:0.5 ||| 0.5
B4:1.0 C5:1.0 ||| G3:1.0 E3:1.0 ||| 0.107142857143
B4:1.0 C5:1.0 ||| G2:1.0 C3:1.0 ||| 0.025641025641
B4:1.0 C5:1.0 ||| G3:1.0 C4:1.0 ||| 0.322580645161
B4:1.0 C5:1.0 ||| F3:1.0 E3:0.5 F3:0.5 ||| 0.166666666667
B4:0.5 D5:0.5 ||| D3:0.5 B2:0.5 ||| 0.25
B4:0.5 D5:0.5 ||| B3:0.5 G3:0.5 ||| 0.111111111111
C4:0.5 B4:0.5 ||| A3:1.0 ||| 0.010989010989
F4:0.5 B-4:0.5 ||| F3:0.5 G3:0.5 ||| 0.0128205128205
F4:0.5 B-4:0.5 ||| A3:0.5 G3:0.5 ||| 0.0161290322581
E4:0.5 E4,E4:0.5 ||| C3:0.5 C3:0.5 ||| 0.166666666667
G3:1.0 G3:1.0 ||| C3:1.0 C3:1.0 ||| 0.0212765957447
G3:1.0 G3:1.0 ||| B2:1.0 C3:1.0 ||| 0.0754716981132
G3:1.0 G3:1.0 ||| C2:1.0 C3:1.0 ||| 0.125
G3:1.0 G3:1.0 ||| G3:0.5 F#3:0.5 G3:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| A2:1.0 B2:1.0 ||| 0.0952380952381
G3:1.0 G3:1.0 ||| A2:0.5 B2:0.5 C3:1.0 ||| 0.142857142857
G3:1.0 G3:1.0 ||| C3:1.0 C3:0.5 B2:0.5 ||| 0.2
G3:1.0 G3:1.0 ||| F#2:1.0 G2:1.0 ||| 0.1
G3:1.0 G3:1.0 ||| G2:1.0 E2:1.0 ||| 0.2
G4:1.5 G4:0.5 ||| B3:1.0 C4:1.0 ||| 0.0172413793103
C4:1.5 D4:0.5 ||| A2:1.0 G2:0.5 F2:0.5 ||| 0.125
D4:0.5 E-4:0.5 ||| B2:1.0 ||| 0.0333333333333
D4:0.5 E-4:0.5 ||| B-2:0.5 C3:0.5 ||| 0.2
D4:0.5 E-4:0.5 ||| F3:0.5 F#3:0.5 ||| 0.333333333333
G4:1.0 F4:1.0 ||| C3:0.5 B2:0.5 A2:1.0 ||| 0.0588235294118
G4:1.0 F4:1.0 ||| C4:1.0 G3:1.0 ||| 0.05
G4:1.0 F4:1.0 ||| E2:1.0 F2:1.0 ||| 0.125
G4:1.0 F4:1.0 ||| E3:0.5 C3:0.5 F3:0.5 E3:0.5 ||| 0.0833333333333
G4:1.0 F4:1.0 ||| F3:0.5 E3:0.5 D3:0.5 C3:0.5 ||| 0.0714285714286
G4:1.0 F4:1.0 ||| F3:0.5 E3:0.5 F3:1.0 ||| 0.666666666667
G4:1.0 F4:1.0 ||| C3:1.0 D3:1.0 ||| 0.0847457627119
G4:1.0 F4:1.0 ||| B3:1.0 C4:1.0 ||| 0.0172413793103
G4:1.0 F4:1.0 ||| G3:1.0 A3:1.0 ||| 0.116279069767
G4:1.0 F4:1.0 ||| F3:2.0 ||| 0.153846153846
G4:1.0 F4:1.0 ||| C3:1.0 F3:1.0 ||| 0.0731707317073
G4:1.0 F4:1.0 ||| F3:0.5 E3:0.5 D3:1.0 ||| 0.0666666666667
G4:1.0 F4:1.0 ||| C4:1.0 F3:1.0 ||| 0.0952380952381
G4:1.0 F4:1.0 ||| G2:1.0 D3:1.0 ||| 0.6
G4:1.0 F4:1.0 ||| E3:1.0 F3:1.0 ||| 0.160714285714
G4:1.0 F4:1.0 ||| E3:1.0 D3:1.0 ||| 0.235294117647
G4:1.0 F4:1.0 ||| A3:1.0 E3:1.0 ||| 0.0357142857143
G4:1.0 F4:1.0 ||| G3:0.5 F3:0.5 E3:0.5 D3:0.5 ||| 0.04
G4:1.0 F4:1.0 ||| F3:0.5 E3:0.5 F3:0.5 D3:0.5 ||| 0.0909090909091
G4:1.0 F4:1.0 ||| G3:1.0 D3:1.0 ||| 0.0666666666667
G4:1.0 F4:1.0 ||| C4:1.0 A3:1.0 ||| 0.142857142857
G4:1.0 F4:1.0 ||| A2:1.0 D3:1.0 ||| 0.111111111111
F4:1.0 B-4:0.5 ||| D3:1.0 G3:0.5 ||| 0.125
E4:1.0 F4:0.5 ||| C3:1.0 F3:0.5 ||| 0.2
E4:1.0 F4:0.5 ||| C3:1.0 F2:0.5 ||| 0.333333333333
E4:1.0 F4:0.5 ||| G2:1.0 F2:0.5 ||| 0.25
E4:1.0 F4:0.5 ||| A3:0.5 G3:0.5 F3:0.5 ||| 0.0740740740741
E4:1.0 F4:0.5 ||| C3:1.0 G3:0.5 ||| 0.333333333333
E4:1.0 F4:0.5 ||| C3:1.0 A2:0.5 ||| 0.285714285714
E4:1.0 F4:0.5 ||| C3:0.5 B2:0.5 A2:0.5 ||| 0.0526315789474
E4:1.0 F4:0.5 ||| E3:1.0 C3:0.5 ||| 0.4
C4:0.5 C#4:0.5 ||| F3:0.5 E3:0.5 ||| 0.025641025641
C4:0.5 C#4:0.5 ||| B2:0.5 C3:0.5 ||| 0.025
B3:1.0 G3:2.0 ||| G3:1.0 C3:2.0 ||| 0.0172413793103
B3:1.0 G3:2.0 ||| G2:1.0 C2:2.0 ||| 0.75
B3:1.0 G3:2.0 ||| G2:1.0 C3:2.0 ||| 0.352941176471
D4:0.5 G4:1.0 ||| G3:1.0 D3:0.5 ||| 0.117647058824
D4:0.5 G4:1.0 ||| F#3:0.5 G3:0.5 F3:0.5 ||| 0.25
A4:0.5 B4:0.5 ||| F3:0.5 G3:0.5 ||| 0.115384615385
A4:0.5 B4:0.5 ||| F#3:0.5 G#3:0.5 ||| 0.333333333333
A4:0.5 B4:0.5 ||| E3:0.5 D3:0.5 ||| 0.0208333333333
A4:0.5 B4:0.5 ||| C4:0.5 G3:0.5 ||| 0.1
A4:0.5 B4:0.5 ||| A3:0.5 G3:0.5 ||| 0.0806451612903
A4:0.5 B4:0.5 ||| C4:0.5 D4:0.5 ||| 0.111111111111
A4:0.5 B4:0.5 ||| C4:1.0 ||| 0.0352941176471
A4:0.5 B4:0.5 ||| G3:0.5 F#3:0.5 ||| 0.142857142857
A4:0.5 B4:0.5 ||| C4:0.5 B3:0.5 ||| 0.227272727273
A4:0.5 B4:0.5 ||| E4:0.5 D4:0.5 ||| 0.111111111111
A4:0.5 B4:0.5 ||| F3:1.0 ||| 0.126126126126
A4:0.5 B4:0.5 ||| C3:1.0 ||| 0.0220588235294
A4:0.5 B4:0.5 ||| F4:0.5 G4:0.5 ||| 0.25
A4:0.5 B4:0.5 ||| G3:0.5 G3:0.5 ||| 0.25
A4:0.5 B4:0.5 ||| E3:0.5 F3:0.5 ||| 0.0133333333333
A4:0.5 B4:0.5 ||| B3:0.5 A3:0.5 ||| 0.030303030303
A4:0.5 B4:0.5 ||| F4:1.0 ||| 0.428571428571
A4:0.5 B4:0.5 ||| A3:1.0 ||| 0.0769230769231
A4:0.5 B4:0.5 ||| C3:0.5 G3:0.5 ||| 0.166666666667
A4:0.5 B4:0.5 ||| D3:1.0 ||| 0.208860759494
A4:0.5 B4:0.5 ||| G3:1.0 ||| 0.0127388535032
A4:0.5 B4:0.5 ||| F3:0.5 E3:0.5 ||| 0.0512820512821
A4:0.5 B4:0.5 ||| D4:1.0 ||| 0.266666666667
A4:0.5 B4:0.5 ||| D3:0.5 E3:0.5 ||| 0.015625
A4:0.5 B4:0.5 ||| A2:0.5 G2:0.5 ||| 0.0833333333333
B4:1.0 A4:1.0 ||| G3:1.0 F#3:1.0 ||| 0.0555555555556
B4:1.0 A4:1.0 ||| A3:0.5 G3:0.5 A3:1.0 ||| 0.333333333333
B4:1.0 A4:1.0 ||| G3:1.0 A3:0.5 B3:0.5 ||| 0.461538461538
B4:1.0 A4:1.0 ||| G3:1.0 F3:1.0 ||| 0.0882352941176
B4:1.0 A4:1.0 ||| A3:0.5 B3:0.5 C4:0.5 D4:0.5 ||| 0.428571428571
B4:1.0 A4:1.0 ||| G3:2.0 ||| 0.0434782608696
B4:1.0 A4:1.0 ||| C4:1.0 G#3:1.0 ||| 0.2
B4:1.0 A4:1.0 ||| F3:1.0 G3:1.0 ||| 0.0240963855422
B4:1.0 A4:1.0 ||| G3:1.0 E3:1.0 ||| 0.0357142857143
B4:1.0 A4:1.0 ||| G#3:1.0 A3:0.5 G3:0.5 ||| 0.333333333333
B4:1.0 A4:1.0 ||| G#3:1.0 A3:1.0 ||| 0.4
B4:1.0 A4:1.0 ||| E3:1.0 A3:1.0 ||| 0.0952380952381
B4:1.0 A4:1.0 ||| G3:1.0 A3:1.0 ||| 0.139534883721
B4:1.0 A4:1.0 ||| A3:1.0 D3:1.0 ||| 0.0555555555556
B4:1.0 A4:1.0 ||| G#2:1.0 A2:1.0 ||| 0.125
B4:1.0 A4:1.0 ||| A3:0.5 G3:0.5 F#3:1.0 ||| 0.0555555555556
B4:1.0 A4:1.0 ||| G3:1.0 G#3:1.0 ||| 0.25
A4:1.0 G4:2.0 ||| F3:1.0 G3:2.0 ||| 0.5
A4:1.0 G4:2.0 ||| C4:1.0 F3:1.0 G3:1.0 ||| 0.5
A4:1.0 G4:2.0 ||| C4:1.0 B3:1.0 A3:1.0 ||| 0.111111111111
A4:1.0 G4:2.0 ||| F#3:1.0 G3:2.0 ||| 0.333333333333
G3:2.0 G3:1.0 ||| C3:2.0 C3:1.0 ||| 0.176470588235
B3:0.5 G3:2.0 ||| G3:0.5 C3:2.0 ||| 0.105263157895
B3:0.5 G3:2.0 ||| G2:0.5 C3:2.0 ||| 0.461538461538
D4:0.5 B3:1.0 ||| D2:0.5 G2:1.0 ||| 0.142857142857
D4:0.5 B3:1.0 ||| D3:0.5 G2:1.0 ||| 0.08
D4:0.5 B3:1.0 ||| F2:0.5 G2:1.0 ||| 0.111111111111
B-4:1.0 A4:1.0 ||| C3:1.0 F3:1.0 ||| 0.0243902439024
B-4:1.0 A4:1.0 ||| A3:1.0 E3:1.0 ||| 0.0357142857143
B-4:1.0 A4:1.0 ||| A3:0.5 G3:0.5 A3:1.0 ||| 0.333333333333
B-4:1.0 A4:1.0 ||| G3:1.0 F3:1.0 ||| 0.0882352941176
B-4:1.0 A4:1.0 ||| E3:1.0 F3:1.0 ||| 0.0535714285714
B-4:1.0 A4:1.0 ||| E3:2.0 ||| 0.166666666667
B-4:1.0 A4:1.0 ||| C3:1.0 D3:1.0 ||| 0.0169491525424
B-4:1.0 A4:1.0 ||| G3:1.0 A3:1.0 ||| 0.046511627907
B-4:1.0 A4:1.0 ||| F3:0.5 E3:0.5 F3:0.5 G3:0.5 ||| 0.5
B-4:1.0 A4:1.0 ||| F3:2.0 ||| 0.0769230769231
A3:1.0 D3:1.0 ||| A2:1.0 G2:0.5 F2:0.5 ||| 0.125
E4:2.0 F4:0.5 ||| C3:2.0 F3:0.5 ||| 0.25
G3:2.0 A3:1.0 ||| C3:1.0 B2:1.0 A2:1.0 ||| 0.166666666667
D4:1.0 D4:1.0 ||| D2:1.0 G2:1.0 ||| 0.142857142857
D4:1.0 D4:1.0 ||| C3:1.0 B2:1.0 ||| 0.05
D4:1.0 D4:1.0 ||| D3:1.0 G3:0.5 F3:0.5 ||| 0.2
D4:1.0 D4:1.0 ||| G2:1.0 C3:0.5 B2:0.5 ||| 0.181818181818
D4:1.0 D4:1.0 ||| C3:0.5 B2:0.5 A2:1.0 ||| 0.235294117647
D4:1.0 D4:1.0 ||| D3:2.0 ||| 0.166666666667
D4:1.0 D4:1.0 ||| F#3:1.0 G3:1.0 ||| 0.0512820512821
D4:1.0 D4:1.0 ||| C4:0.5 B3:0.5 A3:0.5 G3:0.5 ||| 0.0526315789474
D4:1.0 D4:1.0 ||| G2:1.0 G3:1.0 ||| 0.125
D4:1.0 D4:1.0 ||| D3:1.0 G3:1.0 ||| 0.0526315789474
D4:1.0 D4:1.0 ||| C3:1.5 B2:0.5 ||| 0.111111111111
D4:1.0 D4:1.0 ||| F#3:1.0 G#3:1.0 ||| 0.272727272727
D4:1.0 D4:1.0 ||| F3:1.0 G3:1.0 ||| 0.0240963855422
D4:1.0 D4:1.0 ||| G2:1.0 B2:1.0 ||| 0.125
D4:1.0 D4:1.0 ||| D3:1.0 G2:1.0 ||| 0.166666666667
D4:1.0 D4:1.0 ||| D3:0.5 C3:0.5 D3:1.0 ||| 0.333333333333
D4:1.0 D4:1.0 ||| E3:0.5 C3:0.5 D3:1.0 ||| 0.333333333333
D4:1.0 D4:1.0 ||| G3:1.0 F#3:1.0 ||| 0.277777777778
D4:1.0 D4:1.0 ||| D3:0.5 C3:0.5 B2:0.5 G2:0.5 ||| 0.333333333333
D4:1.0 D4:1.0 ||| D3:1.0 D2:1.0 ||| 0.125
D4:1.0 D4:1.0 ||| C3:0.5 B2:0.5 A2:0.5 G2:0.5 ||| 0.2
D4:1.0 D4:1.0 ||| G2:1.0 G2:1.0 ||| 0.142857142857
D4:1.0 D4:1.0 ||| G2:1.0 G3:0.5 F3:0.5 ||| 0.571428571429
D4:1.0 D4:1.0 ||| B2:0.5 C3:0.5 D3:1.0 ||| 0.333333333333
D4:1.0 D4:1.0 ||| B2:1.0 G2:1.0 ||| 0.222222222222
D4:1.0 D4:1.0 ||| B2:1.0 C3:1.0 ||| 0.0377358490566
D4:1.0 D4:1.0 ||| A2:1.0 E3:1.0 ||| 0.25
D4:1.0 D4:1.0 ||| G3:1.0 G3:0.5 F3:0.5 ||| 0.0833333333333
D4:1.0 D4:1.0 ||| G3:1.0 F3:1.0 ||| 0.0294117647059
D4:1.0 D4:1.0 ||| D3:0.5 C#3:0.5 D3:0.5 E3:0.5 ||| 0.4
D4:1.0 D4:1.0 ||| B2:1.0 C3:0.5 B2:0.5 ||| 0.0714285714286
D4:1.0 D4:1.0 ||| G3:1.0 D3:1.0 ||| 0.266666666667
D4:1.0 D4:1.0 ||| G2:1.0 C3:1.0 ||| 0.025641025641
D4:1.0 D4:1.0 ||| D3:0.5 E3:0.5 F3:0.5 G3:0.5 ||| 0.111111111111
D4:1.0 D4:1.0 ||| F#2:1.0 G2:1.0 ||| 0.3
D4:1.0 D4:1.0 ||| A2:1.0 D3:1.0 ||| 0.111111111111
A3:1.0 G3:0.5 ||| D3:1.0 G2:0.5 ||| 0.125
A3:1.0 G3:0.5 ||| A2:0.5 B2:0.5 C3:0.5 ||| 0.105263157895
A3:1.0 G3:0.5 ||| G2:1.0 F2:0.5 ||| 0.25
B4:1.0 C5:3.0 ||| G3:1.0 C3:3.0 ||| 0.102564102564
A-4:1.0 B-4:0.5 ||| G3:0.5 F3:0.5 G3:0.5 ||| 0.111111111111
E4:1.0 E-4:1.0 ||| C3:1.0 C4:1.0 ||| 0.0357142857143
D5:1.0 E5:1.0 ||| A3:1.0 E3:1.0 ||| 0.0357142857143
D5:0.5 G4:1.0 ||| B3:0.5 C4:1.0 ||| 0.0434782608696
D5:2.0 R:1.0 ||| D3:2.0 R:1.0 ||| 0.333333333333
B-3:1.0 A3:1.0 ||| F#2:1.0 G2:1.0 ||| 0.1
C5:1.0 C#5:1.0 ||| A3:0.5 G3:0.5 F3:0.5 E3:0.5 ||| 0.04
B-3:0.5 A3:1.0 ||| C3:0.5 D3:1.0 ||| 0.0740740740741
F4:0.25 F4:0.5 ||| A2:0.25 B2:0.5 ||| 0.333333333333
F#3:1.0 D3:1.0 ||| D2:1.0 G2:1.0 ||| 0.142857142857
D5:1.0 C5:1.0 ||| B3:1.0 A3:1.0 ||| 0.272727272727
D5:1.0 C5:1.0 ||| D3:1.0 A3:1.0 ||| 0.142857142857
D5:1.0 C5:1.0 ||| E3:1.0 A3:1.0 ||| 0.047619047619
D5:1.0 C5:1.0 ||| B3:0.5 G3:0.5 C4:1.0 ||| 0.166666666667
