G#3 ||| F2 ||| 0.00346020761246
E-3 ||| G2 ||| 0.00533049040512
E-3 ||| F3 ||| 0.00068306010929
E-3 ||| F2 ||| 0.00346020761246
E-3 ||| B-2 ||| 0.0261780104712
E-3 ||| B2 ||| 0.00338983050847
E-3 ||| A2 ||| 0.00151515151515
E-3 ||| E-3 ||| 0.027397260274
E-3 ||| E-2 ||| 0.111111111111
E-3 ||| C3 ||| 0.00937988535696
E-3 ||| C2 ||| 0.0183486238532
E-3 ||| A-2 ||| 0.133333333333
F#4 ||| F#3 ||| 0.00361010830325
F#4 ||| G3 ||| 0.00192771084337
F#4 ||| D3 ||| 0.00883152173913
F#4 ||| A3 ||| 0.0112945264987
F#4 ||| A2 ||| 0.0030303030303
F#4 ||| B3 ||| 0.0109289617486
F#4 ||| C3 ||| 0.000521104742053
F#4 ||| D4 ||| 0.0925925925926
F#4 ||| D#3 ||| 0.0888888888889
F#4 ||| E3 ||| 0.00205058099795
F#4 ||| C4 ||| 0.0232312565998
D#4 ||| F#3 ||| 0.00361010830325
D#4 ||| B2 ||| 0.00338983050847
D#4 ||| B3 ||| 0.00182149362477
B#3 ||| A#2 ||| 0.05
B#3 ||| G#2 ||| 0.063829787234
B#3 ||| E#2 ||| 0.285714285714
B#3 ||| B#2 ||| 0.133333333333
B#3 ||| A2 ||| 0.00151515151515
G3,G3 ||| E3 ||| 0.000683526999316
F3 ||| F2 ||| 0.155709342561
F3 ||| F3 ||| 0.0280054644809
F3 ||| G3 ||| 0.00530120481928
F3 ||| G2 ||| 0.143923240938
F3 ||| E2 ||| 0.0522388059701
F3 ||| B2 ||| 0.0389830508475
F3 ||| D3 ||| 0.0896739130435
F3 ||| B-2 ||| 0.115183246073
F3 ||| A3 ||| 0.00347523892268
F3 ||| G#2 ||| 0.0212765957447
F3 ||| E-3 ||| 0.00684931506849
F3 ||| C3 ||| 0.0270974465868
F3 ||| C2 ||| 0.0183486238532
F3 ||| A-2 ||| 0.1
F3 ||| D2 ||| 0.298969072165
F3 ||| A2 ||| 0.0772727272727
F3 ||| E3 ||| 0.00751879699248
F3 ||| C4 ||| 0.00105596620908
F4 ||| G#3 ||| 0.0483870967742
F4 ||| G4 ||| 0.0571428571429
F4 ||| G3 ||| 0.0857831325301
F4 ||| G2 ||| 0.0149253731343
F4 ||| B-2 ||| 0.0471204188482
F4 ||| B-3 ||| 0.23602484472
F4 ||| A3 ||| 0.0634231103388
F4 ||| A2 ||| 0.00151515151515
F4 ||| C3 ||| 0.0125065138093
F4 ||| E4 ||| 0.0625
F4 ||| A-3 ||| 0.148148148148
F4 ||| E3 ||| 0.0246069719754
F4 ||| C4 ||| 0.0527983104541
F4 ||| C#4 ||| 0.027027027027
F4 ||| E-4 ||| 0.25
F4 ||| D-4 ||| 0.333333333333
F4 ||| E-3 ||| 0.0479452054795
F4 ||| F2 ||| 0.0311418685121
F4 ||| F3 ||| 0.135928961749
F4 ||| F4 ||| 0.288461538462
F4 ||| B2 ||| 0.0186440677966
F4 ||| B3 ||| 0.0418943533698
F4 ||| D4 ||| 0.240740740741
F4 ||| D3 ||| 0.108016304348
A-4 ||| F3 ||| 0.00341530054645
A-4 ||| G3 ||| 0.00192771084337
A-4 ||| B-3 ||| 0.0124223602484
A-4 ||| D-4 ||| 0.333333333333
A-4 ||| B3 ||| 0.00182149362477
A-4 ||| A-3 ||| 0.0123456790123
B4 ||| G4 ||| 0.171428571429
B4 ||| G3 ||| 0.00674698795181
B4 ||| F4 ||| 0.0384615384615
B4 ||| A3 ||| 0.00173761946134
B4 ||| G#3 ||| 0.0564516129032
B4 ||| F3 ||| 0.00136612021858
B4 ||| B3 ||| 0.00182149362477
B4 ||| E4 ||| 0.03125
B4 ||| D4 ||| 0.0148148148148
B4 ||| D3 ||| 0.000679347826087
B4 ||| E3 ||| 0.00136705399863
B4 ||| C4 ||| 0.00105596620908
R ||| C3 ||| 0.000521104742053
R ||| F2 ||| 0.00346020761246
R ||| R ||| 0.986348122867
E3 ||| F2 ||| 0.076124567474
E3 ||| G3 ||| 0.00385542168675
E3 ||| G2 ||| 0.0415778251599
E3 ||| D3 ||| 0.00815217391304
E3 ||| C#3 ||| 0.15
E3 ||| D#3 ||| 0.0444444444444
E3 ||| B-2 ||| 0.0314136125654
E3 ||| A3 ||| 0.00260642919201
E3 ||| G#2 ||| 0.36170212766
E3 ||| B2 ||| 0.0508474576271
E3 ||| C3 ||| 0.113079729026
E3 ||| C2 ||| 0.587155963303
E3 ||| D2 ||| 0.020618556701
E3 ||| A2 ||| 0.189393939394
E3 ||| E3 ||| 0.0082023239918
E3 ||| E2 ||| 0.0746268656716
B2 ||| F2 ||| 0.00346020761246
B2 ||| A3 ||| 0.000868809730669
B2 ||| G2 ||| 0.00426439232409
B2 ||| E2 ||| 0.0149253731343
B3 ||| G#3 ||| 0.370967741935
B3 ||| G#2 ||| 0.36170212766
B3 ||| G4 ||| 0.0857142857143
B3 ||| G3 ||| 0.218313253012
B3 ||| G2 ||| 0.206823027719
B3 ||| A3 ||| 0.0173761946134
B3 ||| A2 ||| 0.0272727272727
B3 ||| C3 ||| 0.0171964564878
B3 ||| E4 ||| 0.0234375
B3 ||| A-3 ||| 0.0123456790123
B3 ||| D#3 ||| 0.177777777778
B3 ||| E3 ||| 0.0991114149009
B3 ||| E2 ||| 0.0522388059701
B3 ||| C#3 ||| 0.01
B3 ||| F#3 ||| 0.0758122743682
B3 ||| F2 ||| 0.0173010380623
B3 ||| F3 ||| 0.0812841530055
B3 ||| F4 ||| 0.0384615384615
B3 ||| B2 ||| 0.0457627118644
B3 ||| B3 ||| 0.00728597449909
B3 ||| D4 ||| 0.0259259259259
B3 ||| C4 ||| 0.012671594509
B3 ||| D2 ||| 0.0309278350515
B3 ||| D3 ||| 0.0604619565217
D4 ||| G#3 ||| 0.145161290323
D4 ||| G#2 ||| 0.063829787234
D4 ||| F#2 ||| 0.09375
D4 ||| G4 ||| 0.114285714286
D4 ||| G3 ||| 0.180722891566
D4 ||| G2 ||| 0.0501066098081
D4 ||| B-2 ||| 0.157068062827
D4 ||| B-3 ||| 0.291925465839
D4 ||| A3 ||| 0.0842745438749
D4 ||| A2 ||| 0.0106060606061
D4 ||| C3 ||| 0.0354351224596
D4 ||| E4 ||| 0.0234375
D4 ||| A-3 ||| 0.0617283950617
D4 ||| E3 ||| 0.0580997949419
D4 ||| C4 ||| 0.0760295670539
D4 ||| C#3 ||| 0.02
D4 ||| E-4 ||| 0.25
D4 ||| F#3 ||| 0.281588447653
D4 ||| E-3 ||| 0.00684931506849
D4 ||| F2 ||| 0.0138408304498
D4 ||| F3 ||| 0.0901639344262
D4 ||| A#2 ||| 0.05
D4 ||| B2 ||| 0.174576271186
D4 ||| B3 ||| 0.448087431694
D4 ||| D4 ||| 0.237037037037
D4 ||| E2 ||| 0.00746268656716
D4 ||| D2 ||| 0.0618556701031
D4 ||| D3 ||| 0.199048913043
D5 ||| E4 ||| 0.0078125
D5 ||| D4 ||| 0.00740740740741
D5 ||| F4 ||| 0.0192307692308
D3 ||| F#2 ||| 0.15625
D3 ||| F3 ||| 0.00068306010929
D3 ||| G3 ||| 0.00385542168675
D3 ||| G2 ||| 0.10447761194
D3 ||| F2 ||| 0.0553633217993
D3 ||| B-2 ||| 0.0942408376963
D3 ||| A2 ||| 0.0212121212121
D3 ||| B2 ||| 0.138983050847
D3 ||| C3 ||| 0.00833767587285
D3 ||| D2 ||| 0.0412371134021
D3 ||| D3 ||| 0.0115489130435
D3 ||| E2 ||| 0.00746268656716
