G3:1.0 C3:0.5 ||| B4:1.0 G4:0.5 ||| 0.333333333333
D3:1.0 E3:1.0 ||| D4:1.0 D4:0.5 C4:0.5 ||| 0.153846153846
D3:1.0 E3:1.0 ||| B4:0.5 A4:0.5 G4:1.0 ||| 0.5
D3:1.0 E3:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.0588235294118
D3:1.0 E3:1.0 ||| A4:1.0 G#4:1.0 ||| 0.235294117647
D3:1.0 E3:1.0 ||| C5:1.0 B4:0.5 A4:0.5 ||| 0.0833333333333
D3:1.0 E3:1.0 ||| F4:1.0 G4:1.0 ||| 0.105263157895
D3:1.0 E3:1.0 ||| A4:2.0 ||| 0.05
D3:1.0 E3:1.0 ||| A4:1.0 A4:1.0 ||| 0.0217391304348
D3:1.0 E3:1.0 ||| F4:1.0 E4:0.5 D4:0.5 ||| 0.714285714286
D3:1.0 E3:1.0 ||| A4:1.0 B4:1.0 ||| 0.0625
F3:0.5 A3:0.5 ||| G4:1.0 ||| 0.00266666666667
F3:0.5 A3:0.5 ||| A4:1.0 ||| 0.00418410041841
F3:0.5 A3:0.5 ||| F4:1.0 ||| 0.0183486238532
F3:0.5 A3:0.5 ||| A4:0.5 A4:0.5 ||| 0.0178571428571
F3:0.5 A3:0.5 ||| D4:0.5 C4:0.5 ||| 0.0196078431373
F3:0.5 A3:0.5 ||| D4:1.0 ||| 0.00497512437811
E3:2.0 R:1.0 ||| C5:2.0 R:1.0 ||| 0.111111111111
E3:2.0 R:1.0 ||| E4:2.0 R:1.0 ||| 0.125
D2:0.5 F2:0.5 ||| D4:1.0 ||| 0.00497512437811
D3:0.5 G3:1.0 ||| A4:0.5 B4:1.0 ||| 0.166666666667
D3:0.5 G3:1.0 ||| A4:0.5 G4:1.0 ||| 0.117647058824
D3:0.5 G3:1.0 ||| A4:0.5 B-4:1.0 ||| 0.166666666667
D3:0.5 G3:1.0 ||| D4:0.5 D4:1.0 ||| 0.037037037037
D3:0.5 G3:1.0 ||| G4:0.5 A4:1.0 ||| 0.0384615384615
D3:0.5 G3:1.0 ||| A4:0.5 A4:1.0 ||| 0.047619047619
D3:0.5 G3:1.0 ||| F4:0.5 G4:1.0 ||| 0.0769230769231
D3:0.5 G3:1.0 ||| A4:0.5 G4:0.5 F4:0.5 ||| 0.25
D3:0.5 G3:1.0 ||| C4:0.5 C4:1.0 ||| 0.025641025641
D3:0.5 G3:1.0 ||| C5:0.5 B4:1.0 ||| 0.173076923077
D3:0.5 G3:1.0 ||| F#4:0.5 G4:1.0 ||| 0.25
D3:0.5 G3:1.0 ||| F4:0.5 F4:0.5 E4:0.5 ||| 0.333333333333
G2:1.0 F#2:1.0 ||| G3:1.0 A3:1.0 ||| 0.166666666667
G2:1.0 F#2:1.0 ||| G4:1.0 A4:1.0 ||| 0.00869565217391
G2:1.0 F#2:1.0 ||| C4:1.0 C4:1.0 ||| 0.01
R:1.0 R:1.0 ||| B3:0.5 C4:0.5 D4:1.0 ||| 0.166666666667
C2:1.0 A2:1.0 ||| E4:1.0 C4:1.0 ||| 0.125
D4:0.5 C4:0.5 ||| D5:0.5 C5:0.5 ||| 0.0263157894737
D4:0.5 C4:0.5 ||| E4:0.5 E4:0.5 ||| 0.0434782608696
D4:0.5 C4:0.5 ||| A4:0.25 B4:0.25 C5:0.5 ||| 0.2
D4:0.5 C4:0.5 ||| C5:0.5 D5:0.5 ||| 0.025
D4:0.5 C4:0.5 ||| A4:1.0 ||| 0.0167364016736
D4:0.5 C4:0.5 ||| G4:0.5 D4:0.5 ||| 0.111111111111
D4:0.5 C4:0.5 ||| D5:1.0 ||| 0.166666666667
D4:0.5 C4:0.5 ||| E5:0.5 D5:0.5 ||| 0.0714285714286
D4:0.5 C4:0.5 ||| B4:1.0 ||| 0.0117647058824
D4:0.5 C4:0.5 ||| C5:1.0 ||| 0.00738007380074
D4:0.5 C4:0.5 ||| F#4:1.0 ||| 0.15
D4:0.5 C4:0.5 ||| D5:0.5 E5:0.5 ||| 0.125
D4:0.5 C4:0.5 ||| G4:0.5 G4:0.5 ||| 0.0588235294118
D4:0.5 C4:0.5 ||| B4:0.5 C5:0.5 ||| 0.0392156862745
D4:0.5 C4:0.5 ||| F4:0.5 G4:0.5 ||| 0.0408163265306
D4:0.5 C4:0.5 ||| G4:0.5 A4:0.5 ||| 0.01
D4:0.5 C4:0.5 ||| F4:0.5 E4:0.5 ||| 0.0212765957447
D4:0.5 C4:0.5 ||| G4:1.0 ||| 0.0133333333333
G2:2.0 E2:0.5 ||| D4:2.0 G4:0.5 ||| 0.25
G2:2.0 E2:0.5 ||| B3:2.0 E4:0.5 ||| 0.333333333333
D3:2.0 E3:1.0 ||| A4:1.0 B4:1.0 C5:1.0 ||| 0.25
D3:2.0 E3:1.0 ||| F4:2.0 G4:1.0 ||| 0.25
D3:2.0 E3:1.0 ||| F#4:2.0 G4:1.0 ||| 0.25
A3:0.5 A2:0.5 ||| D4:0.5 C#4:0.5 ||| 0.1
A3:0.5 A2:0.5 ||| E4:0.5 D4:0.5 ||| 0.0133333333333
A3:0.5 A2:0.5 ||| C#4:1.0 ||| 0.2
A3:0.5 A2:0.5 ||| G4:0.5 F#4:0.5 ||| 0.03125
A3:0.5 A2:0.5 ||| E4:1.0 ||| 0.00546448087432
G3:0.5 F3:0.5 ||| A4:0.5 G4:0.5 ||| 0.102564102564
G3:0.5 F3:0.5 ||| C5:0.5 C5:0.5 ||| 0.1
G3:0.5 F3:0.5 ||| B-4:0.5 A-4:0.5 ||| 0.777777777778
G3:0.5 F3:0.5 ||| B-4:0.5 A4:0.5 ||| 0.125
G3:0.5 F3:0.5 ||| B-3:1.0 ||| 0.0833333333333
G3:0.5 F3:0.5 ||| C4:0.5 D4:0.5 ||| 0.027397260274
G3:0.5 F3:0.5 ||| B4:1.0 ||| 0.188235294118
G3:0.5 F3:0.5 ||| C4:1.0 ||| 0.0140845070423
G3:0.5 F3:0.5 ||| B3:0.5 C4:0.5 ||| 0.0789473684211
G3:0.5 F3:0.5 ||| E4:0.5 A3:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| A3:0.5 B3:0.5 ||| 0.0833333333333
G3:0.5 F3:0.5 ||| C4:0.5 B3:0.5 ||| 0.047619047619
G3:0.5 F3:0.5 ||| E4:0.5 D4:0.5 ||| 0.04
G3:0.5 F3:0.5 ||| E-4:1.0 ||| 0.0263157894737
G3:0.5 F3:0.5 ||| B3:1.0 ||| 0.132352941176
G3:0.5 F3:0.5 ||| B-4:1.0 ||| 0.04
G3:0.5 F3:0.5 ||| C4:0.5 C4:0.5 ||| 0.0588235294118
G3:0.5 F3:0.5 ||| F4:0.5 G4:0.5 ||| 0.102040816327
G3:0.5 F3:0.5 ||| C5:0.5 D5:0.5 ||| 0.025
G3:0.5 F3:0.5 ||| A4:1.0 ||| 0.071129707113
G3:0.5 F3:0.5 ||| F4:1.0 ||| 0.00917431192661
G3:0.5 F3:0.5 ||| C5:0.5 B4:0.5 ||| 0.0151515151515
G3:0.5 F3:0.5 ||| C4:0.5 A3:0.5 ||| 0.2
G3:0.5 F3:0.5 ||| C5:1.0 ||| 0.0479704797048
G3:0.5 F3:0.5 ||| F4:0.25 E4:0.25 F4:0.5 ||| 0.285714285714
G3:0.5 F3:0.5 ||| C#4:0.5 D4:0.5 ||| 0.2
G3:0.5 F3:0.5 ||| G4:0.5 A4:0.5 ||| 0.06
G3:0.5 F3:0.5 ||| C4:0.5 B3:0.25 A3:0.25 ||| 0.142857142857
G3:0.5 F3:0.5 ||| B4:0.5 B4:0.5 ||| 0.0909090909091
G3:0.5 F3:0.5 ||| G4:1.0 ||| 0.114666666667
G3:0.5 F3:0.5 ||| E4:0.5 A4:0.5 ||| 0.529411764706
G3:0.5 F3:0.5 ||| A4:0.5 B-4:0.5 ||| 0.272727272727
G3:0.5 F3:0.5 ||| F4:0.5 D4:0.5 ||| 0.142857142857
G3:0.5 F3:0.5 ||| E4:0.5 F4:0.5 ||| 0.169811320755
G3:0.5 F3:0.5 ||| B4:0.5 C5:0.5 ||| 0.078431372549
G3:0.5 F3:0.5 ||| A4:0.5 A4:0.5 ||| 0.232142857143
G3:0.5 F3:0.5 ||| F#4:0.5 G4:0.5 ||| 0.0434782608696
G3:0.5 F3:0.5 ||| G4:0.5 G4:0.5 ||| 0.0168067226891
G3:0.5 F3:0.5 ||| D4:1.0 ||| 0.154228855721
G3:0.5 F3:0.5 ||| C4:0.5 A4:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| A4:0.5 B4:0.5 ||| 0.025641025641
G3:0.5 F3:0.5 ||| B4:0.5 A4:0.5 ||| 0.255813953488
A3:1.0 A3:1.0 ||| G#4:1.0 A4:1.0 ||| 0.0588235294118
A3:1.0 A3:1.0 ||| A4:1.0 E4:1.0 ||| 0.4
A3:1.0 A3:1.0 ||| A4:1.0 C5:1.0 ||| 0.4
A3:1.0 A3:1.0 ||| C#5:1.0 C5:1.0 ||| 0.333333333333
A3:1.0 A3:1.0 ||| A4:1.0 A4:1.0 ||| 0.108695652174
A3:1.0 A3:1.0 ||| B4:1.0 A4:1.0 ||| 0.030303030303
A3:1.0 A3:1.0 ||| D5:1.0 C#5:1.0 ||| 0.25
B-2:0.5 C3:0.5 ||| B-3:0.5 A3:0.5 ||| 0.333333333333
B-2:0.5 C3:0.5 ||| F4:0.5 E-4:0.5 ||| 0.111111111111
B2:0.5 D3:0.5 ||| F4:1.0 ||| 0.00917431192661
A3:1.0 A2:1.0 ||| A4:1.0 G4:1.0 ||| 0.00757575757576
A3:1.0 A2:1.0 ||| E4:1.0 E4:1.0 ||| 0.0727272727273
A3:1.0 A2:1.0 ||| A4:1.0 G4:0.5 F4:0.5 ||| 0.0833333333333
G2:1.0 E2:1.0 ||| B3:1.0 B3:1.0 ||| 0.1875
G3:0.5 C#4:1.0 ||| D5:0.5 E5:1.0 ||| 0.166666666667
B-2:0.5 A2:0.5 ||| G4:0.5 G4:0.5 ||| 0.00840336134454
B-2:0.5 A2:0.5 ||| E4:0.5 F4:0.5 ||| 0.0377358490566
B-2:0.5 A2:0.5 ||| F4:1.0 ||| 0.00917431192661
B-2:0.5 A2:0.5 ||| D4:0.5 E4:0.5 ||| 0.0333333333333
B-2:0.5 A2:0.5 ||| C4:0.5 C4:0.5 ||| 0.0235294117647
B-2:0.5 A2:0.5 ||| D4:1.0 ||| 0.00497512437811
B-2:0.5 A2:0.5 ||| C4:1.0 ||| 0.00352112676056
B-2:0.5 A2:0.5 ||| F#4:1.0 ||| 0.05
E3:1.0 A3:1.0 ||| D5:1.0 C5:1.0 ||| 0.0344827586207
E3:1.0 A3:1.0 ||| G#4:1.0 A4:1.0 ||| 0.294117647059
E3:1.0 A3:1.0 ||| C5:1.0 C5:1.0 ||| 0.0217391304348
E3:1.0 A3:1.0 ||| B4:1.0 C5:1.0 ||| 0.044776119403
E3:1.0 A3:1.0 ||| G4:1.0 E4:1.0 ||| 0.0357142857143
E3:1.0 A3:1.0 ||| E4:1.0 D4:1.0 ||| 0.0181818181818
E3:1.0 A3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0545454545455
E3:1.0 A3:1.0 ||| B4:1.0 C5:0.5 B4:0.5 ||| 0.333333333333
E3:1.0 A3:1.0 ||| G4:1.0 G4:0.5 A4:0.5 ||| 0.0769230769231
E3:1.0 A3:1.0 ||| B4:1.0 B4:0.5 A4:0.5 ||| 0.111111111111
E3:1.0 A3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.117647058824
E3:1.0 A3:1.0 ||| G4:1.0 A4:1.0 ||| 0.0173913043478
E3:1.0 A3:1.0 ||| C5:0.5 B4:0.5 A4:1.0 ||| 0.0714285714286
E3:1.0 A3:1.0 ||| E4:2.0 ||| 0.285714285714
E3:1.0 A3:1.0 ||| B4:1.0 C#5:1.0 ||| 0.142857142857
E3:1.0 A3:1.0 ||| B4:1.0 A4:1.0 ||| 0.0909090909091
E3:1.0 A3:1.0 ||| G4:0.5 F4:0.5 E4:0.5 D4:0.5 ||| 0.166666666667
G2:1.0 D3:0.5 ||| G4:1.0 F#4:0.5 ||| 0.166666666667
G2:1.0 D3:0.5 ||| D4:1.0 F4:0.5 ||| 0.25
F2:1.0 F3:1.0 ||| C4:2.0 ||| 0.0454545454545
B2:0.5 C#3:1.0 ||| D5:0.5 E5:1.0 ||| 0.333333333333
B2:0.5 C#3:1.0 ||| F4:0.5 E4:1.0 ||| 0.05
B2:0.5 C#3:1.0 ||| G4:0.5 G4:1.0 ||| 0.0181818181818
B2:1.0 A2:0.5 ||| G3:1.0 C4:0.5 ||| 0.125
B2:1.0 A2:0.5 ||| G4:1.0 F4:0.5 ||| 0.272727272727
B2:1.0 A2:0.5 ||| D4:1.0 C4:0.5 ||| 0.0285714285714
A2:2.0 B3:1.0 ||| A4:2.0 G4:1.0 ||| 0.125
E3:1.0 F#3:1.0 ||| E4:1.0 D4:1.0 ||| 0.0181818181818
E3:1.0 F#3:1.0 ||| C5:0.5 B4:0.5 A4:1.0 ||| 0.142857142857
E3:1.0 F#3:1.0 ||| C4:1.0 D4:1.0 ||| 0.0277777777778
E3:1.0 F#3:1.0 ||| E4:1.0 E4:0.5 D4:0.5 ||| 0.166666666667
E3:1.0 F#3:1.0 ||| G4:1.0 D4:1.0 ||| 0.3
E3:1.0 F#3:1.0 ||| G4:1.0 A4:1.0 ||| 0.0869565217391
E3:1.0 F#3:1.0 ||| A4:0.5 G4:0.5 F#4:1.0 ||| 0.25
C3:0.5 E-2:0.5 ||| G3:1.0 ||| 0.0333333333333
B2:0.5 E3:0.5 ||| A4:0.5 G#4:0.5 ||| 0.166666666667
B2:0.5 E3:0.5 ||| D4:0.5 B3:0.5 ||| 0.0909090909091
B2:0.5 E3:0.5 ||| F4:0.5 E4:0.5 ||| 0.0212765957447
R:1.0 B-2:1.0 ||| R:1.0 D4:1.0 ||| 0.333333333333
E3:1.0 D3:1.0 ||| C5:1.0 C5:1.0 ||| 0.0108695652174
E3:1.0 D3:1.0 ||| G4:0.5 A4:0.5 B4:0.5 A4:0.5 ||| 0.333333333333
E3:1.0 D3:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.125
E3:1.0 D3:1.0 ||| C4:1.0 D4:1.0 ||| 0.111111111111
E3:1.0 D3:1.0 ||| G4:1.0 A4:1.0 ||| 0.0260869565217
E3:1.0 D3:1.0 ||| G4:0.5 F#4:0.5 G4:1.0 ||| 0.157894736842
E3:1.0 D3:1.0 ||| A3:2.0 ||| 0.25
E3:1.0 D3:1.0 ||| G4:1.0 C5:0.5 B4:0.5 ||| 0.333333333333
E3:1.0 D3:1.0 ||| B4:1.0 G4:1.0 ||| 0.0322580645161
E3:1.0 D3:1.0 ||| E4:1.0 F4:1.0 ||| 0.142857142857
E3:1.0 D3:1.0 ||| C5:1.0 C5:0.5 B4:0.5 ||| 0.157894736842
E3:1.0 D3:1.0 ||| G4:1.0 D5:1.0 ||| 0.181818181818
E3:1.0 D3:1.0 ||| C5:1.0 D5:1.0 ||| 0.0285714285714
E3:1.0 D3:1.0 ||| C#4:1.0 D4:1.0 ||| 0.4
E3:1.0 D3:1.0 ||| G4:1.0 A4:0.5 B4:0.5 ||| 0.611111111111
E3:1.0 D3:1.0 ||| E4:1.0 A4:1.0 ||| 0.0555555555556
E3:1.0 D3:1.0 ||| G4:1.0 G4:0.5 F4:0.5 ||| 0.0416666666667
E3:1.0 D3:1.0 ||| G4:1.0 G4:1.0 ||| 0.015037593985
E3:1.0 D3:1.0 ||| F4:1.0 F4:1.0 ||| 0.0666666666667
E3:1.0 D3:1.0 ||| G4:1.0 F4:1.0 ||| 0.162790697674
E3:1.0 D3:1.0 ||| G4:0.5 A4:0.5 B4:1.0 ||| 0.0869565217391
E3:1.0 D3:1.0 ||| D4:1.0 G4:1.0 ||| 0.0243902439024
E3:1.0 D3:1.0 ||| G4:2.0 ||| 0.03125
G3:2.0 C#3:1.0 ||| D4:2.0 E4:1.0 ||| 0.25
D3:1.0 G2:1.0 ||| B3:1.0 A3:1.0 ||| 0.142857142857
D3:1.0 G2:1.0 ||| A3:1.0 B3:1.0 ||| 0.0833333333333
D3:1.0 G2:1.0 ||| C4:1.5 B3:0.5 ||| 0.333333333333
D3:1.0 G2:1.0 ||| A3:1.0 G3:1.0 ||| 0.0769230769231
D3:1.0 G2:1.0 ||| C5:0.5 B4:0.25 A4:0.25 B4:1.0 ||| 0.1
D3:1.0 G2:1.0 ||| A4:1.0 G4:1.0 ||| 0.00757575757576
D3:1.0 G2:1.0 ||| D4:1.0 D4:1.0 ||| 0.16393442623
D3:1.0 G2:1.0 ||| F#4:1.0 D4:1.0 ||| 0.483870967742
D3:1.0 G2:1.0 ||| G4:1.5 F#4:0.5 ||| 0.111111111111
D3:1.0 G2:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.470588235294
D3:1.0 G2:1.0 ||| G4:0.5 F#4:0.5 G4:1.0 ||| 0.210526315789
D3:1.0 G2:1.0 ||| G4:0.5 F4:0.5 E4:0.5 D4:0.5 ||| 0.166666666667
D3:1.0 G2:1.0 ||| F#4:1.0 G4:1.0 ||| 0.0454545454545
D3:1.0 G2:1.0 ||| G4:0.5 F#4:0.5 D4:1.0 ||| 0.555555555556
D3:1.0 G2:1.0 ||| D4:1.0 C4:0.5 B3:0.5 ||| 0.2
D3:1.0 G2:1.0 ||| C4:1.0 B3:1.0 ||| 0.0481927710843
D3:1.0 A3:1.0 ||| A4:0.5 B4:0.5 C#5:1.0 ||| 0.333333333333
D3:1.0 A3:1.0 ||| G#4:1.0 A4:1.0 ||| 0.176470588235
D3:1.0 A3:1.0 ||| F4:0.5 G4:0.5 A4:1.0 ||| 0.5
D3:1.0 A3:1.0 ||| A4:1.0 G4:1.0 ||| 0.00757575757576
D3:1.0 A3:1.0 ||| A4:1.0 A4:1.0 ||| 0.0217391304348
D3:1.0 A3:1.0 ||| A4:0.5 B4:0.5 C5:1.0 ||| 0.0384615384615
D3:1.0 A3:1.0 ||| D5:1.0 C#5:1.0 ||| 0.375
G2:1.0 A2:1.0 ||| B3:1.0 A3:1.0 ||| 0.571428571429
G2:1.0 A2:1.0 ||| G4:1.0 E4:1.0 ||| 0.0357142857143
G2:1.0 A2:1.0 ||| F4:1.0 F4:1.0 ||| 0.0666666666667
G2:1.0 A2:1.0 ||| D4:1.0 C4:1.0 ||| 0.0350877192982
G2:1.0 A2:1.0 ||| G4:1.0 G4:0.5 F#4:0.5 ||| 0.133333333333
G2:1.0 A2:1.0 ||| D4:1.0 C#4:1.0 ||| 0.0909090909091
G2:1.0 A2:1.0 ||| G4:1.5 F#4:0.5 ||| 0.111111111111
G2:1.0 A2:1.0 ||| G3:1.0 C4:1.0 ||| 0.0714285714286
G2:1.0 A2:1.0 ||| B3:1.0 E4:1.0 ||| 0.181818181818
G2:1.0 A2:1.0 ||| D4:1.0 A4:1.0 ||| 0.444444444444
G2:1.0 A2:1.0 ||| B3:1.0 B3:0.5 A3:0.5 ||| 0.2
G2:1.0 A2:1.0 ||| C4:1.0 B3:1.0 ||| 0.0120481927711
D3:0.5 C#3:1.0 ||| E4:0.5 E4:1.0 ||| 0.0625
D3:0.5 C#3:1.0 ||| G4:0.5 G4:1.0 ||| 0.0181818181818
A3:1.0 G3:1.0 ||| A4:1.0 D4:1.0 ||| 0.666666666667
A3:1.0 G3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0363636363636
A3:1.0 G3:1.0 ||| G4:0.5 F#4:0.5 G4:1.0 ||| 0.105263157895
A3:1.0 G3:1.0 ||| A4:0.5 C5:1.0 B4:0.5 ||| 0.333333333333
A3:1.0 G3:1.0 ||| F#4:1.0 G4:1.0 ||| 0.0454545454545
A3:1.0 G3:1.0 ||| E4:1.0 G4:1.0 ||| 0.294117647059
A3:1.0 G3:1.0 ||| C5:1.0 C5:1.0 ||| 0.0869565217391
A3:1.0 G3:1.0 ||| A4:1.0 E4:1.0 ||| 0.2
A3:1.0 G3:1.0 ||| A3:0.5 B3:0.5 C4:1.0 ||| 0.2
A3:1.0 G3:1.0 ||| E4:0.5 F#4:0.5 G4:1.0 ||| 0.3
A3:1.0 G3:1.0 ||| E4:1.0 F4:1.0 ||| 0.0571428571429
A3:1.0 G3:1.0 ||| C5:1.0 B4:1.0 ||| 0.0823529411765
A3:1.0 G3:1.0 ||| C5:0.5 D5:0.5 E5:1.0 ||| 0.125
A3:1.0 G3:1.0 ||| C5:1.0 D5:1.0 ||| 0.0285714285714
A3:1.0 G3:1.0 ||| E4:2.0 ||| 0.428571428571
A3:1.0 G3:1.0 ||| E4:1.0 A4:1.0 ||| 0.0555555555556
A3:1.0 G3:1.0 ||| C5:1.0 B-4:1.0 ||| 0.25
A3:1.0 G3:1.0 ||| G4:1.0 G4:1.0 ||| 0.00751879699248
A3:1.0 G3:1.0 ||| A4:1.0 B-4:1.0 ||| 0.25
A3:1.0 G3:1.0 ||| B4:1.0 C5:1.0 ||| 0.0149253731343
A3:1.0 G3:1.0 ||| F4:1.0 G4:1.0 ||| 0.236842105263
A3:1.0 G3:1.0 ||| A4:2.0 ||| 0.15
A3:1.0 G3:1.0 ||| A4:1.0 A4:1.0 ||| 0.0217391304348
A3:1.0 G3:1.0 ||| A4:1.0 B4:1.0 ||| 0.34375
B-3:0.5 G3:0.5 ||| D5:0.5 D5:0.5 ||| 0.0588235294118
B-3:0.5 G3:0.5 ||| F4:0.5 B-4:0.5 ||| 0.272727272727
B-3:0.5 G3:0.5 ||| D4:0.5 D4:0.5 ||| 0.0204081632653
B-3:0.5 G3:0.5 ||| D5:1.0 ||| 0.0277777777778
G3:1.0 G3:1.0 ||| G4:1.0 G4:0.5 F4:0.5 ||| 0.125
G3:1.0 G3:1.0 ||| B4:1.0 B4:1.0 ||| 0.454545454545
G3:1.0 G3:1.0 ||| G4:1.0 G4:1.0 ||| 0.015037593985
G3:1.0 G3:1.0 ||| C5:0.5 B4:0.25 A4:0.25 B4:1.0 ||| 0.1
G3:1.0 G3:1.0 ||| B4:1.0 E4:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| C5:1.0 B4:1.0 ||| 0.0470588235294
G3:1.0 G3:1.0 ||| G4:0.5 F4:0.5 F4:0.5 E4:0.5 ||| 0.142857142857
G3:1.0 G3:1.0 ||| B3:1.0 D4:1.0 ||| 0.222222222222
G3:1.0 G3:1.0 ||| D4:1.0 B4:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.0588235294118
