G3:1.0 C3:0.5 ||| E4:1.0 G4:0.5 ||| 0.2
D4:0.5 C4:0.5 ||| D4:1.0 ||| 0.0233644859813
D4:0.5 C4:0.5 ||| C4:1.0 ||| 0.002457002457
D4:0.5 C4:0.5 ||| F4:0.5 G4:0.5 ||| 0.03125
D4:0.5 C4:0.5 ||| F4:0.5 E4:0.5 ||| 0.190476190476
G2:2.0 E2:0.5 ||| B3:2.0 E4:0.5 ||| 0.25
C#4:1.0 D4:1.0 ||| A4:1.0 E4:1.0 ||| 0.25
C#4:1.0 D4:1.0 ||| E4:1.0 F4:0.5 G4:0.5 ||| 0.333333333333
C#4:1.0 D4:1.0 ||| E4:1.0 A3:1.0 ||| 0.0769230769231
C#4:1.0 D4:1.0 ||| A4:1.0 A4:1.0 ||| 0.2
C#4:1.0 D4:1.0 ||| A4:1.0 D4:1.0 ||| 0.125
C#4:1.0 D4:1.0 ||| A3:1.0 A3:1.0 ||| 0.025641025641
D3:2.0 E3:1.0 ||| F4:2.0 G4:1.0 ||| 0.25
A3:0.5 A2:0.5 ||| A3:1.0 ||| 0.00649350649351
A3:0.5 A2:0.5 ||| C4:1.0 ||| 0.002457002457
A3:0.5 A2:0.5 ||| C4:0.5 B3:0.5 ||| 0.0149253731343
G3:0.5 F3:0.5 ||| F#4:0.5 B3:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| A4:0.5 G4:0.5 ||| 0.0588235294118
G3:0.5 F3:0.5 ||| E-4:0.5 F4:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| D4:0.5 D4:0.5 ||| 0.0185185185185
G3:0.5 F3:0.5 ||| C4:0.5 G3:0.5 ||| 0.04
G3:0.5 F3:0.5 ||| A3:0.5 G3:0.5 ||| 0.015873015873
G3:0.5 F3:0.5 ||| C4:0.5 D4:0.5 ||| 0.030612244898
G3:0.5 F3:0.5 ||| B4:1.0 ||| 0.5
G3:0.5 F3:0.5 ||| C4:1.0 ||| 0.0540540540541
G3:0.5 F3:0.5 ||| B-3:0.5 A3:0.5 ||| 0.421052631579
G3:0.5 F3:0.5 ||| B3:0.5 C4:0.5 ||| 0.0394736842105
G3:0.5 F3:0.5 ||| A3:0.5 B3:0.5 ||| 0.0487804878049
G3:0.5 F3:0.5 ||| C4:0.5 B3:0.5 ||| 0.0298507462687
G3:0.5 F3:0.5 ||| D4:0.5 G4:0.5 ||| 0.111111111111
G3:0.5 F3:0.5 ||| F3:0.5 A3:0.5 ||| 0.25
G3:0.5 F3:0.5 ||| D4:0.5 C4:0.5 ||| 0.0135135135135
G3:0.5 F3:0.5 ||| E-4:1.0 ||| 0.2
G3:0.5 F3:0.5 ||| B3:1.0 ||| 0.352380952381
G3:0.5 F3:0.5 ||| C4:0.5 C4:0.5 ||| 0.14606741573
G3:0.5 F3:0.5 ||| C3:1.0 ||| 0.0666666666667
G3:0.5 F3:0.5 ||| F4:0.5 G4:0.5 ||| 0.15625
G3:0.5 F3:0.5 ||| G3:0.5 G3:0.5 ||| 0.0340909090909
G3:0.5 F3:0.5 ||| B3:0.5 A3:0.5 ||| 0.372093023256
G3:0.5 F3:0.5 ||| B3:0.5 D4:0.5 ||| 0.4
G3:0.5 F3:0.5 ||| E4:0.5 C4:0.5 ||| 0.0526315789474
G3:0.5 F3:0.5 ||| A4:1.0 ||| 0.0754716981132
G3:0.5 F3:0.5 ||| E4:0.5 D4:0.5 ||| 0.0879120879121
G3:0.5 F3:0.5 ||| F4:1.0 ||| 0.0135135135135
G3:0.5 F3:0.5 ||| C4:0.5 B-3:0.5 ||| 0.103448275862
G3:0.5 F3:0.5 ||| A3:1.0 ||| 0.0194805194805
G3:0.5 F3:0.5 ||| C4:0.5 A3:0.5 ||| 0.0909090909091
G3:0.5 F3:0.5 ||| C4:0.5 F4:0.5 ||| 0.222222222222
G3:0.5 F3:0.5 ||| C#4:0.5 D4:0.5 ||| 0.4
G3:0.5 F3:0.5 ||| G4:0.5 A4:0.5 ||| 0.0769230769231
G3:0.5 F3:0.5 ||| F4:0.5 E4:0.5 ||| 0.0238095238095
G3:0.5 F3:0.5 ||| E-3:0.5 D3:0.5 ||| 0.25
G3:0.5 F3:0.5 ||| G4:1.0 ||| 0.0819672131148
G3:0.5 F3:0.5 ||| E4:0.5 A4:0.5 ||| 0.363636363636
G3:0.5 F3:0.5 ||| E4:1.0 ||| 0.00671140939597
G3:0.5 F3:0.5 ||| G4:0.5 C4:0.5 ||| 0.125
G3:0.5 F3:0.5 ||| E4:0.5 F4:0.5 ||| 0.118644067797
G3:0.5 F3:0.5 ||| G3:1.0 ||| 0.0512820512821
G3:0.5 F3:0.5 ||| A3:0.5 A3:0.5 ||| 0.146341463415
G3:0.5 F3:0.5 ||| A4:0.5 A4:0.5 ||| 0.545454545455
G3:0.5 F3:0.5 ||| D4:1.0 ||| 0.102803738318
G3:0.5 F3:0.5 ||| C4:0.5 A4:0.5 ||| 0.25
A3:1.0 A3:1.0 ||| G4:1.0 E4:1.0 ||| 0.142857142857
A3:1.0 A3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0153846153846
A3:1.0 A3:1.0 ||| E4:1.0 C4:1.0 ||| 0.153846153846
A3:1.0 A3:1.0 ||| E4:1.0 A3:1.0 ||| 0.307692307692
A3:1.0 A3:1.0 ||| A4:1.0 A4:1.0 ||| 0.2
A3:1.0 A3:1.0 ||| C4:1.0 C#4:1.0 ||| 0.333333333333
A3:1.0 A3:1.0 ||| E4:1.0 A4:1.0 ||| 0.1
B-2:0.5 C3:0.5 ||| D4:0.5 C4:0.5 ||| 0.0135135135135
B2:0.5 D3:0.5 ||| G3:1.0 ||| 0.00320512820513
A3:1.0 A2:1.0 ||| C4:0.5 D4:0.5 E4:0.5 D4:0.5 ||| 0.333333333333
A3:1.0 A2:1.0 ||| A3:1.0 A3:1.0 ||| 0.128205128205
G2:1.0 E2:1.0 ||| D3:1.0 E3:1.0 ||| 0.166666666667
G2:1.0 E2:1.0 ||| G3:1.0 G3:0.5 F#3:0.5 ||| 0.2
G2:1.0 E2:1.0 ||| G3:1.0 G3:1.0 ||| 0.016393442623
B-2:0.5 A2:0.5 ||| F3:1.0 ||| 0.0222222222222
B-2:0.5 A2:0.5 ||| D4:0.5 C4:0.5 ||| 0.0135135135135
B-2:0.5 A2:0.5 ||| G3:0.5 A3:0.5 ||| 0.015873015873
B-2:0.5 A2:0.5 ||| E3:1.0 ||| 0.0172413793103
B-2:0.5 A2:0.5 ||| C4:0.5 C4:0.5 ||| 0.0112359550562
B-2:0.5 A2:0.5 ||| D4:1.0 ||| 0.00934579439252
B-2:0.5 A2:0.5 ||| C4:1.0 ||| 0.002457002457
B-2:0.5 A2:0.5 ||| E3:0.5 E3:0.5 ||| 0.0714285714286
E3:1.0 A3:1.0 ||| B3:1.0 A3:1.0 ||| 0.0625
E3:1.0 A3:1.0 ||| E4:0.5 D4:0.5 C4:1.0 ||| 0.0555555555556
E3:1.0 A3:1.0 ||| C4:1.0 F3:1.0 ||| 0.25
E3:1.0 A3:1.0 ||| E4:1.0 E4:1.0 ||| 0.0923076923077
E3:1.0 A3:1.0 ||| E4:1.0 E4:0.5 F4:0.5 ||| 0.25
E3:1.0 A3:1.0 ||| D4:1.0 C4:1.0 ||| 0.0434782608696
E3:1.0 A3:1.0 ||| B3:1.0 C4:1.0 ||| 0.0693069306931
E3:1.0 A3:1.0 ||| B3:1.0 A3:0.5 B3:0.5 ||| 0.142857142857
E3:1.0 A3:1.0 ||| E4:0.5 D4:0.5 C4:0.5 D4:0.5 ||| 0.333333333333
E3:1.0 A3:1.0 ||| C4:2.0 ||| 0.0540540540541
E3:1.0 A3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.108108108108
E3:1.0 A3:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.0571428571429
E3:1.0 A3:1.0 ||| C4:1.0 C4:1.0 ||| 0.00909090909091
C4:1.0 F#3:0.5 ||| E4:1.0 A3:0.5 ||| 0.2
C4:1.0 F#3:0.5 ||| C4:0.5 D4:0.5 E4:0.5 ||| 0.05
C4:1.0 F#3:0.5 ||| C4:0.5 B3:0.5 A3:0.5 ||| 0.0588235294118
C4:1.0 F#3:0.5 ||| G4:1.0 G4:0.5 ||| 0.0178571428571
G2:2.0 C3:3.0 ||| C4:1.0 B3:1.0 G3:3.0 ||| 0.2
B2:1.0 A2:0.5 ||| D3:0.5 E3:0.5 F3:0.5 ||| 0.2
B2:1.0 A2:0.5 ||| B3:1.0 C4:0.5 ||| 0.0555555555556
A2:2.0 B3:1.0 ||| E4:2.0 D4:1.0 ||| 0.25
B2:1.5 G2:0.5 ||| G3:1.0 D4:1.0 ||| 0.0666666666667
E3:1.0 F#3:1.0 ||| C4:1.0 C4:0.5 D4:0.5 ||| 0.111111111111
E3:1.0 F#3:1.0 ||| E4:1.0 D4:1.0 ||| 0.0392156862745
E3:1.0 F#3:1.0 ||| C4:1.0 C4:1.0 ||| 0.0636363636364
E3:1.0 F#3:1.0 ||| C4:0.5 B3:0.5 A3:1.0 ||| 0.125
E3:1.0 F#3:1.0 ||| G4:1.0 D4:1.0 ||| 0.0769230769231
E3:1.0 F#3:1.0 ||| C4:1.0 B3:0.5 A3:0.5 ||| 0.333333333333
E3:1.0 F#3:1.0 ||| G3:1.0 A3:1.0 ||| 0.03125
E3:1.0 F#3:1.0 ||| E4:1.0 D4:0.5 C4:0.5 ||| 0.05
E3:1.0 F#3:1.0 ||| G3:1.0 D4:1.0 ||| 0.133333333333
E4:1.0 B3:1.0 ||| G4:1.0 G4:0.5 F4:0.5 ||| 0.0625
E4:1.0 B3:1.0 ||| G4:1.0 G4:1.0 ||| 0.00847457627119
G3:2.0 A2:0.5 ||| G4:2.0 E4:0.5 ||| 0.25
B2:0.5 E3:0.5 ||| D4:0.5 G4:0.5 ||| 0.0555555555556
B2:0.5 E3:0.5 ||| D4:0.5 B3:0.5 ||| 0.0833333333333
B2:0.5 E3:0.5 ||| F4:0.5 E4:0.5 ||| 0.0238095238095
G1:1.0 C2:3.0 ||| G3:1.0 G3:3.0 ||| 0.0833333333333
E3:1.0 D3:1.0 ||| G3:0.5 A3:0.5 B3:1.0 ||| 0.375
E3:1.0 D3:1.0 ||| A3:1.0 D4:1.0 ||| 0.0588235294118
E3:1.0 D3:1.0 ||| C4:1.0 D4:0.5 E4:0.5 ||| 0.2
E3:1.0 D3:1.0 ||| G3:1.0 A3:0.5 B3:0.5 ||| 0.25
E3:1.0 D3:1.0 ||| C4:1.0 D4:1.0 ||| 0.125
E3:1.0 D3:1.0 ||| G4:1.0 A4:1.0 ||| 0.0975609756098
E3:1.0 D3:1.0 ||| D4:1.0 B3:1.0 ||| 0.0909090909091
E3:1.0 D3:1.0 ||| B3:0.5 C4:0.5 D4:1.0 ||| 0.428571428571
E3:1.0 D3:1.0 ||| C4:1.0 B3:1.0 ||| 0.017094017094
E3:1.0 D3:1.0 ||| C4:1.0 C4:1.0 ||| 0.0272727272727
E3:1.0 D3:1.0 ||| B3:1.0 C4:1.0 ||| 0.00990099009901
E3:1.0 D3:1.0 ||| A3:1.0 B3:1.0 ||| 0.0322580645161
E3:1.0 D3:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.2
E3:1.0 D3:1.0 ||| E4:1.0 F4:1.0 ||| 0.0714285714286
E3:1.0 D3:1.0 ||| C4:1.0 F3:1.0 ||| 0.375
E3:1.0 D3:1.0 ||| G3:1.0 A3:1.0 ||| 0.0625
E3:1.0 D3:1.0 ||| C4:1.0 F4:1.0 ||| 0.411764705882
E3:1.0 D3:1.0 ||| G3:1.0 A3:0.5 F3:0.5 ||| 0.25
E3:1.0 D3:1.0 ||| G3:1.0 G3:1.0 ||| 0.00819672131148
E3:1.0 D3:1.0 ||| G4:1.0 F4:1.0 ||| 0.0238095238095
E3:1.0 D3:1.0 ||| G4:0.5 F4:0.5 E4:1.0 ||| 0.027027027027
E3:1.0 D3:1.0 ||| C4:1.0 A3:1.0 ||| 0.05
E3:1.0 D3:1.0 ||| B3:1.0 C#4:1.0 ||| 0.25
E3:1.0 D3:1.0 ||| G3:1.0 D4:1.0 ||| 0.133333333333
C#3:0.5 D#3:0.5 ||| E4:0.5 F#4:0.5 ||| 0.2
C#3:0.5 D#3:0.5 ||| E3:1.0 ||| 0.0172413793103
C#3:0.5 D#3:0.5 ||| F#3:1.0 ||| 0.142857142857
D3:1.0 G2:1.0 ||| D3:1.0 D3:1.0 ||| 0.0769230769231
D3:1.0 G2:1.0 ||| F#3:1.0 D3:1.0 ||| 0.7
D3:1.0 G2:1.0 ||| A3:1.0 G3:1.0 ||| 0.0204081632653
D3:1.0 G2:1.0 ||| G3:1.0 F3:0.5 E3:0.5 ||| 0.0769230769231
D3:1.0 G2:1.0 ||| G3:0.5 F#3:0.5 G3:1.0 ||| 0.333333333333
D3:1.0 G2:1.0 ||| A3:1.0 B3:1.0 ||| 0.129032258065
D3:1.0 G2:1.0 ||| F#3:1.0 G3:1.0 ||| 0.444444444444
D3:1.0 G2:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.333333333333
D3:1.0 G2:1.0 ||| C4:1.0 B3:1.0 ||| 0.042735042735
D3:1.0 A3:1.0 ||| F4:0.5 G4:0.5 A4:1.0 ||| 0.5
D3:1.0 A3:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
D3:1.0 A3:1.0 ||| A4:1.0 A4:1.0 ||| 0.2
D3:1.0 A3:1.0 ||| B3:1.0 C#4:1.0 ||| 0.5
D3:1.0 A3:1.0 ||| F4:1.0 E4:1.0 ||| 0.0434782608696
D3:1.0 A3:1.0 ||| C4:1.0 B3:1.0 ||| 0.00854700854701
G2:1.0 A2:1.0 ||| B3:1.0 E3:0.5 F3:0.5 ||| 0.2
G2:1.0 A2:1.0 ||| G3:1.0 G3:0.5 F#3:0.5 ||| 0.2
G2:1.0 A2:1.0 ||| G3:1.0 F3:1.0 ||| 0.0344827586207
G2:1.0 A2:1.0 ||| G3:1.0 G3:1.0 ||| 0.00819672131148
G2:1.0 A2:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
G2:1.0 A2:1.0 ||| B3:1.0 C4:1.0 ||| 0.0594059405941
G2:1.0 A2:1.0 ||| D4:1.0 A3:1.0 ||| 0.25
G2:1.0 A2:1.0 ||| C4:1.0 C4:1.0 ||| 0.00909090909091
G2:1.0 A2:1.0 ||| F3:1.0 E3:1.0 ||| 0.1
G2:1.0 A2:1.0 ||| G3:0.5 F3:0.5 E3:1.0 ||| 0.0909090909091
G2:1.0 A2:1.0 ||| A3:1.0 G3:0.5 F3:0.5 ||| 0.0434782608696
G2:1.0 A2:1.0 ||| B3:1.0 B3:0.5 A3:0.5 ||| 0.25
D3:0.5 C#3:1.0 ||| B-3:0.5 A3:1.0 ||| 0.111111111111
B2:1.0 C3:0.5 ||| D4:1.0 G3:0.5 ||| 0.272727272727
B2:1.0 C3:0.5 ||| D4:1.0 C4:0.5 ||| 0.115384615385
B2:1.0 C3:0.5 ||| G4:1.0 G4:0.5 ||| 0.0535714285714
B2:1.0 C3:0.5 ||| G3:0.5 F3:0.5 E3:0.5 ||| 0.333333333333
B2:1.0 C3:0.5 ||| G3:1.0 G3:0.5 ||| 0.142857142857
B2:1.0 C3:0.5 ||| G3:1.0 A3:0.5 ||| 0.0434782608696
B2:1.0 C3:0.5 ||| G3:1.0 C4:0.5 ||| 0.0714285714286
E3:1.5 F#3:0.5 ||| G4:1.0 G4:1.0 ||| 0.00847457627119
G3:1.0 G3:1.0 ||| E4:0.5 F4:0.5 G4:1.0 ||| 0.0714285714286
G3:1.0 G3:1.0 ||| G4:1.0 G4:1.0 ||| 0.0847457627119
G3:1.0 G3:1.0 ||| B3:1.0 D4:1.0 ||| 0.125
G3:1.0 G3:1.0 ||| B3:1.0 B3:1.0 ||| 0.148148148148
G3:1.0 G3:1.0 ||| D4:1.0 D4:1.0 ||| 0.0123456790123
G3:1.0 G3:1.0 ||| E4:1.0 G4:1.0 ||| 0.1
G3:1.0 G3:1.0 ||| G3:1.0 B3:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| D4:1.0 E4:1.0 ||| 0.0232558139535
G3:1.0 G3:1.0 ||| G4:1.0 F4:1.0 ||| 0.047619047619
G3:1.0 G3:1.0 ||| G3:1.0 E4:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| D4:1.0 B3:1.0 ||| 0.0909090909091
G3:1.0 G3:1.0 ||| B3:1.0 E4:1.0 ||| 0.136363636364
G3:1.0 G3:1.0 ||| B3:1.0 G4:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| G4:2.0 ||| 0.0588235294118
G3:1.0 G3:1.0 ||| D4:0.5 C4:0.5 B3:1.0 ||| 0.0238095238095
G3:1.0 G3:1.0 ||| C4:1.0 B3:1.0 ||| 0.025641025641
D3:1.0 C4:1.0 ||| D4:1.0 C4:1.0 ||| 0.0217391304348
F3:1.0 E3:0.5 ||| F4:1.0 G4:0.5 ||| 0.2
F3:1.0 E3:0.5 ||| F4:1.0 E4:0.5 ||| 0.0714285714286
F3:1.0 E3:0.5 ||| C4:0.5 D4:0.5 E4:0.5 ||| 0.05
F3:1.0 E3:0.5 ||| C4:1.0 F4:0.5 ||| 0.5
F3:1.0 E3:0.5 ||| G4:1.0 G4:0.5 ||| 0.0535714285714
F3:1.0 E3:0.5 ||| C4:1.0 D4:0.5 ||| 0.16
F3:1.0 E3:0.5 ||| F4:1.0 F4:0.5 ||| 0.333333333333
F3:1.0 E3:0.5 ||| A3:0.5 B3:0.5 C4:0.5 ||| 0.0555555555556
F3:1.0 E3:0.5 ||| G3:1.0 A3:0.5 ||| 0.0434782608696
F3:1.0 E3:0.5 ||| A3:1.0 G3:0.5 ||| 0.0769230769231
F3:1.0 E3:0.5 ||| C4:0.5 B3:1.0 ||| 0.0357142857143
F3:1.0 C4:1.0 ||| E4:1.0 F4:1.0 ||| 0.0238095238095
F3:1.0 C4:1.0 ||| F4:1.0 G4:1.0 ||| 0.0227272727273
F3:1.0 C4:1.0 ||| F4:1.0 E4:1.0 ||| 0.0434782608696
F3:1.0 C4:1.0 ||| C4:1.0 C4:1.0 ||| 0.00909090909091
C4:1.0 E3:0.5 ||| E4:0.5 F4:0.5 G4:0.5 ||| 0.133333333333
C4:1.0 E3:0.5 ||| E4:0.5 D4:0.5 C4:0.5 ||| 0.0588235294118
C4:1.0 E3:0.5 ||| G4:1.5 ||| 0.1
A2:0.5 D3:1.0 ||| G3:1.0 F#3:0.5 ||| 0.166666666667
A2:0.5 D3:1.0 ||| E3:0.5 D3:1.0 ||| 0.666666666667
A2:0.5 D3:1.0 ||| C4:0.5 C4:1.0 ||| 0.0204081632653
A2:0.5 D3:1.0 ||| C4:0.5 A3:1.0 ||| 0.333333333333
A2:0.5 D3:1.0 ||| G3:0.5 F#3:1.0 ||| 0.384615384615
A2:0.5 D3:1.0 ||| A3:0.5 A3:1.0 ||| 0.15
F3:0.5 F3:0.5 ||| F3:0.5 G3:0.5 ||| 0.0540540540541
G3:0.5 C3:2.0 ||| G4:0.5 G4:2.0 ||| 0.166666666667
G3:0.5 G4:0.5 ||| D4:1.0 ||| 0.00467289719626
A2:0.5 G2:0.5 ||| D3:0.5 G3:0.5 ||| 0.0833333333333
A2:0.5 G2:0.5 ||| A3:1.0 ||| 0.0844155844156
A2:0.5 G2:0.5 ||| F#3:0.5 G3:0.5 ||| 0.0833333333333
A2:0.5 G2:0.5 ||| F3:1.0 ||| 0.0222222222222
A2:0.5 G2:0.5 ||| C3:0.5 G3:0.5 ||| 0.428571428571
A2:0.5 G2:0.5 ||| D4:0.5 D4:0.5 ||| 0.0185185185185
A2:0.5 G2:0.5 ||| G3:1.0 ||| 0.00320512820513
A2:0.5 G2:0.5 ||| C4:0.5 B-3:0.5 ||| 0.0689655172414
A2:0.5 G2:0.5 ||| C4:0.5 D4:0.5 ||| 0.0102040816327
A2:0.5 G2:0.5 ||| B3:1.0 ||| 0.0380952380952
A2:0.5 G2:0.5 ||| D3:1.0 ||| 0.105263157895
