G3:1.0 C3:0.5 ||| G2:1.0 A2:0.5 ||| 0.142857142857
D4:0.5 C4:0.5 ||| A3:1.0 ||| 0.030612244898
D4:0.5 C4:0.5 ||| D2:1.0 ||| 0.363636363636
D4:0.5 C4:0.5 ||| F3:0.5 E3:0.5 ||| 0.0909090909091
D4:0.5 C4:0.5 ||| A3:0.5 E3:0.5 ||| 0.1
D4:0.5 C4:0.5 ||| B2:1.0 ||| 0.0625
D4:0.5 C4:0.5 ||| B2:0.5 E3:0.5 ||| 0.2
D4:0.5 C4:0.5 ||| B-2:1.0 ||| 0.0588235294118
D4:0.5 C4:0.5 ||| A2:0.5 A3:0.5 ||| 0.333333333333
D4:0.5 C4:0.5 ||| D4:1.0 ||| 0.25
D4:0.5 C4:0.5 ||| D3:0.5 E3:0.5 ||| 0.0566037735849
D4:0.5 C4:0.5 ||| G#3:0.5 A3:0.5 ||| 0.7
A4:1.0 G4:1.0 ||| D3:1.0 E3:1.0 ||| 0.0555555555556
A4:1.0 G4:1.0 ||| C4:2.0 ||| 0.25
A4:1.0 G4:1.0 ||| B3:0.5 A3:0.5 B3:0.5 G3:0.5 ||| 0.333333333333
A4:1.0 G4:1.0 ||| A3:1.0 C4:1.0 ||| 0.25
A4:1.0 G4:1.0 ||| D3:1.0 G3:1.0 ||| 0.027027027027
A4:1.0 G4:1.0 ||| D3:1.0 G3:0.5 F3:0.5 ||| 0.2
A4:1.0 G4:1.0 ||| D#3:1.0 E3:1.0 ||| 0.2
A4:1.0 G4:1.0 ||| F3:1.0 F#3:1.0 ||| 0.125
A4:1.0 G4:1.0 ||| F3:1.0 G3:1.0 ||| 0.152173913043
A4:1.0 G4:1.0 ||| A3:0.5 B3:0.5 C4:1.0 ||| 0.5
A4:1.0 G4:1.0 ||| A3:0.5 G3:0.5 F3:0.5 D3:0.5 ||| 0.142857142857
A4:1.0 G4:1.0 ||| A3:1.0 E3:0.5 F3:0.5 ||| 0.375
A4:1.0 G4:1.0 ||| A3:0.5 G3:0.5 F3:0.5 E3:0.5 ||| 0.0769230769231
A4:1.0 G4:1.0 ||| A3:1.0 B3:1.0 ||| 0.14
A4:1.0 G4:1.0 ||| C4:1.0 B3:1.0 ||| 0.0408163265306
D4:0.5 C#4:1.0 ||| A3:0.5 A3:1.0 ||| 0.333333333333
C3:0.5 A3:1.0 ||| G2:0.5 F2:1.0 ||| 0.142857142857
G3:0.5 F3:0.5 ||| F2:1.0 ||| 0.05
G3:0.5 F3:0.5 ||| F2:0.5 G2:0.5 ||| 0.047619047619
G3:0.5 F3:0.5 ||| F3:1.0 ||| 0.00793650793651
G3:0.5 F3:0.5 ||| E3:0.5 D3:0.5 ||| 0.22
G3:0.5 F3:0.5 ||| B2:1.0 ||| 0.1875
G3:0.5 F3:0.5 ||| C3:0.5 D3:0.5 ||| 0.0461538461538
G3:0.5 F3:0.5 ||| C3:0.5 F3:0.5 ||| 0.105263157895
G3:0.5 F3:0.5 ||| G3:0.5 G2:0.5 ||| 0.346153846154
G3:0.5 F3:0.5 ||| G2:0.5 C3:0.5 ||| 0.125
G3:0.5 F3:0.5 ||| A2:0.5 D3:0.5 ||| 0.1
G3:0.5 F3:0.5 ||| E2:1.0 ||| 0.384615384615
G3:0.5 F3:0.5 ||| B2:0.5 G2:0.5 ||| 0.333333333333
G3:0.5 F3:0.5 ||| G3:1.0 ||| 0.0110497237569
G3:0.5 F3:0.5 ||| C3:1.0 ||| 0.0261437908497
G3:0.5 F3:0.5 ||| G2:1.0 ||| 0.421487603306
G3:0.5 F3:0.5 ||| B2:0.5 C3:0.5 ||| 0.03125
A3:1.0 A3:1.0 ||| D3:1.0 A2:1.0 ||| 0.5625
A3:1.0 A3:1.0 ||| D3:0.5 E3:0.5 F3:0.5 D3:0.5 ||| 0.25
A3:1.0 A3:1.0 ||| F2:1.0 E2:1.0 ||| 0.166666666667
A3:1.0 A3:1.0 ||| A2:1.0 G2:0.5 F2:0.5 ||| 0.555555555556
A3:1.0 A3:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F#3:0.5 ||| 0.333333333333
A3:1.0 A3:1.0 ||| F3:0.5 E3:0.5 D3:0.5 C3:0.5 ||| 0.0588235294118
A3:1.0 A3:1.0 ||| A2:1.0 A3:1.0 ||| 0.125
A3:1.0 A3:1.0 ||| C3:1.0 D3:1.0 ||| 0.027027027027
A3:1.0 A3:1.0 ||| C3:1.0 F3:0.5 E3:0.5 ||| 0.0769230769231
A3:1.0 A3:1.0 ||| D3:0.5 C3:0.5 D3:1.0 ||| 0.285714285714
A3:1.0 A3:1.0 ||| G#2:1.0 A2:1.0 ||| 0.0909090909091
A3:1.0 A3:1.0 ||| A2:0.5 B2:0.5 C3:0.5 D3:0.5 ||| 0.444444444444
A3:1.0 A3:1.0 ||| A2:0.5 G2:0.5 F2:1.0 ||| 0.266666666667
A3:1.0 A3:1.0 ||| F3:0.5 G3:0.5 A3:1.0 ||| 0.3
A3:1.0 A3:1.0 ||| A3:0.5 G3:0.5 F3:0.5 D3:0.5 ||| 0.285714285714
A3:1.0 A3:1.0 ||| C#4:1.0 D4:1.0 ||| 0.125
A3:1.0 A3:1.0 ||| F3:1.0 D3:1.0 ||| 0.125
A3:1.0 A3:1.0 ||| D3:0.5 C#3:0.5 D3:0.5 E3:0.5 ||| 0.25
A3:1.0 A3:1.0 ||| A3:1.0 F3:1.0 ||| 0.166666666667
A3:1.0 A3:1.0 ||| A2:0.5 B2:0.5 C3:1.0 ||| 0.1
A3:1.0 A3:1.0 ||| C#3:1.0 D3:1.0 ||| 0.583333333333
A3:1.0 A3:1.0 ||| D3:0.5 E3:0.5 F3:0.5 G3:0.5 ||| 0.2
A3:1.0 A3:1.0 ||| A2:1.0 D3:1.0 ||| 0.285714285714
B-3:1.0 E-3:0.5 ||| B-2:1.0 C3:0.5 ||| 0.2
E-4:0.5 D-4:0.5 ||| E-3:1.0 ||| 0.0666666666667
E-4:0.5 D-4:0.5 ||| F3:1.0 ||| 0.0238095238095
C4:0.5 F4:1.5 ||| C4:0.5 C4:0.5 B3:0.5 A3:0.5 ||| 0.333333333333
E3:1.0 A3:1.0 ||| G2:1.0 C3:1.0 ||| 0.030303030303
E3:1.0 A3:1.0 ||| A2:0.5 B2:0.5 C3:0.5 D3:0.5 ||| 0.111111111111
E3:1.0 A3:1.0 ||| A2:0.5 G2:0.5 F2:1.0 ||| 0.4
E3:1.0 A3:1.0 ||| C3:0.5 B2:0.5 A2:1.0 ||| 0.260869565217
E3:1.0 A3:1.0 ||| C3:1.0 C3:1.0 ||| 0.0212765957447
C4:1.0 F#3:0.5 ||| F#3:0.5 E3:0.5 D3:0.5 ||| 0.333333333333
C4:1.0 F#3:0.5 ||| C3:1.0 B2:0.5 ||| 0.0833333333333
B3:0.5 E4:1.0 ||| G3:0.5 C3:1.0 ||| 0.0909090909091
C#4:1.0 A4:1.0 ||| A3:1.0 A3:1.0 ||| 0.05
D3:0.5 D3:0.5 ||| F2:0.5 G2:0.5 ||| 0.047619047619
D3:0.5 D3:0.5 ||| B2:0.5 C3:0.5 ||| 0.03125
E3:1.0 F#3:1.0 ||| D3:1.0 C3:1.0 ||| 0.025641025641
D-4:1.0 C4:1.0 ||| B-2:1.0 F3:1.0 ||| 0.333333333333
D-4:1.0 C4:1.0 ||| B-3:1.0 C4:1.0 ||| 0.25
D-4:1.0 C4:1.0 ||| B-2:1.0 C3:1.0 ||| 0.3
D3:1.0 F3:0.5 ||| G2:1.0 D3:0.5 ||| 0.333333333333
D4:0.25 E4:0.25 ||| G3:0.5 ||| 0.0535714285714
D4:0.25 E4:0.25 ||| D4:0.5 ||| 0.333333333333
D4:0.25 E4:0.25 ||| C4:0.5 ||| 0.0625
D4:0.25 E4:0.25 ||| C3:0.5 ||| 0.105263157895
D4:0.25 E4:0.25 ||| E3:0.5 ||| 0.0714285714286
D4:0.25 E4:0.25 ||| F3:0.5 ||| 0.0384615384615
F4:0.25 E-4:0.25 ||| A3:0.5 ||| 0.230769230769
F4:0.25 E-4:0.25 ||| C4:0.5 ||| 0.1875
F4:0.25 E-4:0.25 ||| F3:0.5 ||| 0.307692307692
E-4:0.25 D-4:0.5 ||| F3:0.25 F3:0.5 ||| 0.333333333333
E3:1.0 D3:1.0 ||| A2:1.0 B2:1.0 ||| 0.478260869565
E3:1.0 D3:1.0 ||| C3:0.5 A2:0.5 D3:1.0 ||| 0.4
E3:1.0 D3:1.0 ||| A2:0.5 G2:0.5 F2:1.0 ||| 0.0666666666667
E3:1.0 D3:1.0 ||| E3:1.0 A2:1.0 ||| 0.285714285714
E3:1.0 D3:1.0 ||| C3:1.0 B2:1.0 ||| 0.214285714286
A3:0.5 B3:2.0 ||| D3:0.5 G3:2.0 ||| 0.1
D3:1.0 A3:1.0 ||| B2:1.0 C3:1.0 ||| 0.0208333333333
B4:1.0 C5:1.0 ||| G4:0.5 F4:0.5 E4:0.5 D4:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| G3:1.0 C3:1.0 ||| 0.182926829268
G4:1.0 G4:1.0 ||| G3:1.0 G3:0.5 F3:0.5 ||| 0.125
G4:1.0 G4:1.0 ||| B3:0.5 A3:0.5 B3:0.5 G3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| A3:0.5 G3:0.5 A3:1.0 ||| 0.333333333333
G4:1.0 G4:1.0 ||| C3:1.0 B2:1.0 ||| 0.0357142857143
G4:1.0 G4:1.0 ||| C4:1.0 C4:0.5 B3:0.5 ||| 0.307692307692
G4:1.0 G4:1.0 ||| E3:1.0 G3:1.0 ||| 0.142857142857
G4:1.0 G4:1.0 ||| G3:1.0 G3:1.0 ||| 0.354838709677
G4:1.0 G4:1.0 ||| E3:0.5 F3:0.5 G3:0.5 F3:0.5 ||| 0.285714285714
G4:1.0 G4:1.0 ||| C4:1.0 G3:1.0 ||| 0.285714285714
G4:1.0 G4:1.0 ||| C3:1.0 G3:1.0 ||| 0.166666666667
G4:1.0 G4:1.0 ||| F#3:1.0 G3:1.0 ||| 0.0204081632653
G4:1.0 G4:1.0 ||| C4:1.0 E3:1.0 ||| 0.3
G4:1.0 G4:1.0 ||| E3:0.5 F3:0.5 G3:0.5 A3:0.5 ||| 0.25
G4:1.0 G4:1.0 ||| C4:1.0 B3:1.0 ||| 0.163265306122
G4:1.0 G4:1.0 ||| G3:1.0 F3:1.0 ||| 0.09375
G4:1.0 G4:1.0 ||| G3:1.0 C4:0.5 B3:0.5 ||| 0.454545454545
G4:1.0 G4:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F#3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| G3:0.5 A3:0.5 B3:0.5 A3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| E3:0.5 D3:0.5 C3:1.0 ||| 0.0833333333333
G4:1.0 G4:1.0 ||| C3:1.0 D3:1.0 ||| 0.0135135135135
G4:1.0 G4:1.0 ||| B3:1.0 C4:1.0 ||| 0.285714285714
G4:1.0 G4:1.0 ||| G3:1.0 E3:1.0 ||| 0.176470588235
G4:1.0 G4:1.0 ||| C3:1.0 C4:1.0 ||| 0.0434782608696
G4:1.0 G4:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F3:0.5 ||| 0.3125
G4:1.0 G4:1.0 ||| C3:1.0 E3:1.0 ||| 0.133333333333
G4:1.0 G4:1.0 ||| C3:1.0 C3:1.0 ||| 0.0212765957447
G4:1.0 G4:1.0 ||| G3:0.5 F3:0.5 E3:0.5 C3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| C4:1.0 C3:1.0 ||| 0.25
G4:1.0 G4:1.0 ||| E3:0.5 D3:0.5 E3:0.5 F3:0.5 ||| 0.4
G4:1.0 G4:1.0 ||| E3:1.0 A3:1.0 ||| 0.05
G4:1.0 G4:1.0 ||| C4:0.5 D4:0.5 E4:1.0 ||| 0.428571428571
G4:1.0 G4:1.0 ||| G3:1.0 C4:1.0 ||| 0.387096774194
G4:1.0 G4:1.0 ||| F3:0.5 E3:0.5 F3:0.5 G3:0.5 ||| 0.2
G4:1.0 G4:1.0 ||| G3:0.5 F3:0.5 E3:1.0 ||| 0.111111111111
G4:1.0 G4:1.0 ||| G3:1.0 F3:0.5 E3:0.5 ||| 0.25
G4:1.0 G4:1.0 ||| C3:1.0 C4:0.5 B3:0.5 ||| 0.181818181818
G4:1.0 G4:1.0 ||| G3:0.5 F3:0.5 E3:0.5 D3:0.5 ||| 0.0769230769231
G4:1.0 G4:1.0 ||| B3:1.0 A3:0.5 G3:0.5 ||| 0.25
G4:1.0 G4:1.0 ||| G3:1.0 D3:1.0 ||| 0.0952380952381
G4:1.0 G4:1.0 ||| E3:0.5 F3:0.5 G3:1.0 ||| 0.552631578947
G4:1.0 G4:1.0 ||| G3:1.0 E3:0.5 C3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| B3:0.5 A3:0.5 G3:0.5 F3:0.5 ||| 0.333333333333
G4:1.0 G4:1.0 ||| F3:1.0 E3:1.0 ||| 0.0754716981132
G4:1.0 G4:1.0 ||| F3:1.0 E3:0.5 F3:0.5 ||| 0.125
G4:1.0 G4:1.0 ||| G4:0.5 F4:0.5 E4:0.5 D4:0.5 ||| 0.333333333333
B-3:0.5 G3:0.5 ||| G3:0.5 E3:0.5 ||| 0.5
G3:1.0 G3:1.0 ||| G3:1.0 C3:1.0 ||| 0.0853658536585
G3:1.0 G3:1.0 ||| G3:1.0 G3:0.5 F3:0.5 ||| 0.125
G3:1.0 G3:1.0 ||| E3:0.5 F3:0.5 G3:0.5 A3:0.5 ||| 0.25
G3:1.0 G3:1.0 ||| E3:1.0 E3:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| C3:0.5 D3:0.5 E3:1.0 ||| 0.166666666667
G3:1.0 G3:1.0 ||| C3:1.0 B2:1.0 ||| 0.0357142857143
G3:1.0 G3:1.0 ||| C3:0.5 D3:0.5 E3:0.5 F3:0.5 ||| 0.1875
G3:1.0 G3:1.0 ||| E3:1.0 G3:1.0 ||| 0.428571428571
G3:1.0 G3:1.0 ||| G3:0.5 F3:0.5 E3:0.5 D3:0.5 ||| 0.307692307692
G3:1.0 G3:1.0 ||| G2:1.0 C3:0.5 B2:0.5 ||| 0.4
G3:1.0 G3:1.0 ||| C3:0.5 B2:0.5 C3:1.0 ||| 0.454545454545
G3:1.0 G3:1.0 ||| F2:1.0 E2:1.0 ||| 0.166666666667
G3:1.0 G3:1.0 ||| G2:1.0 C2:1.0 ||| 0.125
G3:1.0 G3:1.0 ||| E3:0.5 F3:0.5 G3:0.5 F3:0.5 ||| 0.285714285714
G3:1.0 G3:1.0 ||| C3:1.0 G3:1.0 ||| 0.0416666666667
G3:1.0 G3:1.0 ||| F#3:1.0 G3:1.0 ||| 0.0204081632653
G3:1.0 G3:1.0 ||| G2:2.0 ||| 0.05
G3:1.0 G3:1.0 ||| E2:0.5 F2:0.5 G2:1.0 ||| 0.777777777778
G3:1.0 G3:1.0 ||| C3:1.0 E3:1.0 ||| 0.0666666666667
G3:1.0 G3:1.0 ||| G3:0.5 F3:0.5 E3:1.0 ||| 0.0740740740741
G3:1.0 G3:1.0 ||| E3:1.0 F3:0.5 E3:0.5 ||| 0.142857142857
G3:1.0 G3:1.0 ||| E2:1.0 F2:1.0 ||| 0.0909090909091
G3:1.0 G3:1.0 ||| C3:1.0 C3:0.5 D3:0.5 ||| 0.4
G3:1.0 G3:1.0 ||| G2:1.0 C3:0.5 D3:0.5 ||| 0.25
G3:1.0 G3:1.0 ||| F3:0.5 E3:0.5 D3:0.5 C3:0.5 ||| 0.235294117647
G3:1.0 G3:1.0 ||| E2:1.0 A2:1.0 ||| 0.2
G3:1.0 G3:1.0 ||| B2:1.0 C3:0.5 B2:0.5 ||| 0.2
G3:1.0 G3:1.0 ||| C3:1.0 D3:1.0 ||| 0.0135135135135
G3:1.0 G3:1.0 ||| B2:0.5 G2:0.5 C3:1.0 ||| 0.714285714286
G3:1.0 G3:1.0 ||| G3:1.0 B3:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| G2:1.0 B2:1.0 ||| 0.222222222222
G3:1.0 G3:1.0 ||| C3:1.0 E2:1.0 ||| 0.5
G3:1.0 G3:1.0 ||| C3:1.0 F3:0.5 E3:0.5 ||| 0.153846153846
G3:1.0 G3:1.0 ||| C3:1.0 C3:0.5 B2:0.5 ||| 0.25
G3:1.0 G3:1.0 ||| G3:1.0 G2:1.0 ||| 0.136363636364
G3:1.0 G3:1.0 ||| E3:1.0 C3:1.0 ||| 0.214285714286
G3:1.0 G3:1.0 ||| C3:1.0 C3:1.0 ||| 0.127659574468
G3:1.0 G3:1.0 ||| D3:0.5 C3:0.5 D3:1.0 ||| 0.142857142857
G3:1.0 G3:1.0 ||| G3:0.5 F3:0.5 E3:0.5 C3:0.5 ||| 0.0666666666667
G3:1.0 G3:1.0 ||| E3:1.0 D3:0.5 C3:0.5 ||| 0.2
G3:1.0 G3:1.0 ||| E3:0.5 D3:0.5 E3:0.5 C3:0.5 ||| 0.166666666667
G3:1.0 G3:1.0 ||| G2:1.0 G2:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| C3:0.5 B-2:0.5 A-2:0.5 G2:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| E3:0.5 D3:0.5 C3:1.0 ||| 0.291666666667
G3:1.0 G3:1.0 ||| G2:1.0 E2:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| C3:0.5 D3:0.5 E3:0.5 D3:0.5 ||| 0.5
G3:1.0 G3:1.0 ||| G3:0.5 F#3:0.5 E3:1.0 ||| 0.333333333333
G3:1.0 G3:1.0 ||| C3:1.0 G2:1.0 ||| 0.35
G3:1.0 G3:1.0 ||| B2:1.0 C3:1.0 ||| 0.5625
G3:1.0 G3:1.0 ||| D3:0.5 C3:0.5 B2:1.0 ||| 0.25
G3:1.0 G3:1.0 ||| E3:0.5 D3:0.5 C3:0.5 B2:0.5 ||| 0.454545454545
G3:1.0 G3:1.0 ||| G3:1.0 F3:0.5 E3:0.5 ||| 0.25
G3:1.0 G3:1.0 ||| G3:1.0 F3:1.0 ||| 0.03125
G3:1.0 G3:1.0 ||| E3:1.0 B2:1.0 ||| 0.444444444444
G3:1.0 G3:1.0 ||| C3:0.5 B2:0.5 C3:0.5 D3:0.5 ||| 0.333333333333
G3:1.0 G3:1.0 ||| D3:1.0 G3:1.0 ||| 0.027027027027
G3:1.0 G3:1.0 ||| G3:1.0 D3:1.0 ||| 0.0952380952381
G3:1.0 G3:1.0 ||| E3:0.5 F3:0.5 G3:1.0 ||| 0.105263157895
G3:1.0 G3:1.0 ||| G2:1.0 C3:1.0 ||| 0.333333333333
