G#3 ||| F4 ||| 0.0020366598778
A3 ||| D4 ||| 0.173039533377
A3 ||| C5 ||| 0.00691085003455
A3 ||| C4 ||| 0.220578345662
A2 ||| A3 ||| 0.00413223140496
A2 ||| B3 ||| 0.00152671755725
A2 ||| C4 ||| 0.000672494956288
E#3 ||| D#4 ||| 0.15
E#3 ||| E#4 ||| 0.2
E#3 ||| D4 ||| 0.00194426441996
E#3 ||| B#3 ||| 0.117647058824
A4 ||| G4 ||| 0.00036563071298
A4 ||| F#4 ||| 0.00712589073634
A4 ||| F5 ||| 0.142857142857
A4 ||| C#5 ||| 0.339622641509
A4 ||| F4 ||| 0.0081466395112
A4 ||| B4 ||| 0.0142984807864
A4 ||| A4 ||| 0.00945179584121
A4 ||| E5 ||| 0.157024793388
A4 ||| E4 ||| 0.00510576221736
A4 ||| D4 ||| 0.00324044069994
A4 ||| D5 ||| 0.135135135135
A4 ||| C5 ||| 0.166551485833
A4 ||| C4 ||| 0.00336247478144
B-4 ||| G4 ||| 0.00073126142596
B-4 ||| C#5 ||| 0.0188679245283
B-4 ||| E-5 ||| 0.222222222222
B-4 ||| E5 ||| 0.0413223140496
B-4 ||| D4 ||| 0.000648088139987
B-4 ||| D5 ||| 0.029484029484
B-4 ||| C5 ||| 0.00691085003455
C3 ||| G4 ||| 0.00073126142596
C3 ||| G3 ||| 0.082304526749
C3 ||| F4 ||| 0.0010183299389
C3 ||| B-3 ||| 0.0208333333333
C3 ||| A3 ||| 0.0537190082645
C3 ||| F3 ||| 0.142857142857
C3 ||| B3 ||| 0.00763358778626
C3 ||| E4 ||| 0.0036469730124
C3 ||| A-3 ||| 0.125
C3 ||| E3 ||| 0.5
C3 ||| C4 ||| 0.0262273032952
E4 ||| F4 ||| 0.0020366598778
E4 ||| G5 ||| 0.333333333333
E4 ||| G4 ||| 0.231078610603
E4 ||| F#4 ||| 0.0166270783848
E4 ||| C#5 ||| 0.169811320755
E4 ||| C#4 ||| 0.0140845070423
E4 ||| D5 ||| 0.031941031941
E4 ||| B4 ||| 0.127792672029
E4 ||| A3 ||| 0.00826446280992
E4 ||| G3 ||| 0.0082304526749
E4 ||| A4 ||| 0.195967233774
E4 ||| B-4 ||| 0.0845070422535
E4 ||| B3 ||| 0.00610687022901
E4 ||| E5 ||| 0.0826446280992
E4 ||| E4 ||| 0.016776075857
E4 ||| D4 ||| 0.00129617627997
E4 ||| C4 ||| 0.0053799596503
E4 ||| C5 ||| 0.157567380788
E4 ||| G#4 ||| 0.344827586207
A-3 ||| G4 ||| 0.00109689213894
A-3 ||| F4 ||| 0.0254582484725
A-3 ||| E-4 ||| 0.0646766169154
A-3 ||| B-3 ||| 0.0416666666667
A-3 ||| D-4 ||| 0.333333333333
A-3 ||| B3 ||| 0.00458015267176
A-3 ||| E4 ||| 0.00072939460248
A-3 ||| D4 ||| 0.0110174983798
A-3 ||| A-4 ||| 0.0243902439024
A-3 ||| C4 ||| 0.0100874243443
A-4 ||| F4 ||| 0.0050916496945
A-4 ||| E-4 ||| 0.0199004975124
A-4 ||| E4 ||| 0.00072939460248
A-4 ||| D4 ||| 0.00259235255995
A-4 ||| D5 ||| 0.00982800982801
A-4 ||| C5 ||| 0.00138217000691
C5 ||| B4 ||| 0.0017873100983
C5 ||| G5 ||| 0.333333333333
C5 ||| G4 ||| 0.00255941499086
C5 ||| F5 ||| 0.428571428571
C5 ||| E-5 ||| 0.111111111111
C5 ||| A4 ||| 0.00441083805923
C5 ||| E5 ||| 0.123966942149
C5 ||| D5 ||| 0.002457002457
C5 ||| C5 ||| 0.000691085003455
C4 ||| G4 ||| 0.238756855576
C4 ||| F#4 ||| 0.372921615202
C4 ||| B-3 ||| 0.0104166666667
C4 ||| A3 ||| 0.0743801652893
C4 ||| A4 ||| 0.230623818526
C4 ||| B-4 ||| 0.0422535211268
C4 ||| E5 ||| 0.115702479339
C4 ||| E4 ||| 0.363238512035
C4 ||| D#4 ||| 0.025
C4 ||| A-4 ||| 0.0975609756098
C4 ||| E3 ||| 0.166666666667
C4 ||| C4 ||| 0.0275722932078
C4 ||| E-5 ||| 0.111111111111
C4 ||| E-4 ||| 0.298507462687
C4 ||| G3 ||| 0.037037037037
C4 ||| F3 ||| 0.0714285714286
C4 ||| F4 ||| 0.276985743381
C4 ||| F5 ||| 0.285714285714
C4 ||| B4 ||| 0.0151921358356
C4 ||| C5 ||| 0.0635798203179
C4 ||| B3 ||| 0.0030534351145
C4 ||| D4 ||| 0.0401814646792
C4 ||| D5 ||| 0.017199017199
C#4 ||| G4 ||| 0.00511882998172
C#4 ||| F#4 ||| 0.00237529691211
C#4 ||| F4 ||| 0.0030549898167
C#4 ||| E#4 ||| 0.1
C#4 ||| G#4 ||| 0.00862068965517
C#4 ||| B-4 ||| 0.0352112676056
C#4 ||| E5 ||| 0.0247933884298
C#4 ||| E4 ||| 0.0123997082422
C#4 ||| A4 ||| 0.0176433522369
C#3 ||| E4 ||| 0.00072939460248
C#3 ||| A3 ||| 0.00413223140496
C#3 ||| G3 ||| 0.0082304526749
A#3 ||| E4 ||| 0.00145878920496
A#3 ||| D#4 ||| 0.225
A#3 ||| E#4 ||| 0.2
A#3 ||| F#4 ||| 0.00237529691211
A#3 ||| D4 ||| 0.00842514581983
E-4 ||| G4 ||| 0.0215722120658
E-4 ||| F4 ||| 0.0112016293279
E-4 ||| E-4 ||| 0.00497512437811
E-4 ||| E-5 ||| 0.222222222222
E-4 ||| B-3 ||| 0.0208333333333
E-4 ||| A4 ||| 0.0189035916824
E-4 ||| B-4 ||| 0.0950704225352
E-4 ||| A-4 ||| 0.430894308943
E-4 ||| C5 ||| 0.00138217000691
E-4 ||| C4 ||| 0.00134498991258
F#3 ||| F#4 ||| 0.00950118764846
F#3 ||| A3 ||| 0.0537190082645
F#3 ||| G3 ||| 0.00411522633745
F#3 ||| A4 ||| 0.00378071833648
F#3 ||| B3 ||| 0.0106870229008
F#3 ||| E4 ||| 0.00875273522976
F#3 ||| D#4 ||| 0.075
F#3 ||| D4 ||| 0.048606610499
F#3 ||| C4 ||| 0.0248823133826
D-4 ||| G4 ||| 0.00585009140768
D-4 ||| F4 ||| 0.0112016293279
D-4 ||| E-4 ||| 0.0199004975124
D-4 ||| B-4 ||| 0.00352112676056
D-4 ||| E4 ||| 0.00218818380744
D-4 ||| A-4 ||| 0.0731707317073
E-3 ||| G4 ||| 0.00036563071298
E-3 ||| G3 ||| 0.0329218106996
E-3 ||| E-4 ||| 0.0298507462687
E-3 ||| B-3 ||| 0.104166666667
E-3 ||| A3 ||| 0.0123966942149
E-3 ||| A-3 ||| 0.125
E-3 ||| D4 ||| 0.00453661697991
E-3 ||| C4 ||| 0.0127774041695
F#4 ||| F#4 ||| 0.00712589073634
F#4 ||| B4 ||| 0.011617515639
F#4 ||| A4 ||| 0.0302457466919
F#4 ||| B3 ||| 0.00152671755725
F#4 ||| D4 ||| 0.00388852883992
F#4 ||| D5 ||| 0.029484029484
F#4 ||| C5 ||| 0.0124395300622
F#4 ||| C4 ||| 0.000672494956288
D#4 ||| B4 ||| 0.0017873100983
D#4 ||| F#4 ||| 0.00237529691211
D#4 ||| B3 ||| 0.00152671755725
B#3 ||| E4 ||| 0.00145878920496
B#3 ||| D#4 ||| 0.125
B#3 ||| E#4 ||| 0.2
B#3 ||| B#3 ||| 0.117647058824
G3,G3 ||| E4 ||| 0.00072939460248
F3 ||| G4 ||| 0.00036563071298
F3 ||| G3 ||| 0.0576131687243
F3 ||| E-4 ||| 0.0248756218905
F3 ||| F4 ||| 0.0152749490835
F3 ||| B4 ||| 0.00446827524576
F3 ||| B-3 ||| 0.135416666667
F3 ||| A3 ||| 0.285123966942
F3 ||| A4 ||| 0.00567107750473
F3 ||| B3 ||| 0.253435114504
F3 ||| E4 ||| 0.00510576221736
F3 ||| A-3 ||| 0.5
F3 ||| D4 ||| 0.0570317563189
F3 ||| C4 ||| 0.110961667787
F4 ||| B4 ||| 0.217158176944
F4 ||| G4 ||| 0.0303473491773
F4 ||| F4 ||| 0.0224032586558
F4 ||| D5 ||| 0.135135135135
F4 ||| E-5 ||| 0.111111111111
F4 ||| G#4 ||| 0.0344827586207
F4 ||| B-4 ||| 0.288732394366
F4 ||| E5 ||| 0.00826446280992
F4 ||| D4 ||| 0.0136098509397
F4 ||| C4 ||| 0.00605245460659
F4 ||| A-4 ||| 0.325203252033
F4 ||| C5 ||| 0.125086385625
F4 ||| A4 ||| 0.185255198488
D#3 ||| A#3 ||| 0.111111111111
D#3 ||| D#4 ||| 0.05
D#3 ||| B#3 ||| 0.176470588235
B4 ||| G5 ||| 0.333333333333
B4 ||| G4 ||| 0.00219378427788
B4 ||| F#4 ||| 0.00475059382423
B4 ||| F4 ||| 0.0010183299389
B4 ||| B4 ||| 0.00268096514745
B4 ||| G#4 ||| 0.00862068965517
B4 ||| E5 ||| 0.0165289256198
B4 ||| E4 ||| 0.00218818380744
B4 ||| D4 ||| 0.00129617627997
B4 ||| D5 ||| 0.046683046683
R ||| A3 ||| 0.00413223140496
R ||| B3 ||| 0.00152671755725
R ||| D4 ||| 0.000648088139987
R ||| B-4 ||| 0.00352112676056
R ||| C4 ||| 0.000672494956288
E3 ||| G4 ||| 0.00255941499086
E3 ||| F#4 ||| 0.00237529691211
E3 ||| C#4 ||| 0.0985915492958
E3 ||| A3 ||| 0.173553719008
E3 ||| B-3 ||| 0.0520833333333
E3 ||| G#3 ||| 0.5
E3 ||| G3 ||| 0.506172839506
E3 ||| A4 ||| 0.00378071833648
E3 ||| B-4 ||| 0.00352112676056
E3 ||| B3 ||| 0.0763358778626
E3 ||| E4 ||| 0.019693654267
E3 ||| D4 ||| 0.0187945560596
E3 ||| E3 ||| 0.333333333333
E3 ||| C4 ||| 0.127774041695
B2 ||| E4 ||| 0.00072939460248
B2 ||| G#3 ||| 0.333333333333
B2 ||| G3 ||| 0.00411522633745
B2 ||| D4 ||| 0.000648088139987
B3 ||| F4 ||| 0.124236252546
B3 ||| G4 ||| 0.150274223035
B3 ||| F#4 ||| 0.0641330166271
B3 ||| C#4 ||| 0.0140845070423
B3 ||| A3 ||| 0.0123966942149
B3 ||| D5 ||| 0.036855036855
B3 ||| B4 ||| 0.0241286863271
B3 ||| G#3 ||| 0.166666666667
B3 ||| F3 ||| 0.142857142857
B3 ||| G3 ||| 0.0164609053498
B3 ||| A4 ||| 0.0195337114052
B3 ||| B3 ||| 0.00916030534351
B3 ||| E5 ||| 0.0578512396694
B3 ||| E4 ||| 0.111597374179
B3 ||| D#4 ||| 0.075
B3 ||| C4 ||| 0.00403496973773
B3 ||| D4 ||| 0.251458198315
B3 ||| C5 ||| 0.000691085003455
B3 ||| G#4 ||| 0.379310344828
D4 ||| E-5 ||| 0.111111111111
D4 ||| G4 ||| 0.212797074954
D4 ||| F#4 ||| 0.342042755344
D4 ||| F5 ||| 0.142857142857
D4 ||| F4 ||| 0.258655804481
D4 ||| B4 ||| 0.202859696157
D4 ||| D5 ||| 0.100737100737
D4 ||| A#3 ||| 0.111111111111
D4 ||| E-4 ||| 0.00497512437811
D4 ||| A3 ||| 0.0206611570248
D4 ||| G#4 ||| 0.224137931034
D4 ||| B-4 ||| 0.0950704225352
D4 ||| B3 ||| 0.0106870229008
D4 ||| E5 ||| 0.0330578512397
D4 ||| E4 ||| 0.0240700218818
D4 ||| D4 ||| 0.0194426441996
D4 ||| B#3 ||| 0.0588235294118
D4 ||| A-4 ||| 0.0325203252033
D4 ||| C5 ||| 0.0573600552868
D4 ||| A4 ||| 0.197857592943
D5 ||| E5 ||| 0.00826446280992
D5 ||| B4 ||| 0.000893655049151
D5 ||| A4 ||| 0.000630119722747
D3 ||| G4 ||| 0.0018281535649
D3 ||| G3 ||| 0.185185185185
D3 ||| F4 ||| 0.0061099796334
D3 ||| B-3 ||| 0.15625
D3 ||| A3 ||| 0.103305785124
D3 ||| F3 ||| 0.357142857143
D3 ||| A4 ||| 0.000630119722747
D3 ||| B3 ||| 0.12213740458
D3 ||| E4 ||| 0.00072939460248
D3 ||| A-3 ||| 0.25
D3 ||| D4 ||| 0.0233311730395
D3 ||| C4 ||| 0.0201748486886
