G#3 ||| F4 ||| 0.0142857142857
R ||| C6 ||| 0.00294406280667
R ||| C5 ||| 0.000281610813855
R ||| F5 ||| 0.00159404888417
D-4 ||| G5 ||| 0.000419991600168
D-5 ||| G5 ||| 0.000419991600168
G3 ||| F4 ||| 0.152380952381
G3 ||| G5 ||| 0.00419991600168
G3 ||| G4 ||| 0.0750893921335
G3 ||| F#4 ||| 0.04
G3 ||| F5 ||| 0.00637619553666
G3 ||| C#4 ||| 0.333333333333
G3 ||| B4 ||| 0.0276679841897
G3 ||| A4 ||| 0.0190114068441
G3 ||| B-4 ||| 0.0645161290323
G3 ||| E5 ||| 0.0131707317073
G3 ||| E4 ||| 0.304659498208
G3 ||| D4 ||| 0.270833333333
G3 ||| D5 ||| 0.00537371763556
G3 ||| C5 ||| 0.0535060546325
G3 ||| C4 ||| 0.0526315789474
A-3 ||| C5 ||| 0.000281610813855
F3 ||| G4 ||| 0.00834326579261
F3 ||| F4 ||| 0.047619047619
F3 ||| F5 ||| 0.00265674814028
F3 ||| B4 ||| 0.00570926657883
F3 ||| A4 ||| 0.0171102661597
F3 ||| B-4 ||| 0.0322580645161
F3 ||| E5 ||| 0.000243902439024
F3 ||| E4 ||| 0.010752688172
F3 ||| D4 ||| 0.3125
F3 ||| D5 ||| 0.000977039570103
F3 ||| C5 ||| 0.00112644325542
F4 ||| G5 ||| 0.0520789584208
F4 ||| G4 ||| 0.00715137067938
F4 ||| F4 ||| 0.0047619047619
F4 ||| F5 ||| 0.122210414453
F4 ||| F6 ||| 0.0222222222222
F4 ||| C#5 ||| 0.030303030303
F4 ||| B4 ||| 0.0838823012736
F4 ||| B5 ||| 0.0558882235529
F4 ||| A5 ||| 0.138434579439
F4 ||| A4 ||| 0.0104562737643
F4 ||| B-4 ||| 0.0645161290323
F4 ||| B-5 ||| 0.125
F4 ||| E5 ||| 0.0173170731707
F4 ||| G#5 ||| 0.0487804878049
F4 ||| D5 ||| 0.198583292623
F4 ||| D6 ||| 0.00248756218905
F4 ||| C6 ||| 0.0157016683023
F4 ||| C5 ||| 0.0791326386933
F5 ||| D6 ||| 0.0273631840796
F5 ||| B5 ||| 0.0179640718563
F5 ||| A5 ||| 0.00467289719626
F5 ||| C6 ||| 0.0107948969578
B4 ||| G6 ||| 0.5
B4 ||| G5 ||| 0.116337673247
B4 ||| G4 ||| 0.00119189511323
B4 ||| F#5 ||| 0.088785046729
B4 ||| F6 ||| 0.0888888888889
B4 ||| E6 ||| 0.138528138528
B4 ||| D5 ||| 0.00928187591597
B4 ||| B5 ||| 0.106786427146
B4 ||| A5 ||| 0.0584112149533
B4 ||| D6 ||| 0.3407960199
B4 ||| E5 ||| 0.0141463414634
B4 ||| G#5 ||| 0.569105691057
B4 ||| D#5 ||| 0.027027027027
B4 ||| C6 ||| 0.0510304219823
B4 ||| F5 ||| 0.0233793836344
E3 ||| G5 ||| 0.000419991600168
E3 ||| G4 ||| 0.0226460071514
E3 ||| F4 ||| 0.0047619047619
E3 ||| C#4 ||| 0.666666666667
E3 ||| D5 ||| 0.000488519785051
E3 ||| B4 ||| 0.00131752305665
E3 ||| G#4 ||| 0.0123456790123
E3 ||| E4 ||| 0.0286738351254
E3 ||| D4 ||| 0.0416666666667
E3 ||| C4 ||| 0.947368421053
E3 ||| C5 ||| 0.00225288651084
E3 ||| A4 ||| 0.0142585551331
B3 ||| G5 ||| 0.0130197396052
B3 ||| G4 ||| 0.390941597139
B3 ||| F#4 ||| 0.26
B3 ||| F#5 ||| 0.00700934579439
B3 ||| F5 ||| 0.0270988310308
B3 ||| F4 ||| 0.1
B3 ||| D5 ||| 0.130923302394
B3 ||| B4 ||| 0.0904699165569
B3 ||| B5 ||| 0.000998003992016
B3 ||| A5 ||| 0.0017523364486
B3 ||| G#4 ||| 0.654320987654
B3 ||| E5 ||| 0.06
B3 ||| E4 ||| 0.0931899641577
B3 ||| D#5 ||| 0.108108108108
B3 ||| C5 ||| 0.0256265840608
B3 ||| A4 ||| 0.0584600760456
D4 ||| G5 ||| 0.155396892062
D4 ||| G4 ||| 0.0858164481526
D4 ||| F4 ||| 0.0714285714286
D4 ||| F#5 ||| 0.11214953271
D4 ||| F5 ||| 0.185972369819
D4 ||| C#5 ||| 0.0606060606061
D4 ||| E4 ||| 0.00358422939068
D4 ||| B4 ||| 0.364075537989
D4 ||| B5 ||| 0.0109780439122
D4 ||| A5 ||| 0.0181074766355
D4 ||| G#4 ||| 0.191358024691
D4 ||| B-4 ||| 0.451612903226
D4 ||| B-5 ||| 0.125
D4 ||| E5 ||| 0.0573170731707
D4 ||| G#5 ||| 0.0487804878049
D4 ||| D4 ||| 0.0208333333333
D4 ||| D5 ||| 0.139716658525
D4 ||| D6 ||| 0.00248756218905
D4 ||| C6 ||| 0.00294406280667
D4 ||| C5 ||| 0.0597014925373
D4 ||| A4 ||| 0.195342205323
D5 ||| G6 ||| 0.333333333333
D5 ||| G5 ||| 0.0138597228055
D5 ||| D5 ||| 0.000732779677577
D5 ||| F#5 ||| 0.00467289719626
D5 ||| F6 ||| 0.222222222222
D5 ||| B5 ||| 0.192614770459
D5 ||| A5 ||| 0.0589953271028
D5 ||| D6 ||| 0.10447761194
D5 ||| B-5 ||| 0.075
D5 ||| E5 ||| 0.000487804878049
D5 ||| G#5 ||| 0.0569105691057
D5 ||| E6 ||| 0.030303030303
D5 ||| C6 ||| 0.0441609421001
D5 ||| F5 ||| 0.00531349628055
D3 ||| G4 ||| 0.0131108462455
D3 ||| F4 ||| 0.0047619047619
D3 ||| B4 ||| 0.00219587176109
D3 ||| F#4 ||| 0.02
D3 ||| D4 ||| 0.125
D3 ||| D5 ||| 0.000244259892526
