G#5 ||| F5 ||| 0.0137221269297
A5 ||| G4 ||| 0.000819448238186
A5 ||| F#4 ||| 0.00776397515528
A5 ||| F#5 ||| 0.481481481481
A5 ||| C#5 ||| 0.214689265537
A5 ||| F4 ||| 0.00849858356941
A5 ||| D5 ||| 0.119649805447
A5 ||| E-5 ||| 0.625
A5 ||| R ||| 0.00255102040816
A5 ||| A5 ||| 0.0367647058824
A5 ||| A4 ||| 0.021978021978
A5 ||| B-4 ||| 0.0316742081448
A5 ||| E4 ||| 0.00229357798165
A5 ||| E5 ||| 0.198247535597
A5 ||| G#5 ||| 0.027397260274
A5 ||| D#5 ||| 0.253012048193
A5 ||| C5 ||| 0.118495620814
A5 ||| F5 ||| 0.337907375643
A4 ||| F4 ||| 0.284230406043
A4 ||| G4 ||| 0.0554493307839
A4 ||| F#4 ||| 0.416149068323
A4 ||| C#5 ||| 0.0112994350282
A4 ||| C#4 ||| 0.24358974359
A4 ||| D5 ||| 0.00243190661479
A4 ||| B4 ||| 0.00240549828179
A4 ||| E-4 ||| 0.75
A4 ||| A3 ||| 0.278481012658
A4 ||| R ||| 0.00255102040816
A4 ||| G#4 ||| 0.0315217391304
A4 ||| B3 ||| 0.0359281437126
A4 ||| E5 ||| 0.00109529025192
A4 ||| E4 ||| 0.324770642202
A4 ||| D#4 ||| 0.428571428571
A4 ||| C4 ||| 0.306976744186
A4 ||| D4 ||| 0.168635875403
A4 ||| C5 ||| 0.00206079340546
A4 ||| A4 ||| 0.046904315197
B-4 ||| G4 ||| 0.00491668942912
B-4 ||| F4 ||| 0.0028328611898
B-4 ||| F#4 ||| 0.00155279503106
B-4 ||| A4 ||| 0.00134012329134
B-4 ||| B-4 ||| 0.00452488687783
B-4 ||| E4 ||| 0.000917431192661
B-4 ||| D4 ||| 0.00214822771214
B-5 ||| G5 ||| 0.0095087163233
B-5 ||| G4 ||| 0.000819448238186
B-5 ||| F4 ||| 0.00188857412653
B-5 ||| F5 ||| 0.00514579759863
B-5 ||| E-5 ||| 0.125
B-5 ||| E5 ||| 0.00383351588171
B-5 ||| D5 ||| 0.0034046692607
B-5 ||| C5 ||| 0.00206079340546
E5 ||| G4 ||| 0.212510243103
E5 ||| F#4 ||| 0.0372670807453
E5 ||| C#5 ||| 0.485875706215
E5 ||| F4 ||| 0.0245514636449
E5 ||| D5 ||| 0.105058365759
E5 ||| B4 ||| 0.179381443299
E5 ||| C4 ||| 0.0441860465116
E5 ||| A3 ||| 0.0126582278481
E5 ||| R ||| 0.015306122449
E5 ||| G#4 ||| 0.175
E5 ||| B-4 ||| 0.280542986425
E5 ||| A#4 ||| 1.0
E5 ||| E5 ||| 0.0372398685652
E5 ||| E4 ||| 0.0518348623853
E5 ||| D4 ||| 0.00859291084855
E5 ||| D#5 ||| 0.0120481927711
E5 ||| C5 ||| 0.390777949511
E5 ||| A4 ||| 0.132940230501
E4 ||| G4 ||| 0.000819448238186
E4 ||| G3 ||| 0.153846153846
E4 ||| C#4 ||| 0.5
E4 ||| B-3 ||| 0.142857142857
E4 ||| A3 ||| 0.0886075949367
E4 ||| B3 ||| 0.383233532934
E4 ||| E4 ||| 0.0119266055046
E4 ||| D4 ||| 0.0665950590763
E4 ||| C4 ||| 0.248837209302
D#5 ||| B4 ||| 0.0085910652921
D#5 ||| F#4 ||| 0.00465838509317
D#5 ||| G#4 ||| 0.00217391304348
D#5 ||| C5 ||| 0.000515198351365
D#5 ||| A4 ||| 0.00134012329134
C6 ||| B4 ||| 0.000687285223368
C6 ||| G5 ||| 0.231378763867
C6 ||| G4 ||| 0.000819448238186
C6 ||| F#5 ||| 0.195767195767
C6 ||| D5 ||| 0.0471789883268
C6 ||| E-5 ||| 0.125
C6 ||| B5 ||| 0.0909090909091
C6 ||| R ||| 0.00510204081633
C6 ||| A5 ||| 0.4375
C6 ||| A4 ||| 0.000536049316537
C6 ||| E5 ||| 0.246987951807
C6 ||| G#5 ||| 0.041095890411
C6 ||| D#5 ||| 0.0240963855422
C6 ||| C6 ||| 0.181818181818
C6 ||| C5 ||| 0.0144255538382
C6 ||| F5 ||| 0.109777015437
C5 ||| G4 ||| 0.300191204589
C5 ||| F#4 ||| 0.197204968944
C5 ||| F5 ||| 0.00343053173242
C5 ||| D4 ||| 0.0343716433942
C5 ||| F4 ||| 0.128423040604
C5 ||| D5 ||| 0.00291828793774
C5 ||| B4 ||| 0.0639175257732
C5 ||| E-4 ||| 0.25
C5 ||| A3 ||| 0.0253164556962
C5 ||| R ||| 0.00510204081633
C5 ||| G#4 ||| 0.0467391304348
C5 ||| B-4 ||| 0.122171945701
C5 ||| E5 ||| 0.000547645125958
C5 ||| E4 ||| 0.238990825688
C5 ||| D#4 ||| 0.142857142857
C5 ||| C4 ||| 0.0767441860465
C5 ||| A-4 ||| 0.2
C5 ||| C5 ||| 0.0391550747038
C5 ||| A4 ||| 0.31894934334
C4 ||| A3 ||| 0.0253164556962
C4 ||| G3 ||| 0.653846153846
C#5 ||| E4 ||| 0.00412844036697
C#5 ||| G4 ||| 0.00218519530183
C#5 ||| A4 ||| 0.0042883945323
C#4 ||| B-3 ||| 0.142857142857
C#4 ||| A3 ||| 0.0126582278481
C#4 ||| G3 ||| 0.0384615384615
C#6 ||| E5 ||| 0.00492880613363
C#6 ||| G5 ||| 0.00158478605388
E-5 ||| C5 ||| 0.000257599175683
R ||| R ||| 0.915816326531
R ||| C5 ||| 0.000515198351365
E6 ||| G5 ||| 0.179080824089
E6 ||| F#5 ||| 0.037037037037
E6 ||| C#5 ||| 0.0112994350282
E6 ||| B5 ||| 0.30303030303
E6 ||| A5 ||| 0.161764705882
E6 ||| B-5 ||| 0.333333333333
E6 ||| E5 ||| 0.0147864184009
E6 ||| G#5 ||| 0.150684931507
E6 ||| D5 ||| 0.00145914396887
E6 ||| C6 ||| 0.818181818182
E6 ||| C5 ||| 0.00206079340546
E6 ||| F5 ||| 0.00514579759863
F4 ||| F4 ||| 0.0028328611898
F4 ||| C#4 ||| 0.0512820512821
F4 ||| A3 ||| 0.164556962025
F4 ||| B3 ||| 0.059880239521
F4 ||| E4 ||| 0.0174311926606
F4 ||| D4 ||| 0.129967776584
F4 ||| C4 ||| 0.106976744186
F5 ||| G4 ||| 0.0316853318765
F5 ||| F4 ||| 0.0434372049103
F5 ||| F5 ||| 0.00686106346484
F5 ||| C#5 ||| 0.0734463276836
F5 ||| D5 ||| 0.212062256809
F5 ||| B4 ||| 0.0903780068729
F5 ||| A3 ||| 0.0126582278481
F5 ||| R ||| 0.00765306122449
F5 ||| G#4 ||| 0.0119565217391
F5 ||| B-4 ||| 0.108597285068
F5 ||| E5 ||| 0.0345016429354
F5 ||| E4 ||| 0.00183486238532
F5 ||| D4 ||| 0.0118152524168
F5 ||| C4 ||| 0.0279069767442
F5 ||| A-4 ||| 0.6
F5 ||| C5 ||| 0.128799587841
F5 ||| A4 ||| 0.1053336907
F6 ||| G5 ||| 0.026941362916
F6 ||| F5 ||| 0.0188679245283
F6 ||| B5 ||| 0.030303030303
F6 ||| A5 ||| 0.0588235294118
F6 ||| B-5 ||| 0.666666666667
F6 ||| E5 ||| 0.00164293537788
F6 ||| D5 ||| 0.00291828793774
F6 ||| C5 ||| 0.000772797527048
B4 ||| F4 ||| 0.191690273843
B4 ||| G4 ||| 0.124556132204
B4 ||| F#4 ||| 0.141304347826
B4 ||| C#4 ||| 0.0128205128205
B4 ||| D5 ||| 0.00145914396887
B4 ||| B4 ||| 0.0137457044674
B4 ||| G#3 ||| 0.333333333333
B4 ||| G#4 ||| 0.579347826087
B4 ||| B3 ||| 0.107784431138
B4 ||| E5 ||| 0.00109529025192
B4 ||| E4 ||| 0.12247706422
B4 ||| D#4 ||| 0.142857142857
B4 ||| C4 ||| 0.0116279069767
B4 ||| D4 ||| 0.176154672395
B4 ||| C5 ||| 0.00103039670273
B4 ||| A4 ||| 0.0970249262932
B5 ||| G5 ||| 0.239302694136
B5 ||| G4 ||| 0.000546298825458
B5 ||| F#5 ||| 0.126984126984
B5 ||| C#5 ||| 0.0225988700565
B5 ||| D5 ||| 0.159046692607
B5 ||| B4 ||| 0.00927835051546
B5 ||| B5 ||| 0.030303030303
B5 ||| A5 ||| 0.0882352941176
B5 ||| A4 ||| 0.000268024658269
B5 ||| E5 ||| 0.140744797371
B5 ||| G#5 ||| 0.616438356164
B5 ||| D#5 ||| 0.0722891566265
B5 ||| C5 ||| 0.00231839258114
B5 ||| F5 ||| 0.250428816467
D6 ||| G5 ||| 0.18383518225
D6 ||| F#5 ||| 0.116402116402
D6 ||| B5 ||| 0.545454545455
D6 ||| A5 ||| 0.216911764706
D6 ||| E5 ||| 0.0246440306681
D6 ||| G#5 ||| 0.164383561644
D6 ||| D5 ||| 0.0301556420233
D6 ||| C5 ||| 0.000772797527048
D6 ||| F5 ||| 0.159519725557
D4 ||| F3 ||| 1.0
D4 ||| G3 ||| 0.153846153846
D4 ||| C#4 ||| 0.0384615384615
D4 ||| A3 ||| 0.316455696203
D4 ||| B-3 ||| 0.285714285714
D4 ||| G#3 ||| 0.666666666667
D4 ||| B3 ||| 0.173652694611
D4 ||| D4 ||| 0.00751879699248
D4 ||| C4 ||| 0.053488372093
D5 ||| G5 ||| 0.00158478605388
D5 ||| G4 ||| 0.204862059547
D5 ||| F#4 ||| 0.133540372671
D5 ||| F5 ||| 0.00343053173242
D5 ||| C#5 ||| 0.00564971751412
D5 ||| F4 ||| 0.217186024551
D5 ||| D5 ||| 0.0325875486381
D5 ||| B4 ||| 0.424742268041
D5 ||| B-3 ||| 0.142857142857
D5 ||| R ||| 0.0102040816327
D5 ||| G#4 ||| 0.153260869565
D5 ||| B-4 ||| 0.176470588235
D5 ||| B3 ||| 0.0059880239521
D5 ||| E4 ||| 0.0247706422018
D5 ||| D4 ||| 0.0601503759398
D5 ||| C4 ||| 0.00232558139535
D5 ||| A-4 ||| 0.2
D5 ||| C5 ||| 0.119268418341
D5 ||| A4 ||| 0.227820959528
