G#5 ||| F4 ||| 0.00290697674419
A4 ||| C#4 ||| 0.546218487395
A4 ||| F3 ||| 0.315789473684
A4 ||| A3 ||| 0.186119873817
A4 ||| R ||| 0.00503778337531
A4 ||| B-3 ||| 0.077519379845
A4 ||| G#3 ||| 0.0246305418719
A4 ||| F#3 ||| 0.425531914894
A4 ||| G3 ||| 0.0663349917081
A4 ||| A4 ||| 0.00215053763441
A4 ||| B3 ||| 0.0687534935718
A4 ||| E4 ||| 0.0426944971537
A4 ||| D#4 ||| 0.0470588235294
A4 ||| D4 ||| 0.127600124185
A4 ||| E3 ||| 0.30612244898
A4 ||| C4 ||| 0.259675405743
B-4 ||| G4 ||| 0.000799147575919
B-4 ||| G3 ||| 0.00331674958541
B-4 ||| E-4 ||| 0.0606060606061
B-4 ||| F4 ||| 0.000968992248062
B-4 ||| B-3 ||| 0.015503875969
B-4 ||| F3 ||| 0.00877192982456
B-4 ||| E4 ||| 0.000711574952562
B-4 ||| D4 ||| 0.00434647624961
B-4 ||| C4 ||| 0.000624219725343
B-5 ||| G4 ||| 0.00293020777837
B-5 ||| F4 ||| 0.00242248062016
B-5 ||| E-4 ||| 0.030303030303
B-5 ||| E5 ||| 0.00393700787402
B-5 ||| E4 ||| 0.000711574952562
B-5 ||| D4 ||| 0.00155231294629
B-5 ||| D5 ||| 0.00652173913043
B-5 ||| C5 ||| 0.00849858356941
B-5 ||| C4 ||| 0.000624219725343
E5 ||| G#3 ||| 0.0295566502463
E5 ||| G#4 ||| 0.290969899666
E5 ||| G4 ||| 0.330580713905
E5 ||| F#4 ||| 0.0806451612903
E5 ||| B-3 ||| 0.15503875969
E5 ||| A3 ||| 0.0504731861199
E5 ||| A4 ||| 0.189247311828
E5 ||| B-4 ||| 0.229166666667
E5 ||| E5 ||| 0.00787401574803
E5 ||| E4 ||| 0.127609108159
E5 ||| D#4 ||| 0.0117647058824
E5 ||| C5 ||| 0.0594900849858
E5 ||| C4 ||| 0.256866416979
E5 ||| C#5 ||| 0.1
E5 ||| C#4 ||| 0.294117647059
E5 ||| C3 ||| 0.4
E5 ||| R ||| 0.0151133501259
E5 ||| G3 ||| 0.089552238806
E5 ||| F3 ||| 0.00877192982456
E5 ||| F4 ||| 0.0343992248062
E5 ||| B4 ||| 0.0602910602911
E5 ||| B3 ||| 0.137506987144
E5 ||| D4 ||| 0.0729587084756
E5 ||| D5 ||| 0.00434782608696
E4 ||| F#3 ||| 0.0425531914894
E4 ||| G3 ||| 0.14096185738
E4 ||| C#4 ||| 0.00420168067227
E4 ||| A3 ||| 0.0709779179811
E4 ||| B-3 ||| 0.0077519379845
E4 ||| G#3 ||| 0.23645320197
E4 ||| F3 ||| 0.0263157894737
E4 ||| B3 ||| 0.0145332588038
E4 ||| D4 ||| 0.000310462589258
E4 ||| E3 ||| 0.0816326530612
E4 ||| C4 ||| 0.0043695380774
D#5 ||| G4 ||| 0.000266382525306
D#5 ||| F#4 ||| 0.0483870967742
D#5 ||| A4 ||| 0.00258064516129
D#5 ||| B4 ||| 0.0010395010395
D#5 ||| G#4 ||| 0.00334448160535
D#5 ||| B3 ||| 0.00223588596982
D#5 ||| E4 ||| 0.000237191650854
D#5 ||| C4 ||| 0.000624219725343
C6 ||| B4 ||| 0.0540540540541
C6 ||| G4 ||| 0.0599360681939
C6 ||| F#4 ||| 0.0483870967742
C6 ||| F#5 ||| 1.0
C6 ||| F5 ||| 0.229166666667
C6 ||| F4 ||| 0.0077519379845
C6 ||| D5 ||| 0.0978260869565
C6 ||| E-5 ||| 0.571428571429
C6 ||| C4 ||| 0.00187265917603
C6 ||| R ||| 0.00755667506297
C6 ||| A4 ||| 0.144086021505
C6 ||| B-4 ||| 0.0416666666667
C6 ||| E5 ||| 0.484251968504
C6 ||| E4 ||| 0.00806451612903
C6 ||| D4 ||| 0.000931387767774
C6 ||| D#5 ||| 1.0
C6 ||| C5 ||| 0.113314447592
C6 ||| G#4 ||| 0.0334448160535
C5 ||| G#3 ||| 0.0443349753695
C5 ||| G#4 ||| 0.0200668896321
C5 ||| G4 ||| 0.0383590836441
C5 ||| F#4 ||| 0.110599078341
C5 ||| B-3 ||| 0.116279069767
C5 ||| A3 ||| 0.251577287066
C5 ||| A4 ||| 0.0215053763441
C5 ||| E4 ||| 0.386385199241
C5 ||| A-3 ||| 1.0
C5 ||| A-4 ||| 0.5
C5 ||| C5 ||| 0.0028328611898
C5 ||| C4 ||| 0.159488139825
C5 ||| E-4 ||| 0.606060606061
C5 ||| R ||| 0.00251889168766
C5 ||| G3 ||| 0.315091210614
C5 ||| D#4 ||| 0.0235294117647
C5 ||| E3 ||| 0.0816326530612
C5 ||| F3 ||| 0.0350877192982
C5 ||| F4 ||| 0.136143410853
C5 ||| F#3 ||| 0.127659574468
C5 ||| B3 ||| 0.0508664058133
C5 ||| D4 ||| 0.0658180689227
C4 ||| G3 ||| 0.0016583747927
C4 ||| E3 ||| 0.183673469388
C#5 ||| E4 ||| 0.00498102466793
C#5 ||| A3 ||| 0.00473186119874
C#5 ||| G4 ||| 0.000799147575919
C#5 ||| F4 ||| 0.000484496124031
C#5 ||| D4 ||| 0.000620925178516
C#4 ||| G3 ||| 0.0016583747927
C#4 ||| E3 ||| 0.0204081632653
C#6 ||| E5 ||| 0.00393700787402
C#6 ||| A4 ||| 0.00387096774194
E-5 ||| A4 ||| 0.000430107526882
R ||| E4 ||| 0.000237191650854
R ||| R ||| 0.904282115869
R ||| A4 ||| 0.000430107526882
E6 ||| G5 ||| 0.428571428571
E6 ||| G4 ||| 0.00532765050613
E6 ||| C#5 ||| 0.05
E6 ||| B4 ||| 0.033264033264
E6 ||| G#4 ||| 0.00334448160535
E6 ||| B-4 ||| 0.111111111111
E6 ||| E5 ||| 0.0354330708661
E6 ||| D5 ||| 0.0152173913043
E6 ||| C5 ||| 0.112370160529
E6 ||| A4 ||| 0.00989247311828
F4 ||| F3 ||| 0.0877192982456
F4 ||| G3 ||| 0.0530679933665
F4 ||| A3 ||| 0.0796529968454
F4 ||| B-3 ||| 0.0542635658915
F4 ||| G#3 ||| 0.0147783251232
F4 ||| B3 ||| 0.0117384013415
F4 ||| C3 ||| 0.4
F4 ||| F4 ||| 0.000484496124031
F4 ||| D4 ||| 0.00465693883887
F4 ||| D3 ||| 0.0322580645161
F4 ||| E3 ||| 0.0102040816327
F4 ||| C4 ||| 0.00499375780275
F5 ||| F4 ||| 0.111434108527
F5 ||| G4 ||| 0.0748534896111
F5 ||| F#4 ||| 0.00230414746544
F5 ||| E-4 ||| 0.030303030303
F5 ||| C#4 ||| 0.046218487395
F5 ||| F3 ||| 0.0438596491228
F5 ||| D5 ||| 0.0217391304348
F5 ||| B4 ||| 0.045738045738
F5 ||| B-3 ||| 0.015503875969
F5 ||| A3 ||| 0.0276025236593
F5 ||| R ||| 0.00755667506297
F5 ||| G3 ||| 0.0199004975124
F5 ||| G#4 ||| 0.0200668896321
F5 ||| B-4 ||| 0.0763888888889
F5 ||| B3 ||| 0.0285075461151
F5 ||| E4 ||| 0.0173149905123
F5 ||| D4 ||| 0.10866190624
F5 ||| C4 ||| 0.0889513108614
F5 ||| C5 ||| 0.0377714825307
F5 ||| A4 ||| 0.185376344086
F6 ||| G4 ||| 0.00106553010123
F6 ||| F4 ||| 0.000484496124031
F6 ||| B4 ||| 0.004158004158
F6 ||| A4 ||| 0.00344086021505
F6 ||| D5 ||| 0.0217391304348
F6 ||| C5 ||| 0.0169971671388
B4 ||| F4 ||| 0.0925387596899
B4 ||| G4 ||| 0.00985615343633
B4 ||| F#4 ||| 0.0622119815668
B4 ||| C#4 ||| 0.0126050420168
B4 ||| F3 ||| 0.114035087719
B4 ||| A3 ||| 0.0686119873817
B4 ||| D3 ||| 0.161290322581
B4 ||| G#3 ||| 0.581280788177
B4 ||| F#3 ||| 0.31914893617
B4 ||| G3 ||| 0.10447761194
B4 ||| G#4 ||| 0.0100334448161
B4 ||| B3 ||| 0.115148127446
B4 ||| C3 ||| 0.2
B4 ||| E4 ||| 0.140891840607
B4 ||| D#4 ||| 0.129411764706
B4 ||| C4 ||| 0.0212234706617
B4 ||| D4 ||| 0.257373486495
B4 ||| E3 ||| 0.030612244898
B4 ||| A4 ||| 0.00129032258065
B5 ||| G4 ||| 0.0551411827384
B5 ||| F#4 ||| 0.0783410138249
B5 ||| F5 ||| 0.375
B5 ||| C#5 ||| 0.15
B5 ||| F4 ||| 0.0271317829457
B5 ||| B4 ||| 0.111226611227
B5 ||| G#4 ||| 0.471571906355
B5 ||| B3 ||| 0.000558971492454
B5 ||| E5 ||| 0.251968503937
B5 ||| E4 ||| 0.00664136622391
B5 ||| D4 ||| 0.00341508848184
B5 ||| D5 ||| 0.419565217391
B5 ||| C5 ||| 0.0236071765817
B5 ||| A4 ||| 0.0490322580645
D6 ||| G4 ||| 0.00639318060735
D6 ||| F#4 ||| 0.0115207373272
D6 ||| F5 ||| 0.229166666667
D6 ||| B4 ||| 0.142411642412
D6 ||| G#4 ||| 0.0234113712375
D6 ||| B-4 ||| 0.0625
D6 ||| E5 ||| 0.0551181102362
D6 ||| F4 ||| 0.000484496124031
D6 ||| D4 ||| 0.000310462589258
D6 ||| D5 ||| 0.0913043478261
D6 ||| C5 ||| 0.0481586402266
D6 ||| A4 ||| 0.0430107526882
D4 ||| F3 ||| 0.263157894737
D4 ||| G3 ||| 0.0431177446103
D4 ||| A3 ||| 0.0157728706625
D4 ||| G#3 ||| 0.00985221674877
D4 ||| D4 ||| 0.000620925178516
D4 ||| D3 ||| 0.387096774194
D4 ||| E3 ||| 0.0408163265306
D5 ||| G#3 ||| 0.0591133004926
D5 ||| G#4 ||| 0.0836120401338
D5 ||| G4 ||| 0.234683004795
D5 ||| F#4 ||| 0.13133640553
D5 ||| B-3 ||| 0.116279069767
D5 ||| A3 ||| 0.185331230284
D5 ||| A4 ||| 0.125161290323
D5 ||| E4 ||| 0.0671252371917
D5 ||| A-4 ||| 0.5
D5 ||| C5 ||| 0.0113314447592
D5 ||| C4 ||| 0.0877028714107
D5 ||| C#4 ||| 0.0126050420168
D5 ||| E-4 ||| 0.0606060606061
D5 ||| F#3 ||| 0.0212765957447
D5 ||| G3 ||| 0.0364842454395
D5 ||| F3 ||| 0.0350877192982
D5 ||| F4 ||| 0.393895348837
D5 ||| B4 ||| 0.039501039501
D5 ||| R ||| 0.0100755667506
D5 ||| E3 ||| 0.0204081632653
D5 ||| B3 ||| 0.299608719955
D5 ||| D4 ||| 0.177584601056
D5 ||| D5 ||| 0.00652173913043
D5 ||| D3 ||| 0.0322580645161
