G#5 ||| F3 ||| 0.000493096646943
C5 ||| G4 ||| 0.0109689213894
C5 ||| F#4 ||| 0.0136054421769
C5 ||| G2 ||| 0.0486891385768
C5 ||| B-3 ||| 0.051724137931
C5 ||| A3 ||| 0.285977293648
C5 ||| A2 ||| 0.259414225941
C5 ||| A4 ||| 0.00884955752212
C5 ||| C3 ||| 0.369158878505
C5 ||| C2 ||| 0.0769230769231
C5 ||| A-3 ||| 0.222222222222
C5 ||| D#3 ||| 0.223140495868
C5 ||| E3 ||| 0.189642596645
C5 ||| C4 ||| 0.103737338456
C5 ||| F#3 ||| 0.198818897638
C5 ||| E-3 ||| 0.5
C5 ||| E4 ||| 0.0536277602524
C5 ||| G3 ||| 0.0919165580183
C5 ||| D#4 ||| 0.114285714286
C5 ||| F2 ||| 0.0769230769231
C5 ||| F3 ||| 0.140532544379
C5 ||| F4 ||| 0.041095890411
C5 ||| R ||| 0.00995024875622
C5 ||| B2 ||| 0.0887949260042
C5 ||| B3 ||| 0.0365198711063
C5 ||| D4 ||| 0.0374370050396
C5 ||| E2 ||| 0.0714285714286
C5 ||| D2 ||| 0.0666666666667
C5 ||| D3 ||| 0.103389830508
C4 ||| C3 ||| 0.00467289719626
C4 ||| C2 ||| 0.615384615385
C4 ||| A2 ||| 0.00278940027894
C4 ||| E3 ||| 0.00036469730124
C4 ||| F3 ||| 0.000493096646943
C#5 ||| F3 ||| 0.000493096646943
C#5 ||| G3 ||| 0.0022816166884
C#5 ||| B-3 ||| 0.00574712643678
C#5 ||| A3 ||| 0.00460263884627
C#5 ||| A2 ||| 0.00557880055788
C#5 ||| B3 ||| 0.000537056928034
C#5 ||| E3 ||| 0.0018234865062
C#4 ||| A2 ||| 0.00139470013947
C#4 ||| G2 ||| 0.00374531835206
C#4 ||| E3 ||| 0.00036469730124
C#6 ||| E4 ||| 0.000788643533123
C#6 ||| A3 ||| 0.00122737035901
C#6 ||| G4 ||| 0.0018281535649
C#6 ||| F#4 ||| 0.00680272108844
C#6 ||| A4 ||| 0.0117994100295
E-5 ||| F#3 ||| 0.00196850393701
R ||| C3 ||| 0.000584112149533
R ||| R ||| 0.893034825871
R ||| C4 ||| 0.000349283967866
D#5 ||| A3 ||| 0.00306842589751
D#5 ||| F#3 ||| 0.00590551181102
D#5 ||| B2 ||| 0.0169133192389
D#5 ||| B3 ||| 0.0102040816327
F4 ||| F2 ||| 0.134615384615
F4 ||| F3 ||| 0.00493096646943
F4 ||| G3 ||| 0.000977835723598
F4 ||| G2 ||| 0.0262172284644
F4 ||| D3 ||| 0.0468926553672
F4 ||| B-2 ||| 0.192307692308
F4 ||| B-3 ||| 0.0114942528736
F4 ||| A3 ||| 0.00337526848727
F4 ||| G#2 ||| 0.0416666666667
F4 ||| B2 ||| 0.0528541226216
F4 ||| B3 ||| 0.00268528464017
F4 ||| C3 ||| 0.00467289719626
F4 ||| D2 ||| 0.133333333333
F4 ||| A2 ||| 0.0292887029289
F4 ||| E3 ||| 0.00218818380744
F4 ||| E2 ||| 0.0178571428571
F5 ||| G#3 ||| 0.0208333333333
F5 ||| G4 ||| 0.0274223034735
F5 ||| G3 ||| 0.0599739243807
F5 ||| G2 ||| 0.0112359550562
F5 ||| B-3 ||| 0.0977011494253
F5 ||| A3 ||| 0.124884934029
F5 ||| A2 ||| 0.0111576011158
F5 ||| A4 ||| 0.0737463126844
F5 ||| C3 ||| 0.0181074766355
F5 ||| E4 ||| 0.0149842271293
F5 ||| A-3 ||| 0.444444444444
F5 ||| E3 ||| 0.0116703136397
F5 ||| C4 ||| 0.0513447432763
F5 ||| C#4 ||| 0.0119047619048
F5 ||| R ||| 0.00746268656716
F5 ||| D-4 ||| 0.5
F5 ||| F3 ||| 0.0788954635108
F5 ||| F4 ||| 0.0334855403349
F5 ||| C5 ||| 0.013698630137
F5 ||| B2 ||| 0.0422832980973
F5 ||| B3 ||| 0.136412459721
F5 ||| D4 ||| 0.191504679626
F5 ||| D2 ||| 0.0666666666667
F5 ||| D3 ||| 0.134463276836
F6 ||| G4 ||| 0.0091407678245
F6 ||| G3 ||| 0.000325945241199
F6 ||| F4 ||| 0.0106544901065
F6 ||| B4 ||| 0.0909090909091
F6 ||| A3 ||| 0.00214789812826
F6 ||| A4 ||| 0.0324483775811
F6 ||| B-4 ||| 0.0666666666667
F6 ||| B3 ||| 0.00214822771214
F6 ||| E4 ||| 0.00394321766562
F6 ||| D4 ||| 0.00719942404608
F6 ||| C5 ||| 0.027397260274
F6 ||| C4 ||| 0.0010478519036
B4 ||| G#3 ||| 0.179924242424
B4 ||| G#2 ||| 0.4375
B4 ||| G4 ||| 0.0073126142596
B4 ||| G3 ||| 0.113754889179
B4 ||| G2 ||| 0.202247191011
B4 ||| A3 ||| 0.0202516109236
B4 ||| A2 ||| 0.0390516039052
B4 ||| C3 ||| 0.0192757009346
B4 ||| E4 ||| 0.0425867507886
B4 ||| D#4 ||| 0.0428571428571
B4 ||| D#3 ||| 0.347107438017
B4 ||| E3 ||| 0.232676878191
B4 ||| C4 ||| 0.00523925951799
B4 ||| C#4 ||| 0.0119047619048
B4 ||| C#3 ||| 0.0530973451327
B4 ||| F#3 ||| 0.0590551181102
B4 ||| F2 ||| 0.0576923076923
B4 ||| F3 ||| 0.051775147929
B4 ||| F4 ||| 0.00456621004566
B4 ||| B2 ||| 0.175475687104
B4 ||| B3 ||| 0.0322234156821
B4 ||| D4 ||| 0.0259179265659
B4 ||| E2 ||| 0.357142857143
B4 ||| D2 ||| 0.0666666666667
B4 ||| D3 ||| 0.168361581921
B5 ||| F4 ||| 0.062404870624
B5 ||| G4 ||| 0.243144424132
B5 ||| F#4 ||| 0.0748299319728
B5 ||| C#4 ||| 0.00595238095238
B5 ||| F3 ||| 0.00197238658777
B5 ||| A3 ||| 0.0095121202823
B5 ||| D3 ||| 0.00338983050847
B5 ||| B4 ||| 0.0545454545455
B5 ||| D4 ||| 0.136789056875
B5 ||| G#3 ||| 0.0719696969697
B5 ||| F#3 ||| 0.00393700787402
B5 ||| G3 ||| 0.0342242503259
B5 ||| A4 ||| 0.0206489675516
B5 ||| B3 ||| 0.0418904403867
B5 ||| C3 ||| 0.00116822429907
B5 ||| E4 ||| 0.179810725552
B5 ||| D#4 ||| 0.2
B5 ||| C4 ||| 0.0118756549074
B5 ||| D#3 ||| 0.0165289256198
B5 ||| E3 ||| 0.0127644055434
B5 ||| G#4 ||| 0.43137254902
D6 ||| E3 ||| 0.00036469730124
D6 ||| G4 ||| 0.122486288848
D6 ||| F#4 ||| 0.197278911565
D6 ||| F4 ||| 0.0882800608828
D6 ||| F3 ||| 0.0034516765286
D6 ||| A3 ||| 0.00337526848727
D6 ||| B4 ||| 0.236363636364
D6 ||| B-3 ||| 0.0229885057471
D6 ||| G#3 ||| 0.0208333333333
D6 ||| F#3 ||| 0.00393700787402
D6 ||| G3 ||| 0.00488917861799
D6 ||| G#4 ||| 0.411764705882
D6 ||| B-4 ||| 0.0666666666667
D6 ||| B3 ||| 0.0279269602578
D6 ||| E4 ||| 0.0205047318612
D6 ||| D4 ||| 0.036717062635
D6 ||| C4 ||| 0.00733496332518
D6 ||| C5 ||| 0.041095890411
D6 ||| A4 ||| 0.070796460177
D4 ||| F#2 ||| 0.333333333333
D4 ||| F3 ||| 0.00295857988166
D4 ||| G3 ||| 0.0026075619296
D4 ||| G2 ||| 0.0711610486891
D4 ||| F2 ||| 0.211538461538
D4 ||| B-2 ||| 0.0769230769231
D4 ||| A2 ||| 0.00278940027894
D4 ||| B2 ||| 0.0126849894292
D4 ||| C3 ||| 0.00292056074766
D4 ||| D2 ||| 0.133333333333
D4 ||| D3 ||| 0.00564971751412
D4 ||| E3 ||| 0.00036469730124
D5 ||| G#3 ||| 0.270833333333
D5 ||| G#2 ||| 0.25
D5 ||| F#2 ||| 0.444444444444
D5 ||| G4 ||| 0.180987202925
D5 ||| F#4 ||| 0.0340136054422
D5 ||| G2 ||| 0.232209737828
D5 ||| B-2 ||| 0.115384615385
D5 ||| B-3 ||| 0.293103448276
D5 ||| A3 ||| 0.0558453513348
D5 ||| A2 ||| 0.0223152022315
D5 ||| A4 ||| 0.00589970501475
D5 ||| C3 ||| 0.0344626168224
D5 ||| E4 ||| 0.0228706624606
D5 ||| A-3 ||| 0.111111111111
D5 ||| E3 ||| 0.0641867250182
D5 ||| C4 ||| 0.0401676563046
D5 ||| F#3 ||| 0.383858267717
D5 ||| E-3 ||| 0.1
D5 ||| G3 ||| 0.359517601043
D5 ||| F2 ||| 0.0769230769231
D5 ||| F3 ||| 0.295364891519
D5 ||| F4 ||| 0.120243531202
D5 ||| R ||| 0.0199004975124
D5 ||| B2 ||| 0.175475687104
D5 ||| B3 ||| 0.205155746509
D5 ||| D4 ||| 0.0496760259179
D5 ||| D2 ||| 0.0666666666667
D5 ||| D3 ||| 0.185875706215
