G#5 ||| F4 ||| 0.0117647058824
A5 ||| D#3 ||| 0.0882352941176
A5 ||| C5 ||| 0.130434782609
A5 ||| C4 ||| 0.120521172638
A5 ||| C#4 ||| 0.405405405405
A5 ||| F#3 ||| 0.0771812080537
A5 ||| G3 ||| 0.00891972249752
A5 ||| F3 ||| 0.0311720698254
A5 ||| F4 ||| 0.447058823529
A5 ||| B4 ||| 0.185185185185
A5 ||| E3 ||| 0.00604960677556
A5 ||| B2 ||| 0.00583090379009
A5 ||| B3 ||| 0.0570071258907
A5 ||| D4 ||| 0.168096054889
A5 ||| D3 ||| 0.00876232201533
A4 ||| F#2 ||| 0.142857142857
A4 ||| F#3 ||| 0.134228187919
A4 ||| G3 ||| 0.0327056491576
A4 ||| G2 ||| 0.06
A4 ||| B-2 ||| 0.125
A4 ||| A3 ||| 0.115892139989
A4 ||| A2 ||| 0.508474576271
A4 ||| C3 ||| 0.149122807018
A4 ||| E4 ||| 0.00943396226415
A4 ||| D#3 ||| 0.28431372549
A4 ||| E3 ||| 0.0611010284332
A4 ||| C4 ||| 0.0553745928339
A4 ||| C#4 ||| 0.0405405405405
A4 ||| C#3 ||| 0.338028169014
A4 ||| R ||| 0.0412371134021
A4 ||| E-3 ||| 0.5
A4 ||| F2 ||| 0.444444444444
A4 ||| F3 ||| 0.279301745636
A4 ||| B2 ||| 0.131195335277
A4 ||| B3 ||| 0.0285035629454
A4 ||| D4 ||| 0.0445969125214
A4 ||| E2 ||| 0.0612244897959
A4 ||| D3 ||| 0.138006571742
B-5 ||| C#4 ||| 0.0135135135135
E5 ||| G#3 ||| 0.36074270557
E5 ||| G#2 ||| 0.119047619048
E5 ||| G4 ||| 0.0509554140127
E5 ||| G3 ||| 0.13875123885
E5 ||| B-3 ||| 0.0869565217391
E5 ||| A3 ||| 0.183591508893
E5 ||| A2 ||| 0.0491525423729
E5 ||| A4 ||| 0.119760479042
E5 ||| C3 ||| 0.25730994152
E5 ||| C2 ||| 0.166666666667
E5 ||| A-3 ||| 0.2
E5 ||| E3 ||| 0.142165759226
E5 ||| E2 ||| 0.0408163265306
E5 ||| C#4 ||| 0.216216216216
E5 ||| C#3 ||| 0.30985915493
E5 ||| A#3 ||| 0.333333333333
E5 ||| A#2 ||| 0.5
E5 ||| F#3 ||| 0.0771812080537
E5 ||| E4 ||| 0.0786163522013
E5 ||| F3 ||| 0.0536159600998
E5 ||| F4 ||| 0.0470588235294
E5 ||| R ||| 0.0618556701031
E5 ||| B2 ||| 0.0553935860058
E5 ||| B3 ||| 0.17458432304
E5 ||| D4 ||| 0.0600343053173
E5 ||| C4 ||| 0.448425624321
E5 ||| D3 ||| 0.0569550930997
E4 ||| F3 ||| 0.00124688279302
E4 ||| G3 ||| 0.013875123885
E4 ||| G2 ||| 0.01
E4 ||| A3 ||| 0.0149168100975
E4 ||| D3 ||| 0.013143483023
E4 ||| B-3 ||| 0.0434782608696
E4 ||| G#3 ||| 0.0053050397878
E4 ||| G#2 ||| 0.0952380952381
E4 ||| B2 ||| 0.0349854227405
E4 ||| C3 ||| 0.0921052631579
E4 ||| C2 ||| 0.166666666667
E4 ||| C4 ||| 0.00325732899023
E4 ||| A2 ||| 0.0559322033898
E4 ||| E3 ||| 0.0248033877798
E4 ||| E2 ||| 0.244897959184
D#5 ||| A3 ||| 0.0057372346529
D#5 ||| F#3 ||| 0.010067114094
D#5 ||| B2 ||| 0.0233236151603
D#5 ||| B3 ||| 0.0225653206651
C6 ||| F#4 ||| 0.368421052632
C6 ||| G4 ||| 0.216560509554
C6 ||| G3 ||| 0.00594648166501
C6 ||| F4 ||| 0.0823529411765
C6 ||| F3 ||| 0.00124688279302
C6 ||| A3 ||| 0.0499139414802
C6 ||| B4 ||| 0.0740740740741
C6 ||| C5 ||| 0.0869565217391
C6 ||| G#3 ||| 0.0026525198939
C6 ||| F#3 ||| 0.010067114094
C6 ||| A4 ||| 0.51497005988
C6 ||| B3 ||| 0.0166270783848
C6 ||| C3 ||| 0.00146198830409
C6 ||| E4 ||| 0.125786163522
C6 ||| D#4 ||| 0.0508474576271
C6 ||| D4 ||| 0.0857632933105
C6 ||| E3 ||| 0.00241984271022
C6 ||| C4 ||| 0.0760043431053
C5 ||| G#3 ||| 0.0132625994695
C5 ||| G#2 ||| 0.0238095238095
C5 ||| G4 ||| 0.0127388535032
C5 ||| G3 ||| 0.139742319128
C5 ||| G2 ||| 0.04
C5 ||| B-3 ||| 0.0434782608696
C5 ||| A3 ||| 0.312679288583
C5 ||| A2 ||| 0.25593220339
C5 ||| A4 ||| 0.0119760479042
C5 ||| C3 ||| 0.302631578947
C5 ||| E4 ||| 0.0440251572327
C5 ||| A-3 ||| 0.2
C5 ||| D#3 ||| 0.235294117647
C5 ||| E3 ||| 0.149425287356
C5 ||| E2 ||| 0.0612244897959
C5 ||| R ||| 0.0309278350515
C5 ||| E-3 ||| 0.5
C5 ||| D#4 ||| 0.118644067797
C5 ||| F2 ||| 0.037037037037
C5 ||| F3 ||| 0.145885286783
C5 ||| F4 ||| 0.0392156862745
C5 ||| F#3 ||| 0.147651006711
C5 ||| B2 ||| 0.069970845481
C5 ||| B3 ||| 0.0332541567696
C5 ||| D4 ||| 0.0497427101201
C5 ||| C4 ||| 0.0629750271444
C5 ||| D2 ||| 0.125
C5 ||| D3 ||| 0.119386637459
C4 ||| C3 ||| 0.00438596491228
C4 ||| C2 ||| 0.5
C4 ||| F3 ||| 0.00124688279302
C4 ||| A2 ||| 0.00169491525424
C4 ||| E3 ||| 0.000604960677556
C#5 ||| F3 ||| 0.00124688279302
C#5 ||| A3 ||| 0.00344234079174
C#5 ||| A2 ||| 0.00508474576271
C#5 ||| G3 ||| 0.00396432111001
C#5 ||| E3 ||| 0.000604960677556
C#4 ||| A2 ||| 0.00169491525424
C#4 ||| G2 ||| 0.01
C#4 ||| E3 ||| 0.000604960677556
C#6 ||| E4 ||| 0.00157232704403
C#6 ||| G4 ||| 0.00636942675159
C#6 ||| F#4 ||| 0.0175438596491
E-5 ||| F#3 ||| 0.00335570469799
R ||| R ||| 0.824742268041
E6 ||| F4 ||| 0.0117647058824
E6 ||| G4 ||| 0.0445859872611
E6 ||| G3 ||| 0.000991080277502
E6 ||| C#4 ||| 0.0540540540541
E6 ||| A3 ||| 0.00401606425703
E6 ||| B4 ||| 0.259259259259
E6 ||| C5 ||| 0.565217391304
E6 ||| G#3 ||| 0.0026525198939
E6 ||| F#4 ||| 0.0526315789474
E6 ||| A4 ||| 0.0658682634731
E6 ||| B3 ||| 0.00356294536817
E6 ||| E4 ||| 0.0157232704403
E6 ||| D4 ||| 0.0154373927959
E6 ||| E3 ||| 0.00120992135511
E6 ||| C4 ||| 0.0304017372421
F4 ||| F2 ||| 0.037037037037
F4 ||| F3 ||| 0.00872817955112
F4 ||| G3 ||| 0.00297324083251
F4 ||| G2 ||| 0.05
F4 ||| D3 ||| 0.0646221248631
F4 ||| B-2 ||| 0.25
F4 ||| B-3 ||| 0.0434782608696
F4 ||| A3 ||| 0.0057372346529
F4 ||| G#2 ||| 0.047619047619
F4 ||| B2 ||| 0.0553935860058
F4 ||| B3 ||| 0.00593824228029
F4 ||| C3 ||| 0.00584795321637
F4 ||| D2 ||| 0.125
F4 ||| A2 ||| 0.0220338983051
F4 ||| E3 ||| 0.00181488203267
F4 ||| E2 ||| 0.0204081632653
F5 ||| G4 ||| 0.031847133758
F5 ||| G3 ||| 0.0426164519326
F5 ||| F4 ||| 0.0274509803922
F5 ||| F3 ||| 0.0236907730673
F5 ||| A3 ||| 0.039586919105
F5 ||| D3 ||| 0.0646221248631
F5 ||| B-3 ||| 0.130434782609
F5 ||| G#3 ||| 0.0132625994695
F5 ||| A2 ||| 0.00338983050847
F5 ||| A4 ||| 0.0179640718563
F5 ||| B2 ||| 0.0116618075802
F5 ||| B3 ||| 0.0653206650831
F5 ||| C3 ||| 0.00292397660819
F5 ||| E4 ||| 0.0110062893082
F5 ||| A-3 ||| 0.4
F5 ||| C5 ||| 0.0434782608696
F5 ||| D2 ||| 0.125
F5 ||| D4 ||| 0.121783876501
F5 ||| E3 ||| 0.00483968542045
F5 ||| C4 ||| 0.0195439739414
F6 ||| G4 ||| 0.0127388535032
F6 ||| F4 ||| 0.00392156862745
F6 ||| B4 ||| 0.037037037037
F6 ||| A4 ||| 0.0059880239521
F6 ||| E4 ||| 0.00157232704403
F6 ||| D4 ||| 0.00514579759863
F6 ||| C5 ||| 0.0434782608696
B4 ||| G#3 ||| 0.228116710875
B4 ||| G#2 ||| 0.47619047619
B4 ||| G4 ||| 0.00636942675159
B4 ||| G3 ||| 0.175421209118
B4 ||| G2 ||| 0.21
B4 ||| A3 ||| 0.0327022375215
B4 ||| A2 ||| 0.0406779661017
B4 ||| C3 ||| 0.0219298245614
B4 ||| E4 ||| 0.0676100628931
B4 ||| D#4 ||| 0.0508474576271
B4 ||| D#3 ||| 0.323529411765
B4 ||| E3 ||| 0.338173018754
B4 ||| E2 ||| 0.387755102041
B4 ||| C#4 ||| 0.027027027027
B4 ||| C#3 ||| 0.0281690140845
B4 ||| F#3 ||| 0.0503355704698
B4 ||| F2 ||| 0.0740740740741
B4 ||| F3 ||| 0.0822942643392
B4 ||| F4 ||| 0.00392156862745
B4 ||| B2 ||| 0.180758017493
B4 ||| B3 ||| 0.0534441805226
B4 ||| D4 ||| 0.0428816466552
B4 ||| C4 ||| 0.00542888165038
B4 ||| D2 ||| 0.125
B4 ||| D3 ||| 0.266155531216
B5 ||| F4 ||| 0.0666666666667
B5 ||| G4 ||| 0.286624203822
B5 ||| G3 ||| 0.0426164519326
B5 ||| C#4 ||| 0.0135135135135
B5 ||| F3 ||| 0.00124688279302
B5 ||| A3 ||| 0.00860585197935
B5 ||| D3 ||| 0.00438116100767
B5 ||| B4 ||| 0.111111111111
B5 ||| D4 ||| 0.17667238422
B5 ||| G#3 ||| 0.0716180371353
B5 ||| F#4 ||| 0.105263157895
B5 ||| A4 ||| 0.0299401197605
B5 ||| B3 ||| 0.0510688836105
B5 ||| C3 ||| 0.00146198830409
B5 ||| E4 ||| 0.229559748428
B5 ||| D#4 ||| 0.186440677966
B5 ||| C4 ||| 0.00977198697068
B5 ||| D#3 ||| 0.0196078431373
B5 ||| E3 ||| 0.0181488203267
B5 ||| G#4 ||| 0.551724137931
D6 ||| F#4 ||| 0.210526315789
D6 ||| G4 ||| 0.146496815287
D6 ||| G3 ||| 0.001982160555
D6 ||| F4 ||| 0.141176470588
D6 ||| F3 ||| 0.00374064837905
D6 ||| A3 ||| 0.00286861732645
D6 ||| B4 ||| 0.333333333333
D6 ||| G#3 ||| 0.0159151193634
D6 ||| F#3 ||| 0.00671140939597
D6 ||| G#4 ||| 0.448275862069
D6 ||| B3 ||| 0.021377672209
D6 ||| E4 ||| 0.0204402515723
D6 ||| D4 ||| 0.041166380789
D6 ||| C4 ||| 0.0119435396308
D6 ||| A4 ||| 0.0419161676647
D4 ||| F#2 ||| 0.428571428571
D4 ||| F3 ||| 0.00623441396509
D4 ||| G3 ||| 0.00396432111001
D4 ||| G2 ||| 0.08
D4 ||| F2 ||| 0.259259259259
D4 ||| B-2 ||| 0.25
D4 ||| A2 ||| 0.00169491525424
D4 ||| B2 ||| 0.00874635568513
D4 ||| C3 ||| 0.00438596491228
D4 ||| D2 ||| 0.25
D4 ||| D3 ||| 0.00876232201533
D4 ||| E3 ||| 0.000604960677556
D5 ||| G#3 ||| 0.278514588859
D5 ||| G#2 ||| 0.238095238095
D5 ||| F#2 ||| 0.428571428571
D5 ||| G4 ||| 0.0955414012739
D5 ||| G3 ||| 0.279484638256
D5 ||| G2 ||| 0.21
D5 ||| B-2 ||| 0.125
D5 ||| B-3 ||| 0.391304347826
D5 ||| A3 ||| 0.0585197934596
D5 ||| A2 ||| 0.0203389830508
D5 ||| C3 ||| 0.0380116959064
D5 ||| E4 ||| 0.00314465408805
D5 ||| A-3 ||| 0.2
D5 ||| E3 ||| 0.0629159104658
D5 ||| C4 ||| 0.0358306188925
D5 ||| F#3 ||| 0.389261744966
D5 ||| F#4 ||| 0.0350877192982
D5 ||| F2 ||| 0.111111111111
D5 ||| F3 ||| 0.316708229426
D5 ||| F4 ||| 0.101960784314
D5 ||| R ||| 0.0412371134021
D5 ||| B2 ||| 0.172011661808
D5 ||| B3 ||| 0.181710213777
D5 ||| D4 ||| 0.0445969125214
D5 ||| D2 ||| 0.125
D5 ||| D3 ||| 0.178532311062
