G#3 ||| F4 ||| 0.0163636363636
F#4 ||| E4 ||| 0.000551571980143
F#4 ||| D#4 ||| 0.0285714285714
F#4 ||| D#5 ||| 0.113402061856
F#4 ||| D4 ||| 0.00359712230216
F#4 ||| C5 ||| 0.0186385737439
A-3 ||| F4 ||| 0.00181818181818
F3 ||| F4 ||| 0.00727272727273
F3 ||| G3 ||| 0.0714285714286
F3 ||| C#4 ||| 0.016393442623
F3 ||| A3 ||| 0.272727272727
F3 ||| A4 ||| 0.000867678958785
F3 ||| B3 ||| 0.0769230769231
F3 ||| E4 ||| 0.00110314396029
F3 ||| D4 ||| 0.0305755395683
F3 ||| C4 ||| 0.030534351145
F4 ||| G4 ||| 0.0180533751962
F4 ||| F4 ||| 0.00909090909091
F4 ||| F5 ||| 0.0418410041841
F4 ||| D5 ||| 0.0556257901391
F4 ||| B4 ||| 0.151470588235
F4 ||| B5 ||| 0.037037037037
F4 ||| A3 ||| 0.0151515151515
F4 ||| A5 ||| 0.00740740740741
F4 ||| G#4 ||| 0.0295566502463
F4 ||| B-4 ||| 0.0967741935484
F4 ||| E5 ||| 0.00383877159309
F4 ||| D4 ||| 0.0089928057554
F4 ||| C4 ||| 0.00381679389313
F4 ||| C5 ||| 0.0575364667747
F4 ||| A4 ||| 0.15010845987
F5 ||| A5 ||| 0.125925925926
F5 ||| G5 ||| 0.0153846153846
F5 ||| G#5 ||| 0.015625
F5 ||| F5 ||| 0.00836820083682
F5 ||| B5 ||| 0.185185185185
B4 ||| G5 ||| 0.153846153846
B4 ||| G4 ||| 0.00549450549451
B4 ||| F#4 ||| 0.00557103064067
B4 ||| F#5 ||| 0.206349206349
B4 ||| F5 ||| 0.112970711297
B4 ||| C#5 ||| 0.0112359550562
B4 ||| D5 ||| 0.139064475348
B4 ||| B4 ||| 0.00955882352941
B4 ||| B5 ||| 0.259259259259
B4 ||| G#5 ||| 0.265625
B4 ||| G#4 ||| 0.00591133004926
B4 ||| E4 ||| 0.00165471594043
B4 ||| E5 ||| 0.226487523992
B4 ||| A5 ||| 0.0518518518519
B4 ||| D#5 ||| 0.381443298969
B4 ||| C5 ||| 0.00486223662885
B4 ||| A4 ||| 0.00260303687636
R ||| E5 ||| 0.00287907869482
R ||| R ||| 0.977777777778
R ||| A4 ||| 0.000867678958785
R ||| D5 ||| 0.00252844500632
R ||| F5 ||| 0.00836820083682
E3 ||| G3 ||| 0.714285714286
E3 ||| C#4 ||| 0.27868852459
E3 ||| G#4 ||| 0.00492610837438
E3 ||| A3 ||| 0.106060606061
E3 ||| B4 ||| 0.000735294117647
E3 ||| G#3 ||| 0.5
E3 ||| A4 ||| 0.00303687635575
E3 ||| B3 ||| 0.034188034188
E3 ||| E4 ||| 0.00330943188086
E3 ||| D4 ||| 0.0125899280576
E3 ||| C4 ||| 0.030534351145
B3 ||| G4 ||| 0.114599686028
B3 ||| F#4 ||| 0.153203342618
B3 ||| F4 ||| 0.149090909091
B3 ||| D5 ||| 0.0214917825537
B3 ||| B4 ||| 0.0367647058824
B3 ||| D4 ||| 0.334532374101
B3 ||| G#4 ||| 0.152709359606
B3 ||| B3 ||| 0.025641025641
B3 ||| E5 ||| 0.00479846449136
B3 ||| E4 ||| 0.19194704909
B3 ||| D#4 ||| 0.371428571429
B3 ||| C4 ||| 0.0343511450382
B3 ||| A-4 ||| 1.0
B3 ||| C5 ||| 0.0032414910859
B3 ||| A4 ||| 0.0303687635575
D4 ||| G5 ||| 0.00512820512821
D4 ||| G4 ||| 0.265306122449
D4 ||| F#4 ||| 0.328690807799
D4 ||| F5 ||| 0.00418410041841
D4 ||| C#5 ||| 0.0112359550562
D4 ||| F4 ||| 0.361818181818
D4 ||| B4 ||| 0.0897058823529
D4 ||| A3 ||| 0.30303030303
D4 ||| R ||| 0.0111111111111
D4 ||| A4 ||| 0.132321041215
D4 ||| B-4 ||| 0.193548387097
D4 ||| B3 ||| 0.034188034188
D4 ||| E5 ||| 0.000959692898273
D4 ||| E4 ||| 0.0639823496966
D4 ||| D4 ||| 0.0359712230216
D4 ||| D5 ||| 0.0353982300885
D4 ||| C5 ||| 0.0194489465154
D4 ||| G#4 ||| 0.335960591133
D5 ||| G5 ||| 0.225641025641
D5 ||| F#5 ||| 0.134920634921
D5 ||| B4 ||| 0.00514705882353
D5 ||| B5 ||| 0.037037037037
D5 ||| A5 ||| 0.0962962962963
D5 ||| A4 ||| 0.00303687635575
D5 ||| E5 ||| 0.0143953934741
D5 ||| G#5 ||| 0.296875
D5 ||| D5 ||| 0.0113780025284
D5 ||| C5 ||| 0.000810372771475
D5 ||| F5 ||| 0.230125523013
D3 ||| G4 ||| 0.000784929356358
D3 ||| G3 ||| 0.0714285714286
D3 ||| F4 ||| 0.00363636363636
D3 ||| A3 ||| 0.030303030303
D3 ||| G#4 ||| 0.00197044334975
D3 ||| A4 ||| 0.000433839479393
D3 ||| D4 ||| 0.0143884892086
D3 ||| C4 ||| 0.00381679389313
