G#5 ||| F4 ||| 0.00567375886525
A5 ||| F5 ||| 0.0833333333333
A5 ||| C#5 ||| 0.777777777778
A5 ||| F4 ||| 0.0822695035461
A5 ||| D5 ||| 0.207650273224
A5 ||| B4 ||| 0.13163064833
A5 ||| E-4 ||| 0.142857142857
A5 ||| A3 ||| 0.00222965440357
A5 ||| R ||| 0.0215053763441
A5 ||| G#4 ||| 0.0361445783133
A5 ||| B3 ||| 0.00190114068441
A5 ||| E5 ||| 0.135135135135
A5 ||| E4 ||| 0.0661231884058
A5 ||| D#4 ||| 0.135802469136
A5 ||| C4 ||| 0.00393184796855
A5 ||| D4 ||| 0.0066401062417
A5 ||| C5 ||| 0.399497487437
A5 ||| A4 ||| 0.146619841967
A4 ||| F4 ||| 0.00992907801418
A4 ||| F#3 ||| 0.3
A4 ||| F#4 ||| 0.0121457489879
A4 ||| C#4 ||| 0.691823899371
A4 ||| F3 ||| 0.254545454545
A4 ||| A3 ||| 0.1872909699
A4 ||| B-3 ||| 0.0227272727273
A4 ||| G#3 ||| 0.0263157894737
A4 ||| R ||| 0.010752688172
A4 ||| G3 ||| 0.0507246376812
A4 ||| A4 ||| 0.00351185250219
A4 ||| B3 ||| 0.0931558935361
A4 ||| E4 ||| 0.0511775362319
A4 ||| D#4 ||| 0.0493827160494
A4 ||| D4 ||| 0.146082337317
A4 ||| E3 ||| 0.371428571429
A4 ||| C4 ||| 0.397771952818
B-5 ||| G4 ||| 0.001
E5 ||| F4 ||| 0.0156028368794
E5 ||| G4 ||| 0.397
E5 ||| F#4 ||| 0.105263157895
E5 ||| C#5 ||| 0.0555555555556
E5 ||| C#4 ||| 0.213836477987
E5 ||| A3 ||| 0.0512820512821
E5 ||| B4 ||| 0.0844793713163
E5 ||| B-3 ||| 0.136363636364
E5 ||| G#3 ||| 0.0157894736842
E5 ||| R ||| 0.0322580645161
E5 ||| G3 ||| 0.0869565217391
E5 ||| G#4 ||| 0.293172690763
E5 ||| B-4 ||| 0.25
E5 ||| B3 ||| 0.143536121673
E5 ||| E5 ||| 0.00900900900901
E5 ||| E4 ||| 0.133152173913
E5 ||| D#4 ||| 0.0123456790123
E5 ||| C4 ||| 0.213630406291
E5 ||| D4 ||| 0.0723771580345
E5 ||| C5 ||| 0.0527638190955
E5 ||| A4 ||| 0.204565408253
E4 ||| F#3 ||| 0.05
E4 ||| G3 ||| 0.221014492754
E4 ||| C#4 ||| 0.0062893081761
E4 ||| A3 ||| 0.0802675585284
E4 ||| B-3 ||| 0.0227272727273
E4 ||| G#3 ||| 0.242105263158
E4 ||| F3 ||| 0.0181818181818
E4 ||| B3 ||| 0.0228136882129
E4 ||| D4 ||| 0.00066401062417
E4 ||| E3 ||| 0.1
E4 ||| C4 ||| 0.00917431192661
D#5 ||| G4 ||| 0.001
D#5 ||| F#4 ||| 0.085020242915
D#5 ||| A4 ||| 0.00526777875329
D#5 ||| B4 ||| 0.00196463654224
D#5 ||| G#4 ||| 0.00401606425703
D#5 ||| B3 ||| 0.00380228136882
D#5 ||| E4 ||| 0.000452898550725
D#5 ||| C4 ||| 0.00131061598952
C6 ||| G4 ||| 0.066
C6 ||| F#4 ||| 0.0161943319838
C6 ||| F5 ||| 0.333333333333
C6 ||| F4 ||| 0.00851063829787
C6 ||| D5 ||| 0.0655737704918
C6 ||| B4 ||| 0.0746561886051
C6 ||| G#4 ||| 0.0321285140562
C6 ||| B-4 ||| 0.0357142857143
C6 ||| E5 ||| 0.396396396396
C6 ||| E4 ||| 0.00588768115942
C6 ||| D#5 ||| 1.0
C6 ||| C5 ||| 0.108040201005
C6 ||| A4 ||| 0.18349429324
C5 ||| G4 ||| 0.027
C5 ||| F#4 ||| 0.113360323887
C5 ||| E-4 ||| 0.857142857143
C5 ||| D4 ||| 0.058432934927
C5 ||| F4 ||| 0.147517730496
C5 ||| F3 ||| 0.0181818181818
C5 ||| A3 ||| 0.260869565217
C5 ||| E3 ||| 0.1
C5 ||| B-3 ||| 0.0909090909091
C5 ||| G#3 ||| 0.0473684210526
C5 ||| F#3 ||| 0.15
C5 ||| G3 ||| 0.246376811594
C5 ||| G#4 ||| 0.0200803212851
C5 ||| B3 ||| 0.0570342205323
C5 ||| E4 ||| 0.331974637681
C5 ||| D#4 ||| 0.0246913580247
C5 ||| C4 ||| 0.149410222805
C5 ||| A-3 ||| 1.0
C5 ||| C5 ||| 0.00502512562814
C5 ||| A4 ||| 0.0219490781387
C4 ||| G3 ||| 0.0036231884058
C4 ||| E3 ||| 0.1
C#5 ||| E4 ||| 0.00452898550725
C#5 ||| A3 ||| 0.00445930880713
C#5 ||| G4 ||| 0.002
C#5 ||| F4 ||| 0.00141843971631
C#4 ||| G3 ||| 0.0036231884058
C#4 ||| E3 ||| 0.0285714285714
C#6 ||| E5 ||| 0.00900900900901
C#6 ||| A4 ||| 0.000877963125549
E-5 ||| A4 ||| 0.000877963125549
R ||| R ||| 0.860215053763
E6 ||| G4 ||| 0.01
E6 ||| B4 ||| 0.0216110019646
E6 ||| G#4 ||| 0.00401606425703
E6 ||| B-4 ||| 0.0714285714286
E6 ||| E5 ||| 0.027027027027
E6 ||| D5 ||| 0.0218579234973
E6 ||| C5 ||| 0.118090452261
E6 ||| A4 ||| 0.0131694468832
F4 ||| F3 ||| 0.127272727273
F4 ||| G3 ||| 0.0797101449275
F4 ||| A3 ||| 0.0735785953177
F4 ||| B-3 ||| 0.0909090909091
F4 ||| G#3 ||| 0.0105263157895
F4 ||| B3 ||| 0.0199619771863
F4 ||| D4 ||| 0.00796812749004
F4 ||| D3 ||| 0.0588235294118
F4 ||| E3 ||| 0.0142857142857
F4 ||| C4 ||| 0.00917431192661
F5 ||| F4 ||| 0.0439716312057
F5 ||| G4 ||| 0.061
F5 ||| G3 ||| 0.00724637681159
F5 ||| C#4 ||| 0.0188679245283
F5 ||| D5 ||| 0.0382513661202
F5 ||| B4 ||| 0.0294695481336
F5 ||| B-3 ||| 0.0227272727273
F5 ||| A3 ||| 0.00557413600892
F5 ||| G#4 ||| 0.00401606425703
F5 ||| B-4 ||| 0.0714285714286
F5 ||| B3 ||| 0.0190114068441
F5 ||| E4 ||| 0.00815217391304
F5 ||| D4 ||| 0.0491367861886
F5 ||| C4 ||| 0.0327653997379
F5 ||| C5 ||| 0.0150753768844
F5 ||| A4 ||| 0.0886742756804
F6 ||| D5 ||| 0.0218579234973
F6 ||| A4 ||| 0.0017559262511
F6 ||| C5 ||| 0.00753768844221
B4 ||| F4 ||| 0.221276595745
B4 ||| G4 ||| 0.008
B4 ||| F#4 ||| 0.085020242915
B4 ||| C#4 ||| 0.0188679245283
B4 ||| F3 ||| 0.181818181818
B4 ||| A3 ||| 0.0869565217391
B4 ||| D3 ||| 0.294117647059
B4 ||| G#3 ||| 0.584210526316
B4 ||| F#3 ||| 0.45
B4 ||| G3 ||| 0.134057971014
B4 ||| A4 ||| 0.000877963125549
B4 ||| B3 ||| 0.169201520913
B4 ||| C3 ||| 1.0
B4 ||| E4 ||| 0.228260869565
B4 ||| D#4 ||| 0.0987654320988
B4 ||| C4 ||| 0.0288335517693
B4 ||| D4 ||| 0.377158034529
B4 ||| E3 ||| 0.0428571428571
B4 ||| G#4 ||| 0.0120481927711
B5 ||| G4 ||| 0.067
B5 ||| F#4 ||| 0.101214574899
B5 ||| F5 ||| 0.25
B5 ||| C#5 ||| 0.166666666667
B5 ||| F4 ||| 0.0326241134752
B5 ||| B4 ||| 0.117878192534
B5 ||| G#4 ||| 0.497991967871
B5 ||| E5 ||| 0.288288288288
B5 ||| E4 ||| 0.00996376811594
B5 ||| D4 ||| 0.00066401062417
B5 ||| D5 ||| 0.459016393443
B5 ||| C5 ||| 0.0527638190955
B5 ||| A4 ||| 0.0772607550483
D6 ||| G4 ||| 0.007
D6 ||| F#4 ||| 0.0121457489879
D6 ||| F5 ||| 0.333333333333
D6 ||| B4 ||| 0.110019646365
D6 ||| G#4 ||| 0.0160642570281
D6 ||| E5 ||| 0.0990990990991
D6 ||| F4 ||| 0.00141843971631
D6 ||| D5 ||| 0.109289617486
D6 ||| C5 ||| 0.0427135678392
D6 ||| A4 ||| 0.0456540825285
D4 ||| F3 ||| 0.345454545455
D4 ||| G3 ||| 0.0398550724638
D4 ||| A3 ||| 0.0178372352285
D4 ||| G#3 ||| 0.0105263157895
D4 ||| D4 ||| 0.00132802124834
D4 ||| D3 ||| 0.235294117647
D4 ||| E3 ||| 0.0428571428571
D5 ||| E3 ||| 0.0285714285714
D5 ||| G4 ||| 0.197
D5 ||| F#4 ||| 0.101214574899
D5 ||| F4 ||| 0.414184397163
D5 ||| A3 ||| 0.172798216276
D5 ||| D5 ||| 0.0109289617486
D5 ||| B4 ||| 0.0216110019646
D5 ||| B-3 ||| 0.113636363636
D5 ||| G#3 ||| 0.0631578947368
D5 ||| R ||| 0.010752688172
D5 ||| G3 ||| 0.0217391304348
D5 ||| G#4 ||| 0.0763052208835
D5 ||| B3 ||| 0.214828897338
D5 ||| E4 ||| 0.0738224637681
D5 ||| D4 ||| 0.169322709163
D5 ||| C4 ||| 0.0694626474443
D5 ||| D3 ||| 0.0588235294118
D5 ||| C5 ||| 0.0125628140704
D5 ||| A4 ||| 0.101843722564
