G#5 ||| F5 ||| 0.0349344978166
C6 ||| B5 ||| 0.12
C6 ||| A5 ||| 0.432
C6 ||| A4 ||| 0.000472143531634
C6 ||| E5 ||| 0.223393045311
C6 ||| G#5 ||| 0.0555555555556
C6 ||| D5 ||| 0.0588235294118
C6 ||| C6 ||| 0.285714285714
C6 ||| C5 ||| 0.021815008726
C6 ||| F5 ||| 0.139737991266
C5 ||| G4 ||| 0.229835212489
C5 ||| F#4 ||| 0.18023255814
C5 ||| F5 ||| 0.00873362445415
C5 ||| F4 ||| 0.0916179337232
C5 ||| D5 ||| 0.00133689839572
C5 ||| B4 ||| 0.0791426215993
C5 ||| A3 ||| 0.0357142857143
C5 ||| R ||| 0.0111111111111
C5 ||| G#4 ||| 0.0507425742574
C5 ||| B-4 ||| 0.030303030303
C5 ||| E4 ||| 0.201131363922
C5 ||| D#4 ||| 0.142857142857
C5 ||| C4 ||| 0.0548523206751
C5 ||| D4 ||| 0.0318091451292
C5 ||| C5 ||| 0.043630017452
C5 ||| A4 ||| 0.345136921624
C4 ||| A3 ||| 0.0178571428571
C4 ||| G3 ||| 0.5
C#5 ||| E4 ||| 0.00251414204903
C#5 ||| G4 ||| 0.00260190806592
C#5 ||| A4 ||| 0.00377714825307
C#4 ||| B-3 ||| 0.25
C#4 ||| A3 ||| 0.0178571428571
C#4 ||| G3 ||| 0.0714285714286
C#6 ||| E5 ||| 0.00105374077977
C#6 ||| G5 ||| 0.00531914893617
E-5 ||| C5 ||| 0.00087260034904
R ||| R ||| 0.888888888889
E6 ||| G5 ||| 0.186170212766
E6 ||| F#5 ||| 0.047619047619
E6 ||| B5 ||| 0.16
E6 ||| A5 ||| 0.152
E6 ||| E5 ||| 0.0126448893572
E6 ||| G#5 ||| 0.12962962963
E6 ||| D5 ||| 0.00267379679144
E6 ||| C6 ||| 0.714285714286
E6 ||| C5 ||| 0.0043630017452
F4 ||| F4 ||| 0.00194931773879
F4 ||| C#4 ||| 0.0181818181818
F4 ||| A3 ||| 0.178571428571
F4 ||| B3 ||| 0.0660377358491
F4 ||| E4 ||| 0.0188560653677
F4 ||| D4 ||| 0.17097415507
F4 ||| C4 ||| 0.118143459916
F5 ||| G4 ||| 0.0164787510841
F5 ||| F4 ||| 0.0214424951267
F5 ||| C#5 ||| 0.0574712643678
F5 ||| D5 ||| 0.159090909091
F5 ||| B4 ||| 0.042868920033
F5 ||| A3 ||| 0.0178571428571
F5 ||| G#4 ||| 0.00618811881188
F5 ||| B-4 ||| 0.0606060606061
F5 ||| E5 ||| 0.0179135932561
F5 ||| D4 ||| 0.00397614314115
F5 ||| C4 ||| 0.0042194092827
F5 ||| A-4 ||| 1.0
F5 ||| C5 ||| 0.064572425829
F5 ||| A4 ||| 0.0410764872521
F6 ||| B5 ||| 0.04
F6 ||| G5 ||| 0.0106382978723
F6 ||| A5 ||| 0.04
F6 ||| F5 ||| 0.00873362445415
B4 ||| F4 ||| 0.259259259259
B4 ||| G4 ||| 0.178664353859
B4 ||| F#4 ||| 0.206395348837
B4 ||| C#4 ||| 0.0181818181818
B4 ||| D5 ||| 0.00401069518717
B4 ||| B4 ||| 0.0288540807914
B4 ||| G#3 ||| 0.5
B4 ||| G#4 ||| 0.616336633663
B4 ||| B3 ||| 0.0754716981132
B4 ||| E4 ||| 0.146448774356
B4 ||| D#4 ||| 0.142857142857
B4 ||| C4 ||| 0.0042194092827
B4 ||| D4 ||| 0.196819085487
B4 ||| C5 ||| 0.00174520069808
B4 ||| A4 ||| 0.144948064212
B5 ||| G5 ||| 0.228723404255
B5 ||| G4 ||| 0.000867302688638
B5 ||| F#5 ||| 0.12380952381
B5 ||| C#5 ||| 0.0459770114943
B5 ||| D5 ||| 0.224598930481
B5 ||| B4 ||| 0.0148392415499
B5 ||| B5 ||| 0.04
B5 ||| A5 ||| 0.12
B5 ||| A4 ||| 0.000472143531634
B5 ||| E5 ||| 0.192834562698
B5 ||| G#5 ||| 0.592592592593
B5 ||| D#5 ||| 0.0533333333333
B5 ||| C5 ||| 0.00087260034904
B5 ||| F5 ||| 0.397379912664
D6 ||| G5 ||| 0.218085106383
D6 ||| F#5 ||| 0.104761904762
D6 ||| B5 ||| 0.64
D6 ||| A5 ||| 0.216
D6 ||| E5 ||| 0.0263435194942
D6 ||| G#5 ||| 0.185185185185
D6 ||| D5 ||| 0.033422459893
D6 ||| C5 ||| 0.00087260034904
D6 ||| F5 ||| 0.135371179039
D4 ||| F3 ||| 1.0
D4 ||| G3 ||| 0.142857142857
D4 ||| A3 ||| 0.321428571429
D4 ||| B-3 ||| 0.25
D4 ||| G#3 ||| 0.5
D4 ||| B3 ||| 0.132075471698
D4 ||| D4 ||| 0.0119284294235
D4 ||| C4 ||| 0.0379746835443
D5 ||| G5 ||| 0.00531914893617
D5 ||| G4 ||| 0.20381613183
D5 ||| F#4 ||| 0.127906976744
D5 ||| F5 ||| 0.00873362445415
D5 ||| F4 ||| 0.204678362573
D5 ||| B4 ||| 0.337180544106
D5 ||| R ||| 0.0111111111111
D5 ||| G#4 ||| 0.144801980198
D5 ||| B-4 ||| 0.121212121212
D5 ||| E4 ||| 0.0213702074167
D5 ||| D4 ||| 0.0695825049702
D5 ||| D5 ||| 0.0200534759358
D5 ||| C5 ||| 0.125654450262
D5 ||| A4 ||| 0.209631728045
